states,Avg0,SD0,frust0
'01010101100000011111',0.14603333333333332,0.0015627610892974763,0.025
'10101010011111100000',0.1461,0.002393045479439673,0.025
'01110101101001001011',0.06196666666666666,0.0021669230617526645,0.25
'10101110011111100000',0.14300000000000002,0.004047221268969614,0.05
'01010001101000011011',0.0391,0.0030626785662227107,0.175
'01010001100000011111',0.14413333333333334,0.0024635114955869216,0.05
'10101010010111100100',0.04223333333333334,0.0010873004286866726,0.15
'10001010010110110100',0.061,0.002201514630127783,0.25
'10101110010111100100',0.04069999999999999,0.0017720045146669351,0.175
'01110001101001001011',0.066,0.00136381816969859,0.225
'10001110010110110100',0.06586666666666666,0.002242518425540555,0.225
'01010101101000011011',0.043866666666666665,0.002098147330914163,0.15
