states,flag,Avg0,SD0,frust0
'10101110011111100000',1,0.1552,0.0029877527787062082,0.05
'10011110010101101110',0,0.0030666666666666668,0.00040276819911981896,0.375
'01010101100000011111',1,0.15463333333333332,0.0019703355608175466,0.025
'01010001100000011111',1,0.1560666666666667,0.0014197026292698009,0.05
'10011010010111100110',0,0.0014,0.0,0.225
'10011110010101111110',0,0.012499999999999999,0.0004966554808583782,0.25
'01000101101010000001',0,0.002133333333333333,0.0002494438257849294,0.325
'01100101101010000001',0,0.011566666666666668,0.001228368384845885,0.275
'01010001101000001011',0,0.003533333333333333,0.0003091206165165235,0.25
'01010101101000010011',0,0.0026,0.00016329931618554527,0.225
'01010101101000011011',0,0.012699999999999998,0.0010033277962194942,0.15
'10101010011111100000',1,0.15393333333333334,0.0018785337071473797,0.025
'01110001101010000011',0,0.002933333333333333,0.0009104333522498441,0.275
'01110001101000001011',0,0.0021666666666666666,0.00046427960923947067,0.25
'10011010010111110110',0,0.002733333333333333,0.00012472191289246464,0.25
'01000001101000011011',0,0.0030000000000000005,0.0004966554808583781,0.225
'10011010010101101110',0,0.0031666666666666666,0.0006599663291074443,0.35
'10101010010101111110',0,0.0009666666666666666,0.00041096093353126513,0.325
'10011010010111101110',0,0.0009666666666666668,0.00012472191289246472,0.3
'10111110010101101110',0,0.002466666666666667,4.714045207910329e-5,0.375
'10111110010111101110',0,0.0013333333333333333,9.428090415820637e-5,0.325
'01000001101000010011',0,0.0012666666666666666,9.428090415820638e-5,0.3
'10001010010111100100',0,0.0025666666666666667,0.00032998316455372216,0.2
'01000101101000011011',0,0.0032,8.164965809277265e-5,0.2
'10011110010111111100',0,0.0002,0.0001414213562373095,0.275
'01100101101010010001',0,0.0031999999999999997,0.0002160246899469287,0.35
'01100001101000011001',0,0.0015333333333333334,0.0001699673171197595,0.25
'01010101101000001001',0,0.0008333333333333334,0.00016996731711975952,0.3
'01100101101010001001',0,0.0023333333333333335,0.0003681787005729087,0.3
'10001110010101110110',0,0.0009666666666666666,0.00041096093353126513,0.325
'10001110010111101100',0,0.0012333333333333335,9.428090415820628e-5,0.3
'10101110010111100100',0,0.012499999999999999,0.0004320493798938577,0.175
'01010101101000011001',0,0.0007333333333333333,9.428090415820637e-5,0.225
'10101010010111100100',0,0.0117,0.0005887840577551899,0.15
'01010001101000011011',0,0.013066666666666666,0.000776029781788188,0.175
'10101110010101101100',0,0.002533333333333333,0.00044969125210773465,0.3
'01100001101010000001',0,0.012733333333333333,0.0011813363431112899,0.25
'01000001101000011001',0,0.0030333333333333336,0.00016996731711975955,0.25
'01010101101010011001',0,0.00016666666666666666,4.714045207910317e-5,0.325
'10111010010101111110',0,0.0022,0.00045460605656619523,0.325
'01010001101000001001',0,0.0007666666666666667,0.0004496912521077347,0.275
'01110001101010001011',0,0.001,0.0,0.3
'01110001101010010001',0,0.0007666666666666667,9.428090415820633e-5,0.425
'10011010010101110110',0,0.0025333333333333336,0.00012472191289246486,0.3
'10111010010101101100',0,0.0013000000000000002,0.0001632993161855452,0.325
'10011110010111110110',0,0.002766666666666667,0.00040276819911981896,0.225
