states,Avg0,SD0,frust0
'01100001101011001001',0.06476666666666665,0.0006128258770283392,0.25
'10101110011111100000',0.13316666666666668,0.004584272631023983,0.05
'01010001100000011111',0.13213333333333332,0.004046672158151125,0.05
'01010101100000011111',0.17856666666666668,0.0026449112566503136,0.025
'10101010011111100000',0.1806,0.004966554808583771,0.025
'10011010010100110110',0.04253333333333333,0.0025381533094401953,0.275
'10011110010100110110',0.06263333333333333,0.0014290634073483995,0.25
'01100001101011000001',0.04876666666666667,0.0016048537489614277,0.225
'10011010010100111110',0.031766666666666665,0.0002867441755680875,0.25
'01100101101011001001',0.044866666666666666,0.0013960261060914606,0.275
'10011110010100111110',0.04700000000000001,0.0020607442021431622,0.225
'01100101101011000001',0.0332,0.0006976149845485452,0.25
