states,flag,Avg0,SD0,frust0
'10101010011111100000',1,0.15869999999999998,0.0037665191711534762,0.025
'01010001100000011111',0,0.04950000000000001,0.0012754084313139316,0.05
'10101010010111100100',1,0.10346666666666667,0.000980929264637477,0.15
'01010101100000011111',1,0.15726666666666667,0.002209575122556875,0.025
'01010001100000001101',0,0.0499,0.0011518101695447344,0.3
'10101110011111110000',0,0.024433333333333335,0.0012119772641798559,0.275
'01010101101000011011',1,0.10149999999999999,0.002833137248116771,0.15
'01010001100000011101',0,0.02473333333333333,0.0008339997335464535,0.125
'10101110011111110010',0,0.04983333333333334,0.001973716179078328,0.3
'10101110011111100000',0,0.0494,0.0023551362310207597,0.05
'10011110010111110110',0,0.0171,0.00035590260840104483,0.225
'10101110010111110110',0,0.007033333333333333,0.0002867441755680876,0.275
'01100001101000011001',0,0.006599999999999999,0.00029439202887759496,0.25
'10101110011111100010',0,0.022933333333333333,0.0015456030825826172,0.125
'01010001101000011011',0,0.01796666666666667,0.00032998316455372183,0.175
'01100001101000001001',0,0.018166666666666668,0.0008576453553512396,0.225
'10101110010111100100',0,0.018699999999999998,0.001061445555206044,0.175
'01010001100000001111',0,0.024833333333333332,0.0016213848676020406,0.275
'10011110010111100110',0,0.005233333333333333,0.00037712361663282514,0.25
'10111110010111110110',0,0.0011333333333333334,0.00020548046676563254,0.275
'10101110010111110100',0,0.007200000000000001,0.00021602468994692844,0.25
'01110001101000011001',0,0.0012666666666666668,0.00040276819911981907,0.3
'10001110010111110100',0,0.0025,0.0003265986323710904,0.25
'10111110010111100110',0,0.0023666666666666667,0.0003681787005729087,0.25
'01100001101000001011',0,0.005266666666666667,0.0003299831645537223,0.25
'10011110010111100100',0,0.006466666666666667,0.0008993825042154695,0.225
'01010001101000011001',0,0.0056,0.00021602468994692857,0.25
'01010001101000001011',0,0.0055000000000000005,0.00045460605656619534,0.25
'10111110010111100100',0,0.0045,0.00035590260840104385,0.225
'01010001101000001001',0,0.006566666666666666,0.0005734883511361752,0.275
'01100001101000011011',0,0.0069,0.000993310961716756,0.225
'01000001101000001011',0,0.0015999999999999999,0.00024494897427831784,0.3
'01000001101000011011',0,0.005600000000000001,0.00045460605656619534,0.225
'01000001101000011001',0,0.0024333333333333334,0.00030912061651652346,0.25
'10101110010111100110',0,0.0045,0.0003265986323710902,0.25
'10011110010111110100',0,0.005566666666666667,0.00023570226039551563,0.25
'01000001101000001001',0,0.0009000000000000001,0.00021602468994692863,0.275
'01110001101000001001',0,0.005,0.00014142135623730948,0.275
'10111110010111110100',0,0.0010666666666666665,0.00038586123009300757,0.3
'10001110010111110110',0,0.004566666666666667,0.00032998316455372183,0.275
'01110001101000001011',0,0.0029,0.0006377042156569662,0.25
'10001110010111100100',0,0.0009333333333333333,0.0001885618083164126,0.225
'01110001101000011011',0,0.0014666666666666667,0.00012472191289246477,0.225
'10001110010111100110',0,0.0009000000000000001,0.0002943920288775949,0.3
