states,flag,Avg0,SD0,frust0
'01010101100000011111',1,0.2194,0.002477902338672769,0.025
'10101010011111100000',1,0.22556666666666667,0.002531578339472996,0.025
'01110001101011000011',1,0.07036666666666667,0.001461354014452201,0.25
'10101110011111100000',1,0.1019,0.00503388517946129,0.05
'10001110010100110100',1,0.06086666666666666,0.0023626726862225776,0.275
'01110001101011001011',1,0.059666666666666666,0.001592342788332825,0.275
'01010001100000011111',1,0.1045,0.0029200456617434404,0.05
'10001110010100111100',1,0.07533333333333332,0.001419702629269788,0.25
'10001010010100111100',1,0.04053333333333334,0.001126449683247719,0.275
'01110101101011000011',1,0.04186666666666666,0.0016779617264870963,0.275
