"Network","JSD","MinFrust","MeanFrust","MaxFrust","MinCoh","MeanCoh","MaxCoh","Gs","InflVal","InflVal2","Jmetric","posLoops","posWeighted","negWeighted","negLoops","Hybridness","posLoopsUnd","posLoopsUndWeighted","negLoopsUnd","negLoopsUndWeighted","inconsistency"
"miR200_ZEB_2_0",0.00556936670742333,0.25,0.3125,0.375,0.36,0.5,0.62,0.19375,0.775,-0.3875,-6,2,1.5,1,1,0,2,1.33333333333333,3,1.66666666666667,2
"miR200_ZEB_2_1",0.00254440395018608,0.333333333333333,0.333333333333333,0.333333333333333,0.44,0.5025,0.56,0.0717541159529384,1.07755444022386,-0.662296637395145,NA,3,1.83333333333333,2,1.5,0,4,2,4,2,3
"OVOL2_miR200_2_0",0.166874005029096,0.125,0.333333333333333,0.5,0.1,0.33,0.66,0.434481305736019,3.5030339868766,-1.79534274440286,-5.5014468585907,3,2,1,1,0,3,1.66666666666667,1,1,1
"OVOL2_miR200_2_1",0.436685897723058,0.111111111111111,0.222222222222222,0.333333333333333,0.43,0.5375,0.64,0.419491665376411,3.36513182539287,-1.72440082138037,NA,4,2.33333333333333,1,1,0,7,3,1,1,1
"OVOL2_OVOL2_2_0",2.22903729052952e-05,0.125,0.25,0.375,0.41,0.5075,0.6,0.423322555640516,3.38313644737508,-1.74135250716378,-6,3,2,1,0.333333333333333,0,3,1.66666666666667,4,1.33333333333333,1
"OVOL2_OVOL2_2_1",0.261509337358715,0.111111111111111,0.277777777777778,0.444444444444444,0.12,0.2525,0.38,0.419491665376411,3.61341485475495,-1.84854233606141,NA,4,3,1,0.333333333333333,0,4,2.66666666666667,4,1.33333333333333,1
"OVOL2_ZEB_2_0",0.282317519390464,0.25,0.25,0.25,0.75,0.75,0.75,0.19375,2.025,-1.05625,-6,2,1.5,2,1.33333333333333,0,3,1.66666666666667,3,1.66666666666667,2
"OVOL2_ZEB_2_1",0.282330826310509,0.333333333333333,0.333333333333333,0.333333333333333,0.75,0.75,0.75,0.0414713020119244,1.31775066000698,-0.754180092460847,NA,2,1.5,3,1.83333333333333,0,5,2.33333333333333,3,1.66666666666667,2
"SNAIL_miR200_2_0",0.304946723432144,0.25,0.375,0.5,0.07,0.195,0.36,0.247994935059556,1.87421211110391,-1.06034583729137,-5.03770783743405,3,2,2,1.33333333333333,0,1,1,5,2.33333333333333,2
"SNAIL_miR200_2_1",1,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.247994935059556,1.87421211110391,-1.06034583729137,NA,3,2,2,1.33333333333333,0,1,1,7,3,4
"SNAIL_ZEB_1_0",0.00128513520281192,0.25,0.3125,0.375,0.41,0.5025,0.6,0.247994935059556,1.87421211110391,-1.06034583729137,-6,3,2,2,1.33333333333333,0,1,1,5,2.33333333333333,2
"SNAIL_ZEB_1_2",0.00483779258938804,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.247994935059556,1.87421211110391,-1.06034583729137,NA,3,2,2,1.33333333333333,0,1,1,7,3,4
"wild",0,0.222222222222222,0.333333333333333,0.444444444444444,0.4,0.4975,0.6,0.247994935059556,1.87421211110391,-1.06034583729137,-6,3,2,2,1.33333333333333,0,3,1.66666666666667,5,2.33333333333333,2
"ZEB_miR200_2_0",0.103856933290021,0.25,0.333333333333333,0.375,0.12,0.291666666666667,0.41,0.0759256420790817,1.41705316129544,-0.842875410922261,-5.6210809375557,2,1.5,2,1.33333333333333,0,2,1.33333333333333,3,1.66666666666667,2
"ZEB_miR200_2_1",0.566678679204548,0.333333333333333,0.333333333333333,0.333333333333333,0.35,0.455,0.56,0.0839009346746545,1.14678034573661,-0.728674604428848,NA,2,1.5,3,1.83333333333333,0,4,2,4,2,3
"ZEB_OVOL2_2_0",0.5,Inf,NA,-Inf,NA,NA,NA,0.37785133001493,6.04562128023887,-3.13138496100255,-5.00458883064796,2,1.5,1,1,0,3,1.66666666666667,3,1.66666666666667,2
"ZEB_OVOL2_2_1",1,0.222222222222222,0.333333333333333,0.444444444444444,0.28,0.455,0.64,0.183158742701615,1.63663570267655,-0.964766628320643,NA,3,1.83333333333333,2,1.5,0,5,2.33333333333333,3,1.66666666666667,2
"ZEB_ZEB_1_0",0.282318352461109,0.25,0.25,0.25,0.75,0.75,0.75,0.05,0.4,-0.1,-6,2,1,2,1.33333333333333,0,2,0.666666666666667,5,2.33333333333333,2
"ZEB_ZEB_1_2",0.282317915754952,0.333333333333333,0.333333333333333,0.333333333333333,0.75,0.75,0.75,0.0375,0.2,0,NA,2,1,3,2.33333333333333,0,2,0.666666666666667,6,3.33333333333333,3
