"Nature","Strength","Type","Node"
"P",1.67260811038402,"DA","miR101,miR101"
"P",1.59190709584453,"DA","miR101,miR200c"
"P",1.57911646848015,"DA","miR101,miR200b"
"P",1.59190709584453,"DA","miR101,miR200a"
"P",1.58304961909003,"DA","miR101,miR141"
"P",0.613145294298003,"NF","miR101,miR205"
"P",1.70124458061122,"DA","miR101,miR34a"
"P",1.7049643041538,"DA","miR101,CDH1"
"P",1.63472702760549,"DA","miR101,CLDN7"
"P",1.19737334029055,"DA","miR101,GRHL2"
"P",1.0980482390448,"DA","miR101,OVOL2"
"P",0.284316839245749,"NF","miR101,NP63"
"P",1.5552927015487,"TS","miR101,TCF3"
"P",1.63428475680157,"TS","miR101,KLF8"
"P",1.46267691573537,"TS","miR101,FOXC2"
"P",1.60922667844665,"TS","miR101,ZEB1"
"P",1.7595531403092,"TS","miR101,SNAI2"
"P",1.58015073894958,"TS","miR101,TGFbeta"
"P",1.47459403318298,"TS","miR101,GSC"
"P",1.70309523421803,"TS","miR101,TWIST1"
"P",1.5802396609462,"TS","miR101,TWIST2"
"P",1.90438288856823,"TS","miR101,SNAI1"
"P",1.71541696314301,"TS","miR101,ZEB2"
"P",1.7134477455774,"DA","miR200c,miR200c"
"P",1.6998194099609,"DA","miR200c,miR200b"
"P",1.7134477455774,"DA","miR200c,miR200a"
"P",1.70393507172416,"DA","miR200c,miR141"
"P",0.844273219435333,"NF","miR200c,miR205"
"P",1.7190619831408,"DA","miR200c,miR34a"
"P",1.51296806609185,"DA","miR200c,CDH1"
"P",1.43924977554733,"DA","miR200c,CLDN7"
"P",1.45018074807629,"DA","miR200c,GRHL2"
"P",1.03752589964185,"DA","miR200c,OVOL2"
"P",0.10589621435303,"NF","miR200c,NP63"
"P",1.26099897499413,"TS","miR200c,TCF3"
"P",1.23906077308383,"TS","miR200c,KLF8"
"P",1.59294113206035,"TS","miR200c,FOXC2"
"P",1.84121059459056,"TS","miR200c,ZEB1"
"P",1.56990305804541,"TS","miR200c,SNAI2"
"P",1.58637563930539,"TS","miR200c,TGFbeta"
"P",1.58841566827381,"TS","miR200c,GSC"
"P",1.62145743809642,"TS","miR200c,TWIST1"
"P",1.59620537397847,"TS","miR200c,TWIST2"
"P",1.7214156889762,"TS","miR200c,SNAI1"
"P",1.93126319011527,"TS","miR200c,ZEB2"
"P",1.6861910743444,"DA","miR200b,miR200b"
"P",1.6998194099609,"DA","miR200b,miR200a"
"P",1.69030673610766,"DA","miR200b,miR141"
"P",0.827956308036759,"NF","miR200b,miR205"
"P",1.70753330463976,"DA","miR200b,miR34a"
"P",1.70580933813924,"DA","miR200b,CDH1"
"P",1.63418244726235,"DA","miR200b,CLDN7"
"P",1.37195227853875,"DA","miR200b,GRHL2"
"P",1.06636335775063,"DA","miR200b,OVOL2"
"P",0.0665112958740216,"NF","miR200b,NP63"
"P",1.45593164670915,"TS","miR200b,TCF3"
"P",1.43399344479885,"TS","miR200b,KLF8"
"P",1.57423368319312,"TS","miR200b,FOXC2"
"P",1.82066237355819,"TS","miR200b,ZEB1"
"P",1.76065516815442,"TS","miR200b,SNAI2"
"P",1.67735662148372,"TS","miR200b,TGFbeta"
"P",1.57599600673994,"TS","miR200b,GSC"
"P",1.60958737999109,"TS","miR200b,TWIST1"
"P",1.58496100675372,"TS","miR200b,TWIST2"
"P",1.71029172173989,"TS","miR200b,SNAI1"
"P",1.92086356724309,"TS","miR200b,ZEB2"
"P",1.7134477455774,"DA","miR200a,miR200a"
"P",1.70393507172416,"DA","miR200a,miR141"
"P",0.844273219435333,"NF","miR200a,miR205"
"P",1.7190619831408,"DA","miR200a,miR34a"
"P",1.51296806609185,"DA","miR200a,CDH1"
"P",1.43924977554733,"DA","miR200a,CLDN7"
"P",1.45018074807629,"DA","miR200a,GRHL2"
"P",1.03752589964185,"DA","miR200a,OVOL2"
"P",0.10589621435303,"NF","miR200a,NP63"
"P",1.26099897499413,"TS","miR200a,TCF3"
"P",1.23906077308383,"TS","miR200a,KLF8"
"P",1.59294113206035,"TS","miR200a,FOXC2"
"P",1.84121059459056,"TS","miR200a,ZEB1"
"P",1.56990305804541,"TS","miR200a,SNAI2"
