states,Avg0,SD0,frust0
'0100',0.0197,0.0010614455552060444,0.7777777777777778
'1101',0.0357,0.0016872067646458379,0.4444444444444444
'0001',0.11173333333333334,0.0022484562605386755,0.3333333333333333
'0110',0.06476666666666665,0.0015520595635763745,0.2222222222222222
'0010',0.036533333333333334,0.0009285592184789411,0.4444444444444444
'1100',0.056799999999999996,0.00021602468994692844,0.4444444444444444
'1001',0.06266666666666666,0.0025590796956892333,0.2222222222222222
'1000',0.13736666666666666,0.001596524001977068,0.4444444444444444
'1010',0.0273,0.0010984838035522724,0.5555555555555556
'1110',0.11320000000000001,0.003698648401781383,0.3333333333333333
'1111',0.043233333333333325,0.0013912424503139472,0.7777777777777778
'0111',0.1376333333333333,0.0048320688000988606,0.4444444444444444
'0000',0.0472,0.0,0.7777777777777778
'0101',0.029433333333333336,0.000873053390247252,0.5555555555555556
'0011',0.056933333333333336,0.000249443825784931,0.4444444444444444
'1011',0.0198,0.0021354156504062635,0.7777777777777778
