states,flag,Avg0,SD0,frust0
'1100',0,0.08523333333333333,0.001087300428686674,0.4444444444444444
'1001',0,0.05623333333333333,0.0016739839372652947,0.2222222222222222
'0001',0,0.0828,0.002539028685672276,0.3333333333333333
'0000',0,0.02656666666666667,0.0008339997335464545,0.7777777777777778
'1110',0,0.0838,0.004102032016777376,0.3333333333333333
'1010',0,0.0832,0.002624245923435276,0.5555555555555556
'0100',0,0.0261,0.0012675435561221025,0.7777777777777778
'0011',0,0.0832,0.002246478726065896,0.4444444444444444
'1011',0,0.028066666666666667,0.0019362047641943473,0.7777777777777778
'0010',0,0.05356666666666667,0.0009392668535736899,0.4444444444444444
'0101',0,0.08493333333333335,0.0033826353959926325,0.5555555555555556
'1101',0,0.05553333333333333,0.0009463379711052246,0.4444444444444444
'0111',0,0.08213333333333334,0.001961858529274954,0.4444444444444444
'0110',0,0.056299999999999996,0.0022105806175452356,0.2222222222222222
'1111',0,0.02853333333333333,0.0013097921802925673,0.7777777777777778
'1000',0,0.0838,0.0016309506430300063,0.4444444444444444
