states,flag,Avg0,SD0,frust0
'1100',0,0.019166666666666665,0.0006798692684790382,0.4444444444444444
'1111',0,0.04650000000000001,0.0004546060565661939,0.7777777777777778
'1000',0,0.14486666666666667,0.0009568466729604899,0.4444444444444444
'1001',0,0.07713333333333333,0.0011585431464655163,0.2222222222222222
'1010',0,0.020600000000000004,0.0007788880963698617,0.5555555555555556
'0111',0,0.1492,0.003424422092363422,0.4444444444444444
'0000',0,0.0464,0.00040824829046386054,0.7777777777777778
'1110',0,0.14846666666666666,0.0027353650985238124,0.3333333333333333
'1101',0,0.036033333333333334,0.0014290634073484024,0.4444444444444444
'0001',0,0.146,0.004712395003251182,0.3333333333333333
'0101',0,0.0202,0.00113431330181157,0.5555555555555556
'0110',0,0.07483333333333332,0.002800396797281095,0.2222222222222222
'0010',0,0.03573333333333333,0.0011897712198383182,0.4444444444444444
'0100',0,0.006633333333333332,0.0010370899457402697,0.7777777777777778
'0011',0,0.021166666666666667,0.0008178562764256863,0.4444444444444444
'1011',0,0.007066666666666666,0.00020548046676563275,0.7777777777777778
