"","ZEB","SNAIL","NRF2","miR34","miR200","KEAP1","Iext","Ecadherin"
"ZEB",0.802960768018285,0.391676769209896,0.284281840900198,-0.77057926611412,-0.77057926611412,0.715917964973945,0,-0.845171823294666
"SNAIL",0.874846826111012,0.533699640946611,0.183728215738596,-0.850463804314263,-0.850463804314263,0.787546405368744,0,-0.808484110812126
"NRF2",-0.808484110812126,-0.596199640946611,-0.16178576969543,0.787546405368744,0.787546405368744,-0.720258620689655,0,0.737431479233179
"miR34",-0.808484110812126,-0.596199640946611,-0.16178576969543,0.787546405368744,0.787546405368744,-0.720258620689655,0,0.737431479233179
"miR200",-0.859108371936357,-0.375194262810733,-0.163800307930974,0.731477020903486,0.731477020903486,-0.770365909792375,0,0.794771022538766
"KEAP1",0.737431479233179,0.555802289953233,0.0385790186405781,-0.720258620689655,-0.720258620689655,0.647844827586207,0,-0.661227513227513
"Iext",0.808484110812126,0.596199640946611,0.16178576969543,-0.787546405368744,-0.787546405368744,0.720258620689655,0,-0.737431479233179
"Ecadherin",-0.504988784624402,-0.088894555185763,-0.28677282810686,0.345251016774201,0.345251016774201,-0.318217523951235,0,0.47667386749733
