"","Ecadherin","miR200","miR34","SNAIL","NRF2","KEAP1","ZEB"
"miR200",0.64920012931777,0.528180926066035,0.43927423569006,-0.117540839927526,-0.135343522805452,-0.6043099583241,-0.676579913419831
"Ecadherin",0.451677290963005,0.300163693435586,0.326677146101612,-0.0127051750105917,-0.280384428522868,-0.286319520866365,-0.467540980739738
"NRF2",0.254045845377267,0.215910449582559,0.080857637538702,-0.0548156264723099,-0.0506423889450422,-0.207539064498845,-0.263902393271761
"miR34",0.254045845377267,0.215910449582559,0.080857637538702,-0.0548156264723099,-0.0506423889450422,-0.207539064498845,-0.263902393271761
"KEAP1",-0.241885278671246,-0.207539064498845,-0.0735517014656426,0.0523806978409078,-0.0534774612422238,0.197247802362923,0.254045845377267
"SNAIL",-0.263902393271761,-0.223130019988287,-0.0863468976819001,-0.0437036232808983,0.0543134608980524,0.215910449582559,0.272155612934376
"ZEB",-0.702710681667996,-0.576083060687316,-0.496861909904491,0.143286295064926,0.254780596236124,0.555070211103038,0.627176567264136
