"","ZEB","SNAIL","NRF2","miR34","miR200","KEAP1","Iext","Ecadherin"
"ZEB",0.708915663349746,0.282805397817798,0.26610210781907,-0.666578491967192,-0.666578491967192,0.634378945481931,0,-0.773055337137938
"SNAIL",0.34520762464298,0.0311559949179587,0.0673627337648973,-0.29844568845363,-0.29844568845363,0.285856189646948,0,-0.330859719691049
"NRF2",0.330859719691049,0.125002655003513,0.0616358615182013,-0.285856189646948,-0.285856189646948,0.270026661488652,0,-0.313784291648476
"miR34",-0.330859719691049,-0.125002655003513,-0.0616358615182013,0.285856189646948,0.285856189646948,-0.270026661488652,0,0.313784291648476
"miR200",-0.652157029296904,-0.143718168123251,-0.127661627712389,0.512989861826608,0.512989861826608,-0.585570506987898,0,0.621244369826835
"KEAP1",-0.313784291648476,-0.120552613021985,-0.155643352154905,0.270026661488652,0.270026661488652,-0.253910156634283,0,0.294776027185666
"Iext",0.330859719691049,0.125002655003513,0.0616358615182013,-0.285856189646948,-0.285856189646948,0.270026661488652,0,-0.313784291648476
"Ecadherin",-0.686829721860778,-0.260231010678008,-0.320045219440404,0.546445949375822,0.546445949375822,-0.516246335724824,0,0.652791335648478
