"","ZEB","SNAIL","NRF2","miR34","miR200","KEAP1","Iext","Ecadherin"
"ZEB",0.767764375776051,0.312582896909815,0.280311545573539,-0.728767577623951,-0.728767577623951,0.685400534197419,0,-0.820150304024049
"SNAIL",0.36102714060983,0.0491576115668877,0.0705467521534023,-0.315832186035292,-0.315832186035292,0.299852371064729,0,-0.343067051918034
"NRF2",0,0,0,0,0,0,0,0
"miR34",-0.343067051918034,-0.139288408237518,-0.0636626941823878,0.299852371064729,0.299852371064729,-0.279852371064729,0,0.32230560040108
"miR200",-0.820150304024049,-0.290968094554895,-0.162769932257278,0.685400534197419,0.685400534197419,-0.735328798185941,0,0.766575871728002
"KEAP1",0,0,-0.1,0,0,0,0,0
"Iext",0.343067051918034,0.139288408237518,0.0636626941823878,-0.299852371064729,-0.299852371064729,0.279852371064729,0,-0.32230560040108
"Ecadherin",-0.820150304024049,-0.290968094554895,-0.362769932257278,0.685400534197419,0.685400534197419,-0.635328798185941,0,0.766575871728002
