"","ZEB","SNAIL","NRF2","miR34","miR200","KEAP1","Iext","Ecadherin"
"ZEB",0.653764332335408,0.2787148320611,-0.571112877583466,-0.629695130597273,-0.629695130597273,0.605219606121749,0,0
"SNAIL",0.306421067689932,0.0396774424864776,-0.250761238761239,-0.273597934307098,-0.273597934307098,0.266369704369704,0,0
"NRF2",-0.296671764068763,-0.128735966659506,0.241838161838162,0.266369704369704,0.266369704369704,-0.250761238761239,0,0
"miR34",-0.296671764068763,-0.128735966659506,0.241838161838162,0.266369704369704,0.266369704369704,-0.250761238761239,0,0
"miR200",-0.687555938376936,-0.217141137249352,0.604947589098533,0.564809628485215,0.564809628485215,-0.633110854404655,0,0
"KEAP1",0.283073244179771,0.131694546541162,-0.317552447552448,-0.250761238761239,-0.250761238761239,0.241838161838162,0,0
"Iext",0.296671764068763,0.128735966659506,-0.241838161838162,-0.266369704369704,-0.266369704369704,0.250761238761239,0,0
"Ecadherin",-0.396671764068762,-0.0287359666595056,0.141838161838162,0.266369704369704,0.266369704369704,-0.250761238761239,0,0
