"","ZEB","SNAIL","NRF2","miR34","miR200","KEAP1","Iext","Ecadherin"
"ZEB",0.642801679548935,0.153376493109037,0.683199059947787,-0.592145350399731,-0.592145350399731,0.569200144920279,0,-0.715931018710673
"SNAIL",0.333390989458291,0.00138876653016084,0.306775818825933,-0.284715712699304,-0.284715712699304,0.274566862902281,0,-0.321439769946096
"NRF2",-0.321439769946096,-0.0982901749808651,-0.289939084132055,0.274566862902281,0.274566862902281,-0.26134652391923,0,0.306775818825933
"miR34",-0.321439769946096,-0.0982901749808651,-0.289939084132055,0.274566862902281,0.274566862902281,-0.26134652391923,0,0.306775818825933
"miR200",-0.715931018710673,-0.146859181500076,-0.645134543818754,0.569200144920279,0.569200144920279,-0.639939694759507,0,0.683199059947787
"KEAP1",0,0,0,0,0,0,0,0
"Iext",0.321439769946096,0.0982901749808651,0.289939084132055,-0.274566862902281,-0.274566862902281,0.26134652391923,0,-0.306775818825933
"Ecadherin",-0.457179740386713,0.00563608132101865,-0.522970237971467,0.289010017240354,0.289010017240354,-0.27419520242554,0,0.441083849975754
