"","ZEB","SNAIL","NRF2","miR34","miR200","KEAP1","Iext","Ecadherin"
"ZEB",0.708132555742466,-0.142936446323502,0.286986457736877,-0.655120910452052,-0.655120910452052,0.623130389125038,0,-0.77133886323261
"SNAIL",0.349329055901621,-0.103947031557388,0.0762043810125651,-0.300756638173724,-0.300756638173724,0.286986457736877,0,-0.333522944205099
"NRF2",-0.333522944205099,0.00181027942063596,-0.0691958340040181,0.286986457736877,0.286986457736877,-0.270568547289115,0,0.315179748938827
"miR34",0,0,0,0,0,0,0,0
"miR200",-0.735707906983433,0.0229201619072835,-0.156509053165725,0.585830849494181,0.585830849494181,-0.650649612820407,0,0.696608380917083
"KEAP1",0.315179748938827,0.00299741288705635,-0.0384964736882895,-0.270568547289115,-0.270568547289115,0.252865198006819,0,-0.294435068087763
"Iext",0.333522944205099,-0.00181027942063596,0.0691958340040181,-0.286986457736877,-0.286986457736877,0.270568547289115,0,-0.315179748938827
"Ecadherin",-0.471808852510555,0.0975400761157883,-0.286777822805122,0.303313267951243,0.303313267951243,-0.285022669660645,0,0.451770865805902
