"","ZEB","SNAIL","NRF2","miR34","miR200","KEAP1","Iext","Ecadherin"
"ZEB",0.644939332602373,0.173755909130913,0.257108996518012,-0.595246694839088,-0.595246694839088,0.572268614718151,0,-0.717900508802695
"SNAIL",0.336238972243087,0.0126815289347105,0.0666945161734505,-0.288025253668312,-0.288025253668312,0.277941721448742,0,-0.324140296386022
"NRF2",-0.324140296386022,-0.107844411461858,-0.0612613296829953,0.277941721448742,0.277941721448742,-0.263786470307189,0,0.308915863253213
"miR34",-0.324140296386022,-0.107844411461858,-0.0612613296829953,0.277941721448742,0.277941721448742,-0.263786470307189,0,0.308915863253213
"miR200",-0.697539175206804,-0.149111838537871,-0.137373979658244,0.551357680031638,0.551357680031638,-0.622486712289702,0,0.666037703175401
"KEAP1",0.308915863253213,0.10708874395556,-0.0443566478450946,-0.263786470307189,-0.263786470307189,0.250388412054762,0,-0.292032746370096
"Iext",-0.324140296386022,-0.107844411461858,-0.0612613296829953,0.277941721448742,0.277941721448742,-0.263786470307189,0,0.308915863253213
"Ecadherin",-0.459449676095639,-0.00316534271376429,-0.278181417819626,0.291899853272169,0.291899853272169,-0.276123935693289,0,0.442802594231166
