"","ZEB","SNAIL","NRF2","miR34","miR200","KEAP1","Iext","Ecadherin"
"ZEB",0.686234996332189,-0.137728845924335,0.283821945517745,0.139834109082229,-0.629695130597273,0.605219606121749,0,-0.755973335353804
"SNAIL",0.326073487597195,-0.0742679585177267,0.0687586004888704,-0.0169496063525328,-0.273597934307098,0.266369704369704,0,-0.315402063659472
"NRF2",-0.315402063659472,-0.0169496063525328,-0.0626133490922223,0.0343509984639017,0.266369704369704,-0.250761238761239,0,0.300168277837451
"miR34",-0.315402063659472,-0.0169496063525328,-0.0626133490922223,0.0343509984639017,0.266369704369704,-0.250761238761239,0,0.300168277837451
"miR200",-0.717031680281646,0.0158634698634699,-0.153042648206252,0.00475191475191475,0.564809628485215,-0.633110854404655,0,0.682965746215712
"KEAP1",0.300168277837451,0.0343509984639017,-0.0428411963623231,-0.0160714285714286,-0.250761238761239,0.241838161838162,0,-0.285431435732188
"Iext",0.315402063659472,0.0169496063525328,0.0626133490922223,-0.0343509984639017,-0.266369704369704,0.250761238761239,0,-0.300168277837451
"Ecadherin",-0.436656980351791,0.0901027699598056,-0.279290026476245,-0.0727013778484367,0.266369704369704,-0.250761238761239,0,0.42142319452977
