states,flag,Avg0,SD0,frust0
'000010000000001000000100111110100100010000011010010100000010000101001000',1,0.0002666666666666667,0.0001699673171197595,0.18309859154929578
'111101111011110111111011011001111011111111100101101111111101111011110110',1,0.0008333333333333334,0.00016996731711975952,0.08450704225352113
'111111111111110001111001111001011011111111100101101011110101111010110111',1,0.0002,0.0,0.20422535211267606
'100010100000001000000100100001010111100100011110010000000110000000001001',1,0.0007000000000000001,0.0002449489742783178,0.11971830985915492
'111111111111110111111011011001111011111111111101101111111101111011110110',1,0.0006333333333333333,4.714045207910318e-5,0.056338028169014086
'011111011100110111111011011000101000011011100001101111110001111111110110',1,0.0008,0.0003741657386773941,0.13380281690140844
'111111111111110111111011111001111011111111100101101111111101111011110110',1,0.00046666666666666666,0.00020548046676563257,0.06338028169014084
'111111111111110111111011100111111011101111111101101111111101111011110110',1,0.00016666666666666666,9.428090415820633e-5,0.06338028169014084
'111101111000110001111011111001111011111111111101101111110101111011110110',1,0.0004,0.0001632993161855452,0.09859154929577464
'000010000000001000000100100110000100000000000010010000000010000100001001',1,0.0004666666666666666,0.0001247219128924647,0.06338028169014084
'000010000100001000000100011000000100010000011010010000000010000100001001',1,0.0005666666666666667,0.00016996731711975952,0.09154929577464789
'111111111011110111111011011001111011111111100101101111111101111011110110',1,0.0007666666666666667,0.00012472191289246472,0.07746478873239436
'011101011111110001111011011000101000011011100001101111110001111111110110',1,0.0007333333333333333,9.428090415820638e-5,0.14084507042253522
'000000000100001000000100000000000100000000000010010000000010000100001001',1,0.0007999999999999999,0.000282842712474619,0.04225352112676056
'111111111100110111111011111001111011111111111101101111111101111011110110',1,0.00036666666666666667,0.00012472191289246472,0.06338028169014084
'011101011111110111111011011110101000011011100001101111111001111111110110',1,0.0008,0.0001414213562373095,0.11971830985915492
'111101111111110001111001011111111011111111100101101111111101111011110110',1,0.0001,0.0,0.11971830985915492
'011101011111110111111011011000101000011011111001101111111001111111110110',1,0.0006666666666666666,0.00018856180831641268,0.11971830985915492
'000000000100001000000110100110000100000000000010010000000010000100001001',1,0.0003,8.164965809277261e-5,0.1056338028169014
'000000000100001000000110000110000100000000000010010000000010000100001001',1,0.0002666666666666667,0.00012472191289246472,0.09859154929577464
