states,flag,Avg0,SD0,frust0
'101101111011110111111011011111111011111111111101101111111101111011110110',1,0.0006666666666666666,9.428090415820637e-5,0.056338028169014086
'111101111111110001111011011001101000011111111101101111111001111011110110',1,0.0006333333333333333,0.00023570226039551587,0.09859154929577464
'000000000011001000000100000110010111100000000010010000000110000100001001',1,0.00023333333333333336,0.00012472191289246472,0.08450704225352113
'000000000011001110000100000000010111100000000010010000001110000100001001',1,0.0004333333333333333,0.00020548046676563254,0.09154929577464789
'111101111111110001111011000111101000001111100101101111111001111011110110',1,0.0002666666666666667,9.428090415820635e-5,0.1267605633802817
'101111111011110001111011000001111011101111100101101111101101111011110110',1,0.0003,0.00021602468994692865,0.13380281690140844
'000000000000001110000100100110000100000000011010010000010010000100001001',1,0.0003333333333333333,4.714045207910319e-5,0.09859154929577464
'111111111111110111111001111111111011111111111101101111111101111011110110',1,0.0002666666666666667,9.428090415820635e-5,0.07746478873239436
'010000000100001110000100100110000100000000000010010000000010000100001001',1,0.0005666666666666667,0.0001247219128924647,0.07746478873239436
'000000000011001000000110100110010111100000011010010000011110000100001001',1,0.00013333333333333334,4.7140452079103176e-5,0.14084507042253522
'111101111100110001111011111001111011111111100101101111100101111011110110',1,0.0002333333333333333,9.428090415820631e-5,0.09154929577464789
'101101111011110001111001111111101000011111111101101111111001111011110110',1,0.0004,8.164965809277262e-5,0.1267605633802817
'010010000100001000000100100110000100000000000010010000000010000100001001',1,0.0009000000000000001,0.00029439202887759485,0.07042253521126761
'101101111011110111111011111111111011111111100101101111111101111011110110',1,0.0005333333333333333,0.0003299831645537222,0.06338028169014084
'111101111100110001111011111111101000011111111101101111110001111011110110',1,0.0004,0.0,0.09859154929577464
'000010000000001110000100100110000100000000000010010000000010000100001001',1,0.0007,0.00021602468994692868,0.07746478873239436
'111111111100110111111011000111111011101111100101101111100101111011110110',1,0.00016666666666666666,9.428090415820633e-5,0.14788732394366197
'010000000100001110000100000000010111100000000010010000000110000100001001',1,0.0009000000000000001,0.0001414213562373095,0.07746478873239436
'101101111011110001111011000001111011101111111101101111111101111011110110',1,0.00039999999999999996,0.0001414213562373095,0.11267605633802817
'000010000000001000000100000110000100000000000010010000000010000100001001',1,0.0007999999999999999,8.16496580927726e-5,0.056338028169014086
'111101111100110001111001111001101000011111100101101111100001111011110110',1,0.0002666666666666666,0.00012472191289246472,0.1267605633802817
'101111111011110001111011111111111011111111100101101111111101111011110110',1,0.0007333333333333332,0.00012472191289246472,0.07042253521126761
'111111111100110111111001111001101000011111111101101111111001111011110110',1,0.00016666666666666666,4.714045207910317e-5,0.1267605633802817
'000000000011001000000100000110000100000000011010010000011010000100001001',1,0.0004333333333333333,4.714045207910316e-5,0.09859154929577464
'000010000000001110000100011110000100010000000010010000000010000100001001',1,0.0003,8.164965809277261e-5,0.09859154929577464
'000000000011001000000100011110000100010000000010010000000010000100001001',1,0.0002666666666666667,9.428090415820635e-5,0.09154929577464789
'010010000100001110000100100110010111100000011010010000010110000100001001',1,0.0002666666666666667,0.00012472191289246472,0.11971830985915492
'111111111111110111111011011001101000011111100101101111111001111011110110',1,0.0005333333333333333,0.0001699673171197595,0.09154929577464789
'111111111100110001111011111111111011111111111101101111110101111011110110',1,0.0004999999999999999,0.000282842712474619,0.08450704225352113
'010000000111001110000100011000000100010000000010010000001010000100001001',1,0.0003,0.00016329931618554522,0.11971830985915492
'111101111111110001111011111001101000011111111101101111111001111011110110',1,0.0006,0.0001414213562373095,0.09154929577464789
'101111111011110001111001111111111011111111111101101111111101111011110110',1,0.0004333333333333333,0.0001247219128924647,0.09859154929577464
'101101111011110001111001111111111011111111111101101111111101111011110110',1,0.0003,8.164965809277261e-5,0.1056338028169014
'000000000000001110000100011110010111110000011010010000010110000100001001',1,0.0002666666666666666,4.714045207910315e-5,0.1267605633802817
'101111111000110111111011011001111011111111111101101111111101111011110110',1,0.0005333333333333334,0.00020548046676563257,0.07746478873239436
'101101111011110001111011000001101000001111100101101111101001111011110110',1,0.0003333333333333333,0.00018856180831641265,0.14788732394366197
'111111111100110111111011011111111011111111111101101111111101111011110110',1,0.0004333333333333333,0.0001247219128924647,0.056338028169014086
'000010000000001110000100100000010111100000011010010000000110000100001001',1,0.00036666666666666667,0.00012472191289246472,0.09859154929577464
'010010000100001110000100100000010111100000000010010000000110000100001001',1,0.0007333333333333333,0.0002867441755680876,0.09154929577464789
'101101111011110001111011000001101000001111111101101111111001111011110110',1,0.0002666666666666667,9.428090415820634e-5,0.13380281690140844
'000000000011001000000100111000000100010000011010010000011010000100001001',1,0.0002666666666666667,0.00012472191289246472,0.14788732394366197
'000000000011001000000110100110000100000000000010010000000010000100001001',1,0.0003333333333333333,0.00012472191289246472,0.11267605633802817
'101111111000110001111011100111101000001111100101101111100001111011110110',1,0.00016666666666666666,9.428090415820633e-5,0.1267605633802817
'010000000111001110000100100000000100000000011010010000011010000100001001',1,0.0003333333333333333,0.00012472191289246472,0.11267605633802817
'000000000000001000000100011000000100010000000010010000000010000100001001',1,0.0003333333333333333,0.00012472191289246472,0.06338028169014084
'000010000000001000000110000110010111100000011010010000000110000100001001',1,0.00023333333333333336,0.00012472191289246472,0.13380281690140844
'010010000100001110000100111000000100010000011010010000000010000100001001',1,0.0003333333333333333,0.00012472191289246472,0.11267605633802817
'111101111100110001111011000001111011101111100101101111100101111011110110',1,0.0002666666666666667,9.428090415820634e-5,0.1267605633802817
'010000000111001110000100011110010111110000011010010000011110000100001001',1,0.00036666666666666667,4.714045207910319e-5,0.11267605633802817
'101101111000110001111011011001101000011111111101101111100001111011110110',1,0.0002666666666666667,0.00012472191289246472,0.11267605633802817
'000000000011001110000110000110000100000000000010010000011010000100001001',1,0.00016666666666666666,9.428090415820633e-5,0.14084507042253522
'000000000000001110000100000000000100000000000010010000000010000100001001',1,0.0007333333333333332,0.00046427960923947056,0.04929577464788732
'000000000011001110000100100000000100000000000010010000001010000100001001',1,0.00046666666666666666,0.00024944382578492944,0.09154929577464789
'000000000011001110000100000000000100000000000010010000001010000100001001',1,0.0006,0.00021602468994692865,0.08450704225352113
'111111111111110001111011011111101000011111100101101111111001111011110110',1,0.0004,0.0001414213562373095,0.09154929577464789
'101101111011110001111011100111111011101111100101101111111101111011110110',1,0.0004,0.0001414213562373095,0.1056338028169014
'000000000011001110000100111000010111110000011010010000011110000100001001',1,0.00036666666666666667,4.714045207910318e-5,0.1267605633802817
'101111111011110001111011011001101000011111100101101111101001111011110110',1,0.0006,8.16496580927726e-5,0.11267605633802817
'010010000111001000000100100110010111100000000010010000000110000100001001',1,0.0004666666666666667,0.00024944382578492944,0.1056338028169014
