states,Avg0,SD0,frust0
'000000000000001000000110100110010111100000000010010000000110000100001001',0.0001,0.0,0.11971830985915492
'101111111000110001111011000111111111101111111101101111111101111011110110',0.0002666666666666667,9.428090415820635e-5,0.11267605633802817
'000000000000001110000100000000000000000000000010010000000010000100001001',0.00046666666666666666,4.714045207910316e-5,0.056338028169014086
'001111001011111000000101100110001000001011111010000000001011000100010111',,,0.2605633802816901
'111111111100110111111011011111101000011111100101101111111001111011110110',0.0002666666666666666,4.714045207910315e-5,0.09154929577464789
'010110001100001110000100000110010111100000100010010000000110000100001001',,,0.11971830985915492
'000110000011001110000100100110010111100000111010010000001110000100001001',0.0003,0.0,0.11267605633802817
'010000001100001111111110000110000000000000000000010010000000000110001001',,,0.18309859154929578
'001001010000111000000101111110011111110011000011100000000111000100010111',,,0.2746478873239437
'110110100100000111111010100001100000000100100000011111000000111011101000',,,0.23943661971830985
'101111111011110111111011111001111111111111100101101111110101111011110110',0.0008333333333333334,0.00026246692913372703,0.09859154929577464
'101111111011110001111011100001101000001111111101101111111001111011110110',,,0.11971830985915492
'101001111000110111111011000111111111101111011101101111111101111010010111',,,0.13380281690140844
'010110000100101110000100000000010111100000100010010000000110000100001001',,,0.1056338028169014
'101111111011110111111011100001111111101111111101101111111101111011110110',0.00036666666666666667,4.714045207910319e-5,0.09154929577464789
'101111111000110001111011111111111111111111100101101111110101111011110110',0.00046666666666666666,0.00023570226039551587,0.09859154929577464
'101001110011110001111011000111111111101111000101101111111101111010010111',,,0.1619718309859155
'101001111000110111111011100111111111101111000101101111111101111010010111',0.0004333333333333333,9.428090415820635e-5,0.14084507042253522
'001001000000101000000101100000001000000011000010010000000011000100010101',,,0.16901408450704225
'101001111000110111111011011001111111111111011101101111111101111011110110',0.0007,0.0001632993161855452,0.09859154929577464
'101001111011110001111011100111101000001111011101101111111001111011110110',,,0.11971830985915492
'001111000000101000000101000110011111100011100010000000000111000100010101',,,0.23943661971830985
'101001111000010001111011011001101000011111000101101111110001111011110100',,,0.13380281690140844
'111001111100110111111011011001101000011111011101101111111001111011110110',0.0002666666666666667,0.0001699673171197595,0.1056338028169014
'100000100011001000100100011001010111110100000000011010000110000001101000',,,0.19718309859154928
'111111111111110111111001111111101000011111111101101111111001111011110110',,,0.09859154929577464
'111111111100110111111011000001101000001111111101101111111001111011110110',0.0003,0.0,0.11971830985915492
'010110001111001110010100000000010111100000100010010000000110000110001001',,,0.11971830985915492
'000000000000001000000100000000010111100000011010010000000110000100001001',0.0004666666666666666,0.0001247219128924647,0.07042253521126761
'000000000011001000000100100110010111100000011010010000001110000100001001',0.0003333333333333333,0.0001699673171197595,0.09859154929577464
'110000101100001001111010111001110111110100000000011111000100111011101000',0.0001,0.0,0.2112676056338028
'010000000111001000000100100000000000000000011010010000000010000100001001',0.0007666666666666667,9.428090415820633e-5,0.08450704225352113
'010110000111001000000100111000000000010000111010010000000010000101101000',,,0.14788732394366197
'010110001111001000010100100110000000000000111010010000001010000110001001',,,0.13380281690140844
'101111111000110001111011011111111111111111100101101111110101111011110110',0.0005666666666666667,0.00030912061651652346,0.1056338028169014
'010110000111001110000100100000000000000000100010010000000010000100001001',0.0004333333333333333,9.428090415820635e-5,0.09859154929577464
'000000000000001000000100000110010111100000000010010000000110000100001001',0.0005666666666666667,0.00023570226039551582,0.07042253521126761
'101001111000110111111001111001101000011111000101101111110001111011110110',,,0.15492957746478872
'111111111100110111111011111111101000011111100101101111111001111011110110',0.00039999999999999996,0.0001414213562373095,0.08450704225352113
'000000001000001000010110000000010111100000000010010000000110000100001001',,,0.11267605633802817
'110110101100000001111010100001100000000100100000011111100000111011101000',0.00016666666666666666,4.714045207910317e-5,0.2112676056338028
'000110100000101110101100000000000000000100100010010001000000000000001001',,,0.2323943661971831
'110110101100000001111010000111100000000100111000011111101000111011101000',0.0001,0.0,0.2535211267605634
'111111110111110001111011000111111111101111111101101111111101111011110110',,,0.1056338028169014
'111111111100110001111011100001111111101111100101101111110101111011110110',0.0002666666666666666,4.714045207910315e-5,0.11971830985915492
'111001111100110111111011100111111111101111011101101111111101111011110110',,,0.09859154929577464
'011111011111111110111001000110011111101011111111100001011101000110110110',,,0.2535211267605634
'000110001000001110000100011110000000010000111010010000001010000101101000',,,0.16901408450704225
'001001010000111110000101100110001000001011000111100000011011000100010111',0.00039999999999999996,8.164965809277262e-5,0.2323943661971831
'111001111111110111111011011111101000011111011101101111111001111011110110',0.0002666666666666666,4.714045207910315e-5,0.07746478873239436
'001111010011111110000101100110001000001011100111100000011011000100010111',0.0003333333333333333,4.714045207910318e-5,0.2323943661971831
'111001111111110111111011000001101000001111011101101111111001111011110110',0.0001,0.0,0.11971830985915492
'000110000000001110000100100000010111100000100010010000000110000100001001',0.00046666666666666666,0.00020548046676563254,0.09154929577464789
'001111000000001000000101100110001000000011100010010000000011000100010101',0.0006,0.0002449489742783178,0.18309859154929578
'001001011011111110000101000110011111101011000111100000011111000100010111',,,0.2112676056338028
'010000000111001111000110100110000000000000000010010000011010110100001001',,,0.19718309859154928
'001111010000111110000101100110001000001011100111100000011011000100010111',,,0.24647887323943662
'010000101100000001111010100000000000000100011010010011100000111010001001',,,0.2887323943661972
'001111010000011110000101000110011111101011111111100000011111000100010101',,,0.2112676056338028
'010000000100001000000100100110000000000000011010010000001010000100001001',0.0008666666666666666,0.00012472191289246472,0.1056338028169014
'001111011000001110011101000110001000001011100010110000011001000110010101',,,0.2535211267605634
'110000110100110111111010111111110111111100011101101111111100111011101010',,,0.20422535211267606
'110110100111000001100010011001100000010100111000011111100000111001101000',,,0.2323943661971831
'001001010000111110000101011000011111111011000111100000010111000100010111',,,0.2605633802816901
'101111111011110111111011011001101000011111100101101111110001111011110110',0.0006666666666666666,4.714045207910318e-5,0.1056338028169014
'010000000100001110000110100000000000000000000010010000000010000100001001',0.0003,8.164965809277261e-5,0.11267605633802817
