"Network","JSD"
"rand_1",0.593966666666661
"rand_10",0.583816666666664
"rand_100",0.702066666666661
"rand_11",0.598966666666663
"rand_12",0.531616666666663
"rand_13",0.654666666666663
"rand_14",0.515283333333331
"rand_15",0.552149999999995
"rand_16",0.662799999999998
"rand_17",0.61276666666666
"rand_18",0.614683333333331
"rand_19",0.584649999999995
"rand_2",0.559649999999995
"rand_20",0.66501666666666
"rand_21",0.585366666666662
"rand_22",0.678816666666666
"rand_23",0.412649999999999
"rand_24",0.633133333333328
"rand_25",0.59853333333333
"rand_26",0.616699999999998
"rand_27",0.662433333333324
"rand_28",0.72908333333333
"rand_29",0.483433333333331
"rand_3",0.595999999999998
"rand_30",0.601799999999993
"rand_31",0.539966666666659
"rand_32",0.626449999999997
"rand_33",0.587416666666663
"rand_34",0.553433333333329
"rand_35",0.637716666666662
"rand_36",0.592966666666662
"rand_37",0.547499999999997
"rand_38",0.580866666666662
"rand_39",0.521533333333331
"rand_4",0.629216666666659
"rand_40",0.690149999999994
"rand_41",0.533449999999998
"rand_42",0.61168333333333
"rand_43",0.694499999999995
"rand_44",0.675249999999992
"rand_45",0.597449999999996
"rand_46",0.619883333333329
"rand_47",0.522066666666661
"rand_48",0.469616666666664
"rand_49",0.560549999999993
"rand_5",0.58828333333333
"rand_50",0.551966666666662
"rand_51",0.584166666666664
"rand_52",0.602249999999997
"rand_53",0.599116666666665
"rand_54",0.603566666666663
"rand_55",0.753616666666652
"rand_56",0.583099999999996
"rand_57",0.635899999999993
"rand_58",0.529399999999996
"rand_59",0.552616666666663
"rand_6",0.567333333333328
"rand_60",0.652566666666662
"rand_61",0.453899999999998
"rand_62",0.531449999999998
"rand_63",0.589533333333331
"rand_64",0.654999999999991
"rand_65",0.594749999999997
"rand_66",0.483149999999998
"rand_67",0.665249999999994
"rand_68",0.653316666666664
"rand_69",0.643883333333327
"rand_7",0.610883333333328
"rand_70",0.656266666666662
"rand_71",0.675116666666657
"rand_72",0.558766666666664
"rand_73",0.68676666666666
"rand_74",0.379366666666666
"rand_75",0.500516666666664
"rand_76",0.603066666666664
"rand_77",0.67473333333333
"rand_78",0.665949999999997
"rand_79",0.625349999999998
"rand_8",0.536649999999997
"rand_80",0.587333333333328
"rand_81",0.655933333333328
"rand_82",0.65323333333333
"rand_83",0.723499999999997
"rand_84",0.561799999999998
"rand_85",0.59548333333333
"rand_86",0.714649999999989
"rand_87",0.711999999999991
"rand_88",0.668733333333331
"rand_89",0.459183333333331
"rand_9",0.578749999999996
"rand_90",0.598466666666664
"rand_91",0.548283333333331
"rand_92",0.582466666666663
"rand_93",0.676016666666664
"rand_94",0.641483333333328
"rand_95",0.52393333333333
"rand_96",0.665649999999994
"rand_97",0.557299999999996
"rand_98",0.563849999999996
"rand_99",0.514466666666665
