InfMet1_Neg,InfMet1_Pos,InfMet2_Neg,InfMet2_Pos
313.4113618,848.3292972,13.67320875,33.71422024
348.5956289,721.4080353,13.77112516,29.52794978
382.6760055,933.676971,12.35499504,27.622619
356.5833969,858.9586899,7.430543393,20.11429468
286.7717842,720.2999828,9.213025495,19.68195282
373.0200573,868.0199938,11.62174694,25.72950377
287.4088541,748.5222309,10.78960247,27.77517329
289.3084302,725.4174498,11.68061795,27.17152327
359.0407726,821.6195104,7.484506436,20.96099161
311.0058943,667.2292063,15.34974656,27.71410044
296.4834587,744.5686844,12.27692376,26.20049805
308.9670006,761.1629344,13.67640885,27.43036224
381.9306839,1014.516776,8.858776148,22.70739518
296.4950699,703.1224587,13.94084582,29.30512181
321.8236487,768.4817931,9.5433282,20.98972512
276.8541628,590.7098173,9.993905774,21.60280282
331.3096313,882.6303612,10.80227168,24.97741553
298.1701039,747.8758937,11.39316613,23.76762738
324.9479477,752.0924707,19.05528456,36.52614593
332.9695647,864.5794199,14.87738106,33.29799132
310.8997774,758.9201155,10.21357497,19.07594195
376.4653238,801.7553243,18.03707983,34.66385023
294.1449488,777.9959311,10.54254183,22.97853335
435.7385053,1069.220817,12.5004992,30.44242673
395.4365594,1001.819438,10.77649895,24.26894594
338.6198064,917.5341288,8.334832507,24.87981119
321.7213829,790.358513,12.24492344,25.58838108
349.1580957,889.2748746,9.592633138,23.81213063
379.1423724,791.6575921,9.7298573,20.98842529
313.7835534,799.3702149,11.05220314,25.33204117
270.904005,433.456211,13.75731596,22.52518786
276.9866393,607.4143216,11.86579157,24.73520977
372.4809218,834.6287899,11.83212777,26.72640048
258.9316029,568.9593095,9.711844367,20.25770443
339.9494162,884.0610892,9.997741472,26.81913014
249.1818316,612.0919589,6.23408814,16.41163113
317.7134642,718.493654,9.119089488,18.19943851
309.2502138,790.3952435,16.44699579,33.98913889
291.1749046,708.6621809,7.984900066,23.58570532
413.6460333,1029.237567,10.18455553,27.14499513
291.3680794,598.7900703,9.454542871,20.82627452
351.6983441,867.6088494,9.310953818,21.96901481
323.3285445,530.6202129,15.6020931,23.45333525
312.293988,861.4530119,9.493333015,26.11696459
416.8291324,947.8031606,16.13988177,31.47657168
332.8510836,833.1927646,12.05206036,28.55562512
219.2953621,564.0781965,14.31393076,28.93913105
359.4613308,932.0638495,15.66766163,28.75856152
402.8252995,954.9805944,11.45696958,22.40658391
330.7036809,811.7270654,17.06884718,37.33571072
270.9885432,686.0670039,11.59790006,20.88448418
384.6830556,806.6017496,7.910047369,20.10245476
339.8752271,870.0310782,11.55757992,21.86125655
315.9858462,703.4036312,11.97538703,25.61905531
286.1734198,615.0026417,11.100535,20.99079534
339.3281075,910.0612475,12.1362762,25.54956624
367.9173977,954.8191169,17.89723582,36.39356261
349.4891373,841.361254,12.26980496,28.32218707
375.1670275,890.8098511,18.42331092,35.34085519
347.04999,883.3385757,16.68613037,34.44698933
336.3878031,877.9738829,9.497411387,22.32711767
280.3692147,655.3922305,13.04906221,23.84133707
351.6108473,790.2873435,11.65595148,24.80630418
337.2494987,895.0512714,11.8701703,25.25802735
442.6715008,1088.89418,10.72972239,26.49901699
320.2180572,736.2939011,11.41874741,29.16317003
390.793761,1072.310906,8.088401565,25.98585707
363.2188881,884.9378398,10.07203377,25.92703417
377.8023109,978.6051253,10.50133297,25.90619482
324.026017,763.0866989,9.967253405,23.19089942
388.9576548,873.5993067,8.886691007,26.44453798
332.5939619,667.1949509,11.36905901,23.61467966
284.9619067,739.8468038,15.64634497,30.29951161
388.5833438,949.6332381,10.28542279,23.56075129
410.67713,986.7381109,12.56206244,29.43595589
313.5869419,793.0636355,8.658646102,22.89205642
354.9451537,880.1582767,9.654278107,22.2684416
435.2755099,1169.459941,15.89770109,40.31951301
318.2063938,784.6756613,8.47440876,19.47823351
382.1522314,882.8077391,9.82942135,23.33811831
411.0599938,982.2662732,14.21335716,33.45445453
401.3141873,996.2406751,8.649025259,18.02617124
374.0222704,906.6865415,9.518598987,22.15062133
381.5586436,913.4628318,10.83153333,24.23602898
306.997127,661.7099691,16.71499609,34.95112936
452.3259375,1090.317715,11.81677415,30.95288822
358.0139633,838.597,11.98540022,22.19322884
329.6930793,860.3386185,9.338749976,21.61731642
292.4430283,661.5352937,15.1751765,25.19564743
289.6301398,659.6535327,12.62220756,28.11782647
263.6885497,639.2234319,8.730710399,17.37127022
304.9503541,772.8222284,9.384373724,19.24161704
330.8057482,727.9241014,7.55747746,19.83179683
418.2788043,966.768571,9.592259183,24.00957701
274.9466691,682.2602545,10.73033845,23.98656896
352.5642247,823.0998721,12.98893973,29.41840608
364.6879971,803.3408092,11.45458678,20.20207012
294.0254911,672.3911147,8.536471062,20.5404334
291.9182043,602.0373156,9.740700633,20.02474012
455.7954014,1113.55499,13.88835762,43.62802172
