states,Avg0,SD0,frust0
'110111110111110001000001111001110111111111111111100101111110111000011011',0.00016666666666666666,4.714045207910317e-5,0.2323943661971831
'010111010111111110000000011110000100111011111011100001011110000100001011',,,0.23943661971830985
'101001111011110001111011011001111111111111011101101111101101111011100110',0.0007,0.0001414213562373095,0.1267605633802817
'101000101011000001111111000111111011000100000100011110010001111011100100',,,0.2746478873239437
'101000101011000001111111100001111011000100000100011110110001111011110100',0.00023333333333333333,4.714045207910315e-5,0.2535211267605634
'100111110011110111000001000001010111101111111111100101101110111000001011',,,0.2605633802816901
'100001110011110111000000100111010111101111000111100001111110101000011011',,,0.2535211267605634
'100110100000001000000110011111010011010100111110010000000010000000001001',,,0.2112676056338028
'001110001000000001111111111000101000010000100000011110000001000111110100',,,0.23943661971830985
'101001111011110111111011000001111111101111011101101111111101111011100110',0.00039999999999999996,8.164965809277262e-5,0.1267605633802817
'000111010011110111000111111110100100111011100011100101111110111101111010',,,0.20422535211267606
'010111010111111110000000100110000100101011100011100000011110000100011011',0.0004,0.0002449489742783178,0.19014084507042253
'001000001011001110111110000110001000000000000000011010010001000111100100',,,0.2605633802816901
'011110001100001000111110000110001000000000100000011010000001000111100100',0.00016666666666666666,9.428090415820633e-5,0.22535211267605634
'001001011011110001111000000110001100101011011001101011101101101110000111',,,0.2605633802816901
'100000100000001000000100011001010011010100011110010000000000000000001001',,,0.1619718309859155
'001111011011110001111001100000101100101011111001101111101101111111110110',0.0002,8.16496580927726e-5,0.21830985915492956
'100111111011110111110000100001010111101111100101101011111100111010011011',,,0.28169014084507044
'110001110111110110000001100001110111101111011111100101111110111000011011',,,0.24647887323943662
'111111111111110001111001111001111111111111111101101111111101111010010111',,,0.13380281690140844
'100001110011110001000001111001110111111111011111100101111110111001111010',,,0.21830985915492956
'011001011111110001111001000110101100101011011001101111111101111111100110',0.0002,8.16496580927726e-5,0.21830985915492956
'000001010011110000011100111000101100111011011001101011101111001110010111',,,0.3380281690140845
'101111110011110111000001100111111111101111100111100101111111111000010111',,,0.16901408450704225
'011111011111110110010010111110101100111011111001100111111110101101110010',,,0.28169014084507044
'110001110100110111000000000111010111101111011111100001101110101000001011',,,0.28169014084507044
'011110001100001110111111000000101000000000100000011110000001000111100100',,,0.2535211267605634
'010110000100001000000100011000000000010000100010010000000010000100001001',0.0006,0.00016329931618554522,0.09154929577464789
'000111010000111000000100111110000100111011111011100001001110000100011011',0.00013333333333333334,4.7140452079103176e-5,0.2535211267605634
'011110001111001000111111011110101000010000100000011110010001010111100100',,,0.28169014084507044
'011110001100001110111110111110101000010000100000011010010001000111110100',,,0.2746478873239437
'010111010100111110000000011110000100111011111011100001001110000100001011',0.00023333333333333333,4.714045207910315e-5,0.2535211267605634
'100001110011110000000000100111010111101111011111100001111110111000011011',,,0.2676056338028169
'101110101011000001111100111001011011010100100100011011010001111010010101',,,0.3028169014084507
'010000000100001110000110111000000000010000000010010000000010000101111000',,,0.14788732394366197
'110110100100001000000100011111010011010100111110010000000010000000001001',0.0004666666666666667,0.00024944382578492944,0.176056338028169
'001001011011110111111001100000101100101011011001101111111101111110010111',,,0.19718309859154928
