states,Avg0,SD0,frust0
'000000000000001110000100111000000000010000011010010000001010000100111000',0.0004333333333333333,4.714045207910316e-5,0.14084507042253522
'011000011100101110011001000000000000000000000011110000100011000110100110',,,0.28169014084507044
'111111111000110001111011100001111111101111100101101111100101111011010111',,,0.14084507042253522
'111111111111110000011000100111011011101111100101101111111111111011110110',,,0.20422535211267606
'011111011100110111111011011000101000011011111001101111100001111111100110',0.0005,0.0004320493798938574,0.13380281690140844
'000000001100001110000100011000000000010000000010010000000010000100101000',,,0.11971830985915492
'100111110011111000000001100111111111101111100111101101011110000000011011',,,0.2112676056338028
'111001111100110111111011111001111111111111000101101111111101111011010111',0.0003,0.0,0.1267605633802817
'100001101000101000000101011001011111110111011110011100000110000000001011',,,0.2323943661971831
'000111000000111000100101011110101100011011111000001111000000000100001011',0.0002,8.16496580927726e-5,0.2535211267605634
'100000100011001110000100100001010111100100000110010000011110000000011001',0.00039999999999999996,0.0001632993161855452,0.13380281690140844
'011110001100000001011111100000000000000000100010010000100011111111110100',,,0.21830985915492956
'000000000000001001000110000110000000000000000010010000000010000101101000',0.0003,8.164965809277261e-5,0.13380281690140844
'100000100011001000000100011001010111110100000110010000000110000000001001',0.0003333333333333333,0.0001699673171197595,0.13380281690140844
'000000000011001110000100000000000000000000011010010000000010000100101000',0.0004333333333333333,0.00024944382578492944,0.11267605633802817
'100001110000110111100011100111111111101111000101101111011100000001011011',,,0.2676056338028169
'100111110011111000100001100111111111101111111101101111011100000000011011',0.0003,0.0001414213562373095,0.20422535211267606
'100110100011001110000100100001010011100100111110010000011110000000111000',0.00016666666666666666,4.714045207910317e-5,0.18309859154929578
'000000000011001110000100000110000100000000000010010000000010000100001001',0.0005,0.00024494897427831784,0.07746478873239436
'011111011111110111111011011110101100011011111001101111111001111111000111',0.0003666666666666666,9.428090415820635e-5,0.1619718309859155
'000000000100001000000101100000000100000000000010010000000010000100011001',,,0.08450704225352113
'111001111000110001111011011111111111111111011101101111110101111011000111',,,0.14788732394366197
'000110000011001001000110111000000000010000111010010000011010000101111000',,,0.20422535211267606
'000110001111001111010110011110000100010000111010010000011010000100001001',,,0.20422535211267606
'111111111100110000111001100001111011101111111101101111111111111011110110',,,0.18309859154929578
'011110001111000111011110011000000000010000100010010000100011111111100100',0.0001,0.0,0.21830985915492956
'111001111111010111111010111111111111111111000101101111111111111011010111',,,0.15492957746478872
'000000000011001001000110100110000100000000000010010000001010000100011001',0.0003,8.164965809277261e-5,0.14788732394366197
'000111000011111001100111100000101000000011100000011110000000000101111010',,,0.2676056338028169
'100001110011110001000011100001111011101111011111101101011110000001111010',,,0.23943661971830985
'111111111111110000111001011111111011111111111101101111110101111011100110',0.0003333333333333333,0.0001699673171197595,0.14788732394366197
'100000111000001110010000100111010111100100011111110000011110000010011001',,,0.1267605633802817
'000110000000001111000110011110000000010000100010010000000010000101101000',0.0002,8.16496580927726e-5,0.1619718309859155
'111111111011110001111011000001111011101111111101101111110101111011100110',0.00046666666666666666,0.0001699673171197595,0.1267605633802817
'111001111100110111011011111001111111111111011111101101111111111011010111',,,0.13380281690140844
'000111000011111110100101011000101100011011111000001111000000000100001011',0.0004333333333333333,0.00023570226039551582,0.2676056338028169
'111111111011110001111011000111111111101111100101101111100101101011000111',,,0.176056338028169
'011000001100000111011110100110000000000000000010010000101011111111110100',0.0005666666666666667,0.00020548046676563257,0.24647887323943662
'100111110011110110100001000001111011101111100101101111000100000001101010',,,0.2746478873239437
'110111111000110110111001011111111011111111100101101111100101111011100110',,,0.16901408450704225
'011001011111110001111011011000101000011011011001101111100001111111100110',0.0002666666666666667,9.428090415820635e-5,0.14788732394366197
'011111010111110111111011000110101100001011100001101111100001111111000111',,,0.22535211267605634
'111001111111110001111011100111111111101111011101101111111101111011010111',0.0003,0.0,0.11267605633802817
'011111011111111110111001100000101100001011100001101111101001000110010111',,,0.2605633802816901
'111001111000110111111011111001111111111111011101101111111101111011010111',0.00023333333333333333,4.714045207910315e-5,0.11971830985915492
