states,Avg0,SD0,frust0
'011111011111110110111001100000101100001011100001101111110001110110010111',0.00013333333333333334,4.7140452079103176e-5,0.2323943661971831
'000001000011111110000101011000000100011011011010010000111010000100001011',,,0.22535211267605634
'000110000011001000000100111110000100010000111010010000001010000100001001',0.0009000000000000001,0.0002449489742783178,0.13380281690140844
'011001011100110110111001100000101100001011000001101111110001110110010111',,,0.24647887323943662
'011000011011111111111010000110101100001011000001111111111001111110101111',,,0.31690140845070425
'011111011100110001111011111110101000011011100001101111101001111111110110',0.0004333333333333333,0.0001247219128924647,0.13380281690140844
'000000000000001000000100000110000100000000011010010000001010000100011001',,,0.09859154929577464
'000111000011111110000101111000000100011011111011010000110010000100001011',,,0.23943661971830985
'011001011100110111111011011000101000011011011001101111111001111111110110',0.0012666666666666666,0.00024944382578492944,0.14084507042253522
'111110110100001000000100011111010111111100111111110000011111010000001001',,,0.21830985915492956
'100000100000001000000100011111010111110100000110010000000110000000001001',0.0007333333333333333,0.00020548046676563254,0.13380281690140844
'011001010111110000000001111110101100010011011011111100101011000100010010',,,0.3380281690140845
'011111011111110111111011000110101000001011111001101111111001111111110110',0.0010999999999999998,0.00021602468994692863,0.1267605633802817
'100110100000001000000100100001010111100100100110010000000110000000001001',0.0013333333333333333,0.00026246692913372703,0.11267605633802817
'111111110100110001101011111001111011111111111101101111111101111011110110',,,0.09154929577464789
'100000100011001000000100100111010111100100011110010000001110000000001001',0.0006333333333333333,0.00012472191289246472,0.13380281690140844
'000000000000001000100100011000000100010000011010010000000000000100001001',,,0.09859154929577464
'111110110011110111101010111111111011111111111101101111111101111011110110',,,0.08450704225352113
'100110100000001000000100100111010111100100111110010000001110000000001001',0.0007666666666666667,0.00016996731711975952,0.14788732394366197
'100111100000001000000101100001010111100100100110010000000110000000001001',,,0.14084507042253522
'011111011111110001111011111000101000011011100001101111100001111111110110',0.0004,0.0001632993161855452,0.1267605633802817
'011111011100110110111001011000101000011011111001101111111001110111110110',0.0005333333333333334,0.00040276819911981907,0.20422535211267606
'100000100011001110000100011111010111110100000110010000000110000000001001',0.0006,8.16496580927726e-5,0.1619718309859155
'011110001100001000010100100000000100000000111010010000000011000100000101',,,0.15492957746478872
'011111010100111110000001111110000100011011111011110000111011000100011011',,,0.2535211267605634
'010110000100001000000100011110000100010000111010010000011010000100011001',,,0.1619718309859155
'000110000000001000101100111000000100010000111000010010000000000110001101',,,0.176056338028169
'000110000000001110000100111110000100010000100010010000000010000100001001',0.0007666666666666667,0.00012472191289246472,0.11267605633802817
'111001111100110110111001000111111111101111011101101111111101110010010111',,,0.176056338028169
'111001111111110111111011011111111011111111000101101111111101111011110110',0.0007666666666666667,0.00012472191289246472,0.07042253521126761
'000110001011001000010100011110000100010000111010010000001010000110000101',,,0.18309859154929578
'011001011111110111111011111110101000011011000001101111111001111111110110',0.0006333333333333333,0.00012472191289246472,0.11971830985915492
'000000001100001001111110011110101100010000000000011110001000111111011001',,,0.29577464788732394
'111001111111110001111011011001111011111111000101101111100101111011110110',0.0006,0.0002943920288775949,0.11971830985915492
'100110100011001110000100000111010111100100100110010000000110000000001001',0.0007333333333333332,0.00012472191289246472,0.14788732394366197
'100110100011001000000100011001010111110100100110010000000110000000001001',0.0008666666666666666,0.00028674417556808754,0.14788732394366197
'100001100000110111001011000111010011101101000110000101100101111011100110',,,0.23943661971830985
'100000100000001000000100100111010111100100000110010000000110000000000101',,,0.15492957746478872
'100111100011001110000101000111010111100101100110010000000110000000001001',0.0001,0.0,0.176056338028169
'100110100000001000000100111111010111110100111110010000001110000000001001',0.0005666666666666667,0.0001699673171197595,0.176056338028169
'100001110100110111101011011111111011111111011101101111111100111011100110',,,0.13380281690140844
'111111110000110110000001011001010011111111111111100001110111000001101110',,,0.29577464788732394
'100000100000001110000100100001010111100100000110010000000110000000001001',0.0005333333333333334,0.0001247219128924647,0.11267605633802817
'011111011100110001111011111110101000011011111001101111111001111111110110',0.0007333333333333333,0.00030912061651652346,0.11971830985915492
'000000000011001001000110000000000100000000000010010000000010001100001001',0.00036666666666666667,4.714045207910318e-5,0.14084507042253522
'101110111100011000111000111001111011111110100101101111000100110011110010',,,0.28169014084507044
'100110100011001111000110011111010111110100100110010000000110001001001001',,,0.2605633802816901
'111000100100001001000110100001010111100100011110010000001111001000010001',,,0.2535211267605634
'000110001100001000111100111110000100010000100000010010000000000110001001',,,0.15492957746478872
'100001110000111110000001000001010111101111011111110000111110000000011011',,,0.20422535211267606
'011111011111110110111001000000101100001011100001101111110001110110010111',,,0.23943661971830985
'011111011100110110111001000000101000001011100001101111110001110110110110',,,0.24647887323943662
'110000100111001000000000011001010111110100000110010000000110000000001001',,,0.15492957746478872
