states,Avg0,SD0,frust0
'001101111000',0.24239999999999998,0.003379349049743152,0.18518518518518517
'110010000111',0.237,0.002006655592438999,0.18518518518518517
'110010100111',0.237,0.003840138886377241,0.14814814814814814
'111010110101',0.0011,0.0005887840577551898,0.4074074074074074
'001101011000',0.2423,0.0008485281374238552,0.14814814814814814
'111110010101',0.00016666666666666666,4.714045207910317e-5,0.5185185185185185
'000101111000',0.0038666666666666663,0.00030912061651652346,0.2222222222222222
'111000000111',0.0002666666666666667,0.0001699673171197595,0.25925925925925924
'111000010101',,,0.48148148148148145
'000011111010',0.0002666666666666666,0.00012472191289246472,0.4074074074074074
'111010000111',0.0033000000000000004,0.00021602468994692865,0.2222222222222222
'000101101000',0.0034333333333333334,0.00032998316455372216,0.37037037037037035
'000001111010',0.00016666666666666666,4.714045207910317e-5,0.4444444444444444
'111100010101',0.0003,0.00016329931618554522,0.4074074074074074
'111100000101',0.0002,0.0001414213562373095,0.4074074074074074
'000101011000',0.0034999999999999996,0.0001632993161855453,0.18518518518518517
'111100110101',0.00036666666666666667,0.00012472191289246472,0.2962962962962963
'110101000101',,,0.4074074074074074
'000001011010',,,0.3333333333333333
'000101011010',0.00023333333333333333,9.428090415820633e-5,0.3333333333333333
'110011000111',,,0.2962962962962963
'000101101010',0.00016666666666666666,4.714045207910317e-5,0.5185185185185185
'000101001010',0.001,0.0004320493798938574,0.4074074074074074
'111100100101',0.0004333333333333333,0.0001247219128924647,0.2962962962962963
'111010100111',0.003933333333333333,0.00012472191289246488,0.18518518518518517
'000111001000',0.0002,8.16496580927726e-5,0.2962962962962963
'000111111000',0.0003,0.0001414213562373095,0.25925925925925924
'000011101010',0.0004,0.0001632993161855452,0.4074074074074074
'111010110111',0.0021,0.00021602468994692857,0.3333333333333333
'111010010111',0.002533333333333333,0.00038586123009300746,0.37037037037037035
'000001110010',,,0.5925925925925926
'001011111010',,,0.37037037037037035
'111110000101',,,0.4444444444444444
'000001001010',0.0004333333333333333,9.428090415820635e-5,0.4074074074074074
'111100010111',0.00036666666666666667,0.00012472191289246472,0.3333333333333333
'111010000101',,,0.4444444444444444
'000101001000',0.0017666666666666666,9.428090415820637e-5,0.3333333333333333
'000011011000',0.0004333333333333333,4.714045207910316e-5,0.2222222222222222
'000111001010',,,0.37037037037037035
'000011101000',0.0003,0.0001414213562373095,0.3333333333333333
'001100001000',,,0.48148148148148145
'111100000111',,,0.25925925925925924
'001110011000',,,0.2962962962962963
'110101100001',,,0.2962962962962963
'000011111000',0.00023333333333333333,0.00012472191289246472,0.25925925925925924
'110111000001',,,0.4444444444444444
'111110110101',0.0005333333333333334,0.0001247219128924647,0.4074074074074074
'111000100111',0.0002666666666666667,0.00012472191289246472,0.2222222222222222
'110011000011',,,0.2962962962962963
'000101111010',0.00013333333333333334,4.7140452079103176e-5,0.4444444444444444
'110100000101',,,0.37037037037037035
'110000100111',0.00019999999999999998,8.16496580927726e-5,0.18518518518518517
'000011001010',0.00046666666666666666,9.42809041582063e-5,0.2962962962962963
'110010010100',,,0.5185185185185185
'111010100101',0.00036666666666666667,0.00012472191289246472,0.3333333333333333
'000011011010',0.0005333333333333333,0.00020548046676563257,0.2962962962962963
'000011000110',,,0.5185185185185185
'111000110101',,,0.37037037037037035
'111000110111',0.00013333333333333334,4.7140452079103176e-5,0.2962962962962963
'000001100010',,,0.5925925925925926
'001001111010',,,0.4074074074074074
'000101100010',,,0.5925925925925926
'101110011010',,,0.48148148148148145
'110011100111',0.00013333333333333334,4.7140452079103176e-5,0.25925925925925924
'111100100111',0.0003,0.0,0.2222222222222222
'011010011101',,,0.48148148148148145
'000011001000',,,0.2962962962962963
'111101011000',,,0.25925925925925924
'101100100111',,,0.2962962962962963
'001100111000',,,0.2962962962962963
'000111011000',0.00030000000000000003,0.0001414213562373095,0.2222222222222222
'000001101010',0.0002,0.0001414213562373095,0.5185185185185185
'110110000110',,,0.37037037037037035
'110100100101',,,0.25925925925925924
'001011011000',0.00016666666666666666,9.428090415820633e-5,0.18518518518518517
'000001111000',,,0.2962962962962963
'000010101010',,,0.4444444444444444
'110101100101',,,0.2962962962962963
'111100111000',,,0.4074074074074074
'001011011010',,,0.25925925925925924
'001010001011',,,0.3333333333333333
'111100110111',,,0.2962962962962963
'111110011101',,,0.5925925925925926
'010010100101',,,0.3333333333333333
'111110010111',,,0.4444444444444444
'001111011000',,,0.18518518518518517
'001111111000',,,0.2222222222222222
'111110100111',,,0.25925925925925924
'001100011011',,,0.4444444444444444
'000111101000',,,0.3333333333333333
'011100101101',,,0.5555555555555556
'100011010000',,,0.6296296296296297
'001010111010',,,0.4074074074074074
'110100000111',,,0.2222222222222222
'110110000101',,,0.4074074074074074
'011010101001',,,0.5185185185185185
'110100100111',,,0.18518518518518517
'111110100101',,,0.3333333333333333
'101110011110',,,0.48148148148148145
'000010010110',,,0.48148148148148145
'111010010101',,,0.5185185185185185
'011101111000',,,0.25925925925925924
'110000000111',,,0.2222222222222222
'110110010100',,,0.5185185185185185
'100010100110',,,0.3333333333333333
'001100011000',,,0.25925925925925924
'101100111100',,,0.3333333333333333
'001100011100',,,0.25925925925925924
'010001000010',,,0.5555555555555556
'101010110110',,,0.37037037037037035
'111110110111',,,0.4074074074074074
'101011011000',,,0.2962962962962963
'001001001010',,,0.4444444444444444
'001010011111',,,0.4074074074074074
'111000100101',,,0.37037037037037035
'110000010111',,,0.37037037037037035
'110010000110',,,0.2962962962962963
'110010010110',,,0.37037037037037035
'001100001111',,,0.4444444444444444
'111011010110',,,0.4444444444444444
'100101110000',,,0.4074074074074074
'110100111000',,,0.4444444444444444
'000001011000',,,0.25925925925925924
'001101111010',,,0.4074074074074074
'001101101010',,,0.5555555555555556
'111010001001',,,0.5925925925925926
'110011000101',,,0.4444444444444444
'000011100010',,,0.48148148148148145
'001100111100',,,0.2962962962962963
'100100100101',,,0.3333333333333333
'001011111000',,,0.2222222222222222
'010000010111',,,0.48148148148148145
'100010000111',,,0.25925925925925924
'110101100010',,,0.4074074074074074
'000001001000',,,0.4074074074074074
'001000001010',,,0.48148148148148145
'000010011010',,,0.3333333333333333
'010100101000',,,0.5555555555555556
'111011011000',,,0.37037037037037035
'000011100000',,,0.5555555555555556
'010011010001',,,0.6296296296296297
'111100111001',,,0.5185185185185185
'110111100101',,,0.3333333333333333
'110110100110',,,0.3333333333333333
'011100111000',,,0.37037037037037035
