states,Avg0,SD0,frust0
'001011001000',0.0012666666666666666,0.0001699673171197595,0.3333333333333333
'110000100101',0.003366666666666667,0.0005734883511361752,0.3333333333333333
'001010011110',0.0236,0.0018457157599876162,0.2962962962962963
'111101100001',0.023466666666666667,0.00032998316455372297,0.3333333333333333
'000111001000',0.023500000000000004,0.0009201449161228167,0.2962962962962963
'001111001000',0.02186666666666667,0.00012472191289246396,0.3333333333333333
'000111011010',0.0028666666666666667,0.00018856180831641276,0.37037037037037035
'110101100001',0.0231,0.001720465053408525,0.2962962962962963
'001110001100',0.0026999999999999997,0.0004242640687119286,0.4444444444444444
'111010010110',0.0006,0.00016329931618554522,0.3333333333333333
'111000100111',0.04106666666666667,0.0005312459150169752,0.2222222222222222
'001110011110',0.003933333333333334,0.00023570226039551604,0.37037037037037035
'100101111001',0.0009000000000000001,8.16496580927726e-5,0.37037037037037035
'110101110001',0.0138,0.0016268579122549905,0.37037037037037035
'111100110101',0.008866666666666667,0.00044969125210773475,0.2962962962962963
'111100111100',0.0015999999999999999,0.00014142135623730948,0.4074074074074074
'001010000111',0.0021,0.0002943920288775949,0.3333333333333333
'110010110110',0.0007,0.0001632993161855452,0.3333333333333333
'100100101100',,,0.5185185185185185
'001111011000',0.03986666666666667,0.0007408703590297637,0.18518518518518517
'111100100101',0.0064,0.0005715476066494082,0.2962962962962963
'000111001001',0.0024333333333333334,0.00020548046676563257,0.25925925925925924
'110000100111',0.04046666666666667,0.0006236095644623241,0.18518518518518517
'111011100011',0.002,8.164965809277255e-5,0.2962962962962963
'011111011000',0.0016666666666666668,0.00016996731711975947,0.25925925925925924
'000010001110',0.011866666666666666,0.0007318166133366717,0.3333333333333333
'110000110111',0.022966666666666666,0.0011440668201153682,0.3333333333333333
'010010110110',0.0006666666666666666,0.0001699673171197595,0.37037037037037035
'110111100001',0.0042,0.0004320493798938574,0.3333333333333333
'000010011110',0.024966666666666665,0.0008339997335464527,0.3333333333333333
'000111011000',0.0396,0.0021275964529643915,0.2222222222222222
'000100111100',0.0013,0.0004320493798938573,0.3333333333333333
'111001110001',0.0022,0.0003265986323710904,0.4074074074074074
'001000001111',0.0003,8.164965809277261e-5,0.4444444444444444
'101101001001',0.0006,8.16496580927726e-5,0.37037037037037035
'101100011100',0.0013666666666666669,0.00012472191289246477,0.2962962962962963
'000011001000',0.0015000000000000002,0.00029439202887759485,0.2962962962962963
'010010100111',0.0047,0.000816496580927726,0.18518518518518517
'110010000111',0.0015333333333333334,0.0006649979114420001,0.18518518518518517
'111000110101',0.0083,0.0010424330514074596,0.37037037037037035
'110011010010',0.0005666666666666667,0.00026246692913372703,0.48148148148148145
'100101011000',0.0036666666666666666,9.428090415820638e-5,0.2222222222222222
'111001100001',0.004,0.0002160246899469287,0.4074074074074074
'110100111101',0.0019666666666666665,0.0006944222218666552,0.5555555555555556
'010111000011',0.00039999999999999996,0.00021602468994692865,0.4074074074074074
'101111000011',0.0003333333333333333,0.00012472191289246472,0.48148148148148145
'111010100111',0.0084,0.00035590260840104364,0.18518518518518517
'010111100001',0.002166666666666667,4.714045207910329e-5,0.37037037037037035
'001100011100',0.002,0.000408248290463863,0.25925925925925924
'001110111100',0.0016333333333333332,0.00024944382578492944,0.3333333333333333
'100000100111',0.0012333333333333332,0.0005312459150169743,0.25925925925925924
'111101110001',0.014066666666666667,0.0005436502143433368,0.3333333333333333
'111100110100',0.0020666666666666667,0.00012472191289246475,0.25925925925925924
'001010001110',0.012466666666666668,0.0009533566430716728,0.37037037037037035
'111000110111',0.023266666666666668,0.00044969125210773475,0.2962962962962963
'001000011110',0.005666666666666667,0.0005906681715556449,0.3333333333333333
'111001100011',0.003933333333333333,0.0004189935029992176,0.3333333333333333
'111001110011',0.0029666666666666665,9.428090415820637e-5,0.4074074074074074
'111101101001',0.0004666666666666666,0.0001247219128924647,0.48148148148148145
'000100011100',0.0017666666666666664,4.714045207910319e-5,0.2962962962962963
'001110101101',0.0011,8.164965809277255e-5,0.4444444444444444
'110100100101',0.0058,0.00035590260840104385,0.25925925925925924
'000000011110',0.0047666666666666664,0.0002867441755680876,0.37037037037037035
'110100110111',0.0015333333333333334,0.00012472191289246467,0.3333333333333333
'100011000010',0.0005666666666666667,0.00020548046676563257,0.48148148148148145
'111000000111',0.0018666666666666666,0.00041899350299921784,0.25925925925925924
'110011000011',0.0017333333333333333,0.00036817870057290875,0.2962962962962963
'110101111001',0.0030333333333333336,4.714045207910309e-5,0.4444444444444444
'110010100111',0.008333333333333333,0.0013097921802925668,0.14814814814814814
'111101111000',0.0015666666666666667,0.0003299831645537222,0.2962962962962963
'101011001010',,,0.4444444444444444
'000101011000',0.008033333333333333,0.00044969125210773443,0.18518518518518517
'000110101101',0.0007000000000000001,0.00021602468994692865,0.4074074074074074
'001111001010',0.008566666666666667,0.0012472191289246476,0.4074074074074074
'110000010110',0.0014666666666666667,4.714045207910319e-5,0.3333333333333333
'111011110010',0.0005333333333333334,0.0001247219128924647,0.4074074074074074
'011111100001',0.0019,0.00024494897427831784,0.4074074074074074
'000011000010',0.002033333333333333,4.714045207910309e-5,0.5185185185185185
'111000011110',0.00016666666666666666,9.428090415820633e-5,0.4444444444444444
'111100100111',0.003933333333333333,0.0005734883511361751,0.2222222222222222
'000010000111',0.0013333333333333333,0.0003091206165165235,0.2962962962962963
'011011100011',0.0014666666666666665,0.0003091206165165235,0.3333333333333333
'011001110001',,,0.5185185185185185
'011010111100',,,0.4074074074074074
'001010101101',,,0.4444444444444444
