states,Avg0,SD0,frust0
'001101111000',0.07523333333333333,0.0025746628689770007,0.18518518518518517
'110010100111',0.07563333333333333,0.001357284871433488,0.14814814814814814
'111010010110',0.06963333333333334,0.00140079342596338,0.3333333333333333
'111010110110',0.06580000000000001,0.003942080668885407,0.2962962962962963
'001101011000',0.0746,0.004114203041497426,0.14814814814814814
'001100111100',0.057066666666666675,0.0026549743668986495,0.2962962962962963
'110011100011',0.05586666666666667,0.003306895153396242,0.25925925925925924
'111011110010',0.011033333333333332,0.0003771236166328247,0.4074074074074074
'000101101001',0.0697,0.0012027745701779162,0.3333333333333333
'111101110000',0.01933333333333333,0.0019067132861433458,0.2962962962962963
'001100011100',0.05753333333333333,0.0013224556283251583,0.25925925925925924
'111001110010',0.0026,0.00014142135623730967,0.37037037037037035
'000010101111',0.010933333333333335,0.0007363574011458172,0.4074074074074074
'111101010000',0.009866666666666666,0.0008653836657164777,0.4074074074074074
'111011010010',0.019633333333333332,0.0004921607686744465,0.4444444444444444
'000100001101',0.011833333333333335,0.0011953614051360738,0.4074074074074074
'000010001101',0.0024666666666666665,0.0002624669291337271,0.37037037037037035
'110010000111',0.0789,0.003929376540877699,0.18518518518518517
'000010001111',0.019066666666666666,0.0007363574011458172,0.2962962962962963
'000110101101',0.004633333333333333,0.0003299831645537223,0.4074074074074074
'111101110010',0.0030666666666666668,0.0008013876853447537,0.37037037037037035
'000101001001',0.06716666666666667,0.0021746008573733434,0.2962962962962963
'110011000011',0.056100000000000004,0.002794041278626116,0.2962962962962963
'111011110000',0.007566666666666667,0.0008379870059984353,0.4074074074074074
'111111110000',0.005633333333333333,0.0002054804667656324,0.4074074074074074
'000100101101',0.02,0.0008041558721209874,0.4444444444444444
'111001010010',0.005366666666666666,0.0012498888839501787,0.4074074074074074
'000000001111',0.005233333333333333,0.0008055363982396379,0.4074074074074074
'111101010010',0.007366666666666667,0.00040276819911981934,0.4074074074074074
'000000101111',0.0028,0.00032659863237109054,0.5185185185185185
'111111010000',0.0026,0.0007118052168020873,0.5185185185185185
'000100001111',0.007266666666666667,0.0005906681715556449,0.4074074074074074
'111001110000',0.0007666666666666667,4.714045207910318e-5,0.37037037037037035
'111011010000',0.0024,0.00037416573867739413,0.5185185185185185
'000110001111',0.0009333333333333333,0.00032998316455372216,0.37037037037037035
'000010101101',0.006666666666666667,0.00044969125210773465,0.4074074074074074
'000110001101',0.002266666666666667,0.00016996731711975955,0.37037037037037035
'000100101111',0.002333333333333333,0.00016996731711975955,0.5185185185185185
'000110101111',0.0003333333333333333,0.0001699673171197595,0.48148148148148145
'000000101101',0.0013333333333333333,0.00016996731711975947,0.5185185185185185
'111111010010',0.001,0.0002943920288775949,0.5185185185185185
'111001010000',,,0.48148148148148145
'000000001101',,,0.48148148148148145
'111111110010',,,0.48148148148148145
