Cycles,Net Weights-1,Net Weights-2,Net Weights-3,Net Weights-4,Net Weights-5,Net Weights-6,Net Weights-7,Net Weights-8,Net Weights-9,Net Weights-10,Net Weights-11,Net Weights-12,Net Weights-13,Net Weights-14,Net Weights-15,Net Weights-16,Net Weights-17,Net Weights-18,Net Weights-19,Net Weights-20,Net Weights-21,Net Weights-22,Net Weights-23,Net Weights-24,Net Weights-25,Net Weights-26,Net Weights-27,Net Weights-28,Net Weights-29,Net Weights-30,Net Weights-31,Net Weights-32,Net Weights-33,Net Weights-34,Net Weights-35,Net Weights-36,Net Weights-37,Net Weights-38,Net Weights-39,Net Weights-40,Net Weights-41,Net Weights-42,Net Weights-43,Net Weights-44,Net Weights-45,Net Weights-46,Net Weights-47,Net Weights-48,Net Weights-49,Net Weights-50,Net Weights-51,Net Weights-52,Net Weights-53,Net Weights-54,Net Weights-55,Net Weights-56,Net Weights-57,Net Weights-58,Net Weights-59,Net Weights-60,Net Weights-61,Net Weights-62,Net Weights-63,Net Weights-64,Net Weights-65,Net Weights-66,Net Weights-67,Net Weights-68,Net Weights-69,Net Weights-70,Net Weights-71,Net Weights-72,Net Weights-73,Net Weights-74,Net Weights-75,Net Weights-76,Net Weights-77,Net Weights-78,Net Weights-79,Net Weights-80,Net Weights-81,Net Weights-82,Net Weights-83,Net Weights-84,Net Weights-85,Net Weights-86,Net Weights-87,Net Weights-88,Net Weights-89,Net Weights-90,Net Weights-91,Net Weights-92,Net Weights-93,Net Weights-94,Net Weights-95,Net Weights-96,Net Weights-97,Net Weights-98,Net Weights-99,Net Weights-100
['ZEB'],0.7385877004999768,0.3097401697082251,0.2925209003542264,0.9756103103846164,0.8245392464980261,0.3987480231594964,0.5059795408780434,0.3049168290469133,0.6014276831372383,0.6188442801612446,0.0883243122726384,0.6653102957172219,0.719850424957013,0.2517855552387102,0.249365874636539,0.0587265567229258,0.4449892419616224,0.1830620251772086,0.9296371011675564,0.2436656417750289,0.4499008887625906,0.9108453803582616,0.4963106254448686,0.7049427038050262,0.1529506649296605,0.5771079551437972,0.0073536375520257,0.2971185747599476,0.139012981257204,0.0918553604163729,0.3954855849989651,0.5027179370568731,0.1473544553075747,0.4461815540414713,0.8702796987611638,0.8224835151631076,0.6521361823035581,0.3434283854009317,0.6441336468691987,0.5222802805090574,0.800581843458684,0.5656704496302827,0.0458465145373692,0.985527658757523,0.3502510823767766,0.650457233671502,0.0558098025127262,0.4207185086605258,0.9231309145013116,0.3639676344368721,0.27403694201105,0.4481261669382932,0.3149513771015775,0.145719258264239,0.3342332371712297,0.3486481738639562,0.2330377906466836,0.6632772051182128,0.950746715119428,0.4489792305281688,0.270602587402996,0.2499510423041204,0.4954537679723252,0.1928721728773541,0.448167146268265,0.0028531223347139,0.1992156235612323,0.9995914902086304,0.457370040116563,0.6021913946298043,0.3138829654875006,0.7162088521563874,0.1348905584335438,0.0298978862454659,0.1329049648097324,0.3932136413784763,0.4787821402518086,0.6094078776186014,0.7209100282346204,0.0406774775010427,0.97566660210513,0.6311719217737819,0.3853761233292092,0.2990821097704716,0.6461627951087412,0.9554659796894344,0.0699437162545393,0.1908167226117647,0.5551894231665768,0.4799854669145555,0.1359244360427427,0.5884041047564454,0.5376746284842668,0.3324628911436549,0.2327456582031406,0.4181799313086594,0.4135927987507799,0.2799902784442163,0.8801350694583701,0.2586388482341681
"['miR145', 'ZEB']",0.00015326520288740577,0.331776279842567,0.00796061035692932,0.09141992722023205,0.014001285654220135,0.05357644907089095,0.1551221396689657,0.3835868546167276,0.0001680478901566497,0.28276073137806723,0.06732356701189332,0.16587041398136199,0.1873297316425292,0.015728453296645937,0.5656344749272043,0.05905960624699,0.2987492377362267,0.16074701587919774,0.14250047119834314,0.16357456107779714,0.23209377303557815,0.43913890526136534,0.9493061852020189,0.5493787414144258,0.02015903654620114,0.09349365154265137,0.5009857392644831,0.49783735302139004,0.06301143263978849,0.7311663035156779,0.6339381656631573,0.15002482782908758,0.5996007055851588,0.4769258626925921,0.571534315193642,0.06686796505330492,0.30017373963417027,0.6243257040387387,0.04085222460047342,0.13072875362241423,0.018215934743945818,0.45177274451301974,0.48808466534351896,0.4083611721119296,0.35287644077225944,0.19606487306037695,0.4468945715869927,0.7782703464779813,0.041260727529352254,0.123012454441262,0.044680017640899246,0.36276328936002983,0.005097507658088945,0.22402553436420886,0.04600034338890871,0.43060938242681585,0.06357907492325282,0.6226767337427566,0.0031130432941926826,0.21971683478570397,0.5169769754691858,0.002963566273741282,0.8960148506400959,0.8026215252045199,0.19446317522803552,0.35983556163119135,0.01291420150330298,0.045786760355847764,0.07926289940564962,0.8624546027054238,0.05168498634052351,0.0895400864138314,0.06670239821198577,0.6133673894184657,0.009041823140427842,0.0007784159764937909,0.0006519001463474998,0.08789010545979449,0.23876692009860134,0.08700090438678403,0.17798766233334123,0.3202477846488179,0.06691109733128582,0.3088147324387564,0.19977423549189252,0.4446436515306916,0.5750510223968126,0.2807529603514184,0.1452079929757394,0.0924317813762415,0.7093947825687372,0.5085045021133121,0.4478817333612561,0.007040959336730927,0.01128130120158064,0.33265498688435313,0.45499524703959965,0.30652929400962253,0.16663704299131746,0.2642142749059861
"['miR145', 'OCT4', 'miR200', 'ZEB']",5.687941547727477e-05,0.07701756037387711,0.1797271298787479,0.053263672324615235,0.00043121684640184683,0.0321785635453011,0.06314052619670414,0.05915399669506093,0.023671438773111737,0.1921917475409045,0.10921216559791685,0.16841704045480432,0.06994923042053577,0.08893686920955464,0.30267920127747217,0.09200505820182066,0.0011518945249995827,0.014550766673816683,0.21453782046025865,0.060012721011092424,0.007477236011760928,0.07671688112381093,0.00903666774863707,0.05009821849543792,0.0926626575284513,0.034721132935109825,0.021200626404154585,0.031288345887657554,0.02664804036494148,0.4089098601904501,0.025594271774921573,0.0034052031031726045,0.03461308864939311,0.09128777913346038,0.05862481856809037,0.43395233073372586,0.1016551115559409,0.008974012155785492,0.01742608845117942,0.00899669486880459,0.0024642575135576093,0.0009472336358767972,0.05365958364372801,0.018883786615800563,0.0055778183393563685,0.052966638490891706,0.004469272343119167,0.05938310944742526,0.054496584314667945,0.025072463330601404,0.0027699225377618417,0.1492146642354648,0.011134228491218864,0.005712121262420178,0.013912030145895727,0.016617288421872208,0.0038185383549019227,0.08203196581556856,0.08835857946596055,0.08116054616211832,0.015884409174720754,0.003578136991510596,0.21566423359265305,0.07490749042828244,0.16432169610295697,0.0892420426631604,0.028787463251677345,0.016269135450630367,0.09493397946427595,0.4490195817230365,0.0035154955984088906,0.016839461752295375,0.025546406982596116,0.000874771670572763,0.0008966933439585766,0.0005095367481660421,0.0012828400374650358,0.003686300369486215,0.04061058316597584,0.02268223086579831,0.00021494138337972715,0.002933991968201628,0.012254754832416241,0.04461814254825014,0.037753411930375486,0.15101397729702654,0.14258292896492478,0.009245249465949125,0.021463907489105444,9.506923635249992e-05,0.22387643272915222,0.010446876188603672,0.10296019048286272,0.0008467466185947217,0.06530292042034906,0.01796316275715028,0.023828112729794845,0.0657031464495188,0.005199056142500819,0.10372482028707633
"['miR145', 'OCT4', 'miR200', 'KEAP1', 'NRF2', 'SNAIL', 'ZEB']",4.879126120657164e-07,0.0003926120629584029,0.012676727687888013,4.6692254433758994e-05,0.0005391503005211976,0.0021349561475881673,0.005657377046331745,0.0003181104082831293,0.007187966819441791,0.0005803747316924429,0.0027185344503440887,1.8426697720764658e-05,0.0024437606610020358,0.0028200601322481253,0.06052187737937386,0.00047534032475695504,0.010551322176907766,8.610614207171697e-05,0.0015298389056728626,0.01171199560672627,0.0003177036626775635,0.008428687500902582,8.79600942211369e-05,0.0007123231376751155,0.0032403019362603333,0.0007814485461424857,0.07570434001460828,0.006951081993359855,0.004472527345338403,0.052725097497514965,0.00912943809871339,0.0017481826480837811,0.004944990683663549,0.0005495830389148187,0.00014656535093973555,0.019675655089552744,0.006141561649208054,1.1778944867284094e-05,0.00266403082207536,0.00031151154620194207,0.0004974007374845006,0.008773405715134725,0.0021167644009587035,1.1462326609753256e-06,0.00011766165241048781,0.0005320606465673819,0.0012068527366125138,0.02786658159568042,0.0036081521603292485,0.004203296920971449,0.0005270589356321917,0.020538743160923394,0.00038304718000193807,0.001544388768648133,0.0003924611144594333,0.0017838971966425625,0.0024555176944699663,0.00010375365202249202,0.0003725063447517828,0.004569926808638068,0.0014309911284161962,0.00011285075255305911,0.13120659181010647,0.006818520872029903,0.011148945341609805,0.0009593886481362363,0.006385361905626607,0.0002818952604850445,0.001998179564994485,0.008770313672576744,0.006272659917703422,2.2904960751736004e-06,0.0014855342937853265,0.0002802034858789975,0.0005465555402065559,2.7376178436540337e-05,0.0003635181415268646,1.575007477082259e-05,0.01790865853112344,4.141120860576923e-05,1.2741277348405342e-07,3.0433155544737008e-05,0.0003231212355883101,0.000658213340657523,0.0004625238030198634,0.009184460356856251,0.008408205493470381,0.00013349533627370742,0.0006499188333394658,7.680916612240923e-06,0.007536752474439348,4.610762466242562e-05,0.0009431897759404903,0.0016227366919563425,0.0002528415656016943,0.0007471389307825116,4.28795123616931e-05,0.00032424377778571934,0.00027497344525308134,0.007190693048842437
"['miR145', 'OCT4']",0.04135472477944309,0.03092526242676005,0.13700844804156292,0.11208247063316017,0.27076395424258604,0.12327382350207797,0.2962089264559792,0.2914642998147125,0.2760205202184272,0.6682752742735967,0.8632564728316023,0.3407418718430853,0.3595727126232384,0.24500401180867107,0.4128427972889739,0.6703911353856568,0.42628949112212794,0.02238985862007847,0.44934865955826625,0.37192878209006097,0.018704835075091103,0.47296112777897614,0.0715804297289415,0.3255608615984744,0.3462586276650645,0.04527360876532944,0.4051030575786498,0.005934467811729335,0.2658310017920918,0.16400980665207518,0.03502303512901783,0.07097951132820152,0.04431102331358512,0.3655449211885323,0.00591353063965007,0.30507032545956003,0.20920725025047193,0.15959975592464745,0.5302628027840249,0.1291923582743856,0.3661725539914338,0.06541641579088087,0.32785762445021843,0.36830444645932764,0.013153992071172288,0.5841192893434805,0.11040419344088341,0.11586506364320659,0.39999927714423666,0.09998432326057335,0.057138812072805564,0.32108211764855504,0.1961025780069478,0.5917834589995065,0.15575903117226972,0.25069132463135946,0.2775405604541682,0.047586887234800146,0.43682264921762853,0.22440773530563038,0.015247574241370097,0.2216821908847557,0.21317413231623003,0.6962179582529062,0.7060207099677943,0.37847942816779484,0.7958642443832525,0.054540278847392466,0.537196938288445,0.19315849342692976,0.41192521308606894,0.09694404318528341,0.1294204871620947,0.0008121701028893703,0.08995777275855991,0.014153307807415073,0.160476359458668,0.10115583353943658,0.5266929527834853,0.0492097115202349,0.004440683216183415,0.08551073509085001,0.2919863839767026,0.22845476883321109,0.10221187715770655,0.40277483721222224,0.5279116727198687,0.001966400620329586,0.0025779915982587394,0.007118831666992694,0.3207462881153851,0.1637271738764585,0.24075958494271657,0.7214240385651441,0.30893676875399734,0.05238257625720054,0.01531425685013851,0.3915703527568587,0.8213443977753704,0.04584381579591087
"['miR34', 'SNAIL']",0.09989805886901404,0.5154637486351192,0.15720494384732858,0.09402965102552628,0.4969417073766092,0.3048353224001801,0.11726114269365971,0.02264361985525329,0.1269650009259765,0.029511540181658323,0.16217183875990088,0.22226900030522517,0.3357286806650248,0.15648388231504357,0.4814107915025843,0.4684772333598794,0.11097675602076565,0.49067874748426177,0.13354069540838143,0.1752786444600921,0.016630265183073815,0.2529943269196464,0.2955659465321886,0.03725181081847007,0.19727504280399058,0.1282187397063867,0.6043091277197604,0.4443399915859859,0.6181950460356047,0.28583262267886717,0.053218771333098845,0.14138114724481013,0.041427230272576845,0.09670484513890135,0.15034506999575725,0.1476287867002006,0.025353872072666577,0.8520306329665437,0.4804099778804676,0.2928842824753399,0.32141335205109856,0.389873888895456,0.20544510027896482,0.10411319103712147,0.16441547761031564,0.12861752216042743,0.39005533993686836,0.2059242208243896,0.512159192742799,0.4798418336276352,0.10946930443531343,0.07080207388547202,0.2999589212803438,0.20828388224570127,0.0054799487694417595,0.3642525537625468,0.10158190587358622,0.1149197342627167,0.027601688585342243,0.17452132146705693,0.24504052564740353,0.11933060457886707,0.7129019593243718,0.0658516580392817,0.16123237293745793,0.6167108720810902,0.17227134590962107,0.08102454106445495,0.003690934861681834,0.20370596617006498,0.40621340965858777,0.7108564776607145,0.2977742315412721,0.003377242698262577,0.08713337443810545,0.08483176645829904,0.3767126496364198,0.33099303708632216,0.06280202509830152,0.17459666856038625,0.11539654239806625,0.3564216825849938,0.5286959250467997,0.1301122322326955,0.3508608826676948,0.22830501898113661,0.5105808374843867,0.15103934295073218,0.7610000048904638,0.16251578510208992,0.00033522327534941834,0.5479027947668911,0.012345467618175579,0.07001364087210173,0.2614644029850289,0.1198950496403771,0.10293809494476878,0.3910347340897456,0.29703208156446514,0.044654347758871844
"['miR34', 'SNAIL', 'miR200', 'ZEB']",0.03392180517396866,0.2676336953507455,0.04698169180885218,0.21623261327687845,0.00782598369659291,0.13420862600363925,0.08132714488311313,0.0009593361833821903,0.17433741473486777,0.015544913689966475,0.004456778881035568,0.013235330944899697,0.13040003623581395,0.04690104998378674,0.06930763210110594,0.0673200864438503,5.798895857127759e-05,0.021467149347562667,0.03492802247246769,0.25887694215349544,0.0011649246567698246,0.06218556619380179,0.04398294265438698,0.029090401579302847,0.16771797356989987,0.003163559591925929,0.002888194363943452,0.0588323857903514,0.0741744529942064,0.13309484539567526,0.01453204267147551,0.00045292005867504463,0.008555833072952546,0.1095401070533539,0.020937133858405246,0.10963968928041959,0.09691966968656245,0.10899947822105385,0.09009505785257217,0.06196651900514492,0.06976483482476753,0.0038525013411610767,0.027598798242142196,0.01056802110407254,0.01718128647415377,0.04665336911150372,0.0003402818440812948,0.1026738793927161,0.005559809959548441,0.10506169878983763,0.013179879942757168,0.06047051324058964,0.003947673113143201,0.016931444242294466,0.00022262314737239697,0.04428531154944866,0.0003793798352270452,0.12690500268449229,0.002032438991197191,0.04342635979804596,0.015438393431261818,0.04288548829004536,0.07461121009758989,0.0566062798525831,0.021155846760031023,0.2792649421904762,0.0003009628104739184,0.08125507099122582,0.002050622332924684,0.14614993204769677,0.00013171932485650376,0.14263099247781102,0.09569763396979794,0.006673881130926046,0.06857618035955075,0.007924144632034554,0.3670067592477724,0.045993784229670764,0.005783660301579396,0.028141972742924657,0.00622903782193027,0.026691967225625134,0.024132155386518434,0.02429203975530146,0.17853081618748026,0.015165969801359593,0.013606322099870213,0.019559748746724705,0.012122964775593739,0.0006369560990921663,0.00045382622704971047,0.04073864129108653,0.00024519648281132704,0.016218425575844495,0.14139622860737872,0.09505749946215984,6.918773557329412e-05,0.03312586029517431,0.05180418781626709,0.07181513302857342
"['miR34', 'SNAIL', 'ZEB']",0.11350024817384212,0.6784499582793112,0.09273774889140823,0.02909351382025648,0.19264844545293833,0.7077381834067032,0.04087932397333255,0.0031597594304436927,0.33812287575047817,0.006584877176343358,0.011519188643749964,0.016182331317905738,0.15793163333361313,0.007410224022688061,0.10060198441795956,0.05039480461896893,0.0034985113766117753,0.01718237348368755,0.003369123478537316,0.4931375924861516,0.0034959278587496432,0.1057007647842039,0.3638513179913909,0.07098692676369492,0.5210928603329411,0.0671686757051744,0.07761416994378013,0.3685708031411878,0.2850904050205754,0.25666302985225903,0.015555958846864117,0.010639291396234192,0.05082257198202071,0.10136949334340938,0.0444873807381235,0.20050020570302768,0.0416933246865058,0.16511335982981154,0.5054684515637392,0.14891318163968023,0.6550140427245462,0.6692548321657352,0.04855135129767664,0.010276236777977262,0.11676500144073504,0.10905409189936727,0.04321777449503062,0.14103388112822354,0.03858111893522576,0.37475216305774156,0.011829672815938197,0.03229658605728678,0.03846119037685681,0.252045635388726,0.0037708044165838087,0.0581638670484131,0.005777271734799929,0.239221920854303,0.00022020551017323865,0.27214664427284013,0.013462068333756074,0.1186326434035956,0.21939580091496508,0.11912470860686274,0.024844305500412014,0.06940679787072505,0.02109184345152624,0.03284759543367026,0.028833734461846863,0.05775251269295726,0.07041947755137026,0.08707037168437035,0.26551183009109225,0.009955307209710067,0.142038440892729,0.13386696664346506,0.6174240127999524,0.00957143850142229,0.026400038030601453,0.06870499160128084,0.08023581363814875,0.0478929454549061,0.038217133255246075,0.09180779906485945,0.017713472441250967,0.1439424023414896,0.026242887632446907,0.040695132269206284,0.3118098373402989,0.001599698246991417,0.00043675737381307535,0.17110021639200657,0.0002791594647647224,0.11401261126896091,0.02189917546991542,0.4548554333044473,0.001468405791387816,0.019649678392191717,0.23214249835427667,0.14855984340585984
"['miR200', 'ZEB']",0.7027376901975602,0.03830295825044493,0.07015062561544382,0.25047210498565964,0.017830139613446552,0.2262650108567669,0.11956831058896565,0.2853793354882383,0.6644074682715582,0.17794350905959064,0.24623714789752071,0.6068244792542005,0.31629473202894853,0.6443703939730746,0.21324261022215785,0.4978877909410774,0.0013859755426720319,0.04404119017184109,0.5386150932255779,0.6982426629657152,0.14209234284304914,0.20036579715810812,0.22052069147873632,0.26946956883718853,0.10705410309697408,0.5749077434058553,0.0206349851613057,0.07948255818708624,0.1815806966606622,0.09843865531293391,0.49638173151118564,0.0031826592620690067,0.050095330943561764,0.08473092946890101,0.7458277359212494,0.3168425564041202,0.07509861314376516,0.19390083803576047,0.12383124857469999,0.4671639630938913,0.05575866143440681,0.016684763623165812,0.37565662810883893,0.06417157782533774,0.11535629929081281,0.7798488306962261,0.036646686138069096,0.1480869366548289,0.050351796875895534,0.07749754867453829,0.169109833166574,0.1538668208402674,0.25614172503061533,0.06828443066940722,0.054656891640665825,0.14671015407663715,0.09918401376425709,0.11231377706891635,0.09916679372964052,0.16692997550827562,0.026594920576855967,0.33397982265701365,0.1856026129556335,0.2924069125429349,0.03866093316883419,0.10505231904956708,0.018638837851540534,0.08788897454017168,0.1675175040283102,0.13493106168949798,0.005895692654569227,0.17050518457595423,0.12715340264397512,0.11597915977993299,0.5501460342631722,0.12359966503756666,0.6995085677060845,0.30526282164386814,0.3261067222189349,0.036086024091500635,0.2387297337399865,0.25514955546366835,0.06543805622473815,0.3096160240235443,0.3071689814215425,0.3652717280114719,0.16088655523574844,0.1486061934875324,0.1145664437733584,0.0013159104484981375,0.050192545227528404,0.02743454097005909,0.290393545575756,0.04753492547271969,0.3147900430233791,0.06923737447148064,0.12127488786953008,0.06064426070639193,0.5280501526628544,0.4783462842955553
"['miR200', 'KEAP1', 'NRF2', 'SNAIL']",0.0025637109835121735,0.002010929531436766,0.03573268280942324,0.0065153651009218485,0.050791093429304046,0.012581432991460856,0.17825377992676406,0.0016327157896599892,0.1565659997782416,0.007128766610069259,0.009630814521876616,8.948602080996319e-05,0.028845914625503625,0.20069093652577358,0.13775403411941425,0.006901632868803323,0.15182950943645085,0.007393319551917396,0.073926289171889,0.10245020740090889,0.014158475977984286,0.06463689370664687,0.0011766239952618735,0.005826746321202503,0.011254992567397029,0.0010600240867330666,0.13287934650408942,0.03546217255937142,0.04366761556909657,0.0668632877994156,0.33322006896528533,0.021855091840916607,0.024050869739520416,0.006505588133028081,0.0011766036558252587,0.024793631899414796,0.14044134885107476,0.0008664867773703771,0.027248728704673656,0.01440837869921256,0.0214984077130212,0.05331659242557087,0.022424051093574232,6.242280274347958e-05,0.0031039417855573577,0.004297340563937555,0.002126149693740231,0.3416310033025122,0.009541149247990032,0.04699951056814164,0.2119972746218998,0.2577207553172695,0.0035311047588454545,0.018162433601698495,0.0016654915514851447,0.08173651116873036,0.04222769336410227,0.0006709621824011668,0.03891116960088102,0.008984930586687903,0.1033132893567917,0.011401280943522564,0.20689657467892036,0.04325414079824792,0.057775329229115574,0.04325531551736088,0.003165048832142545,0.042861778751608744,0.0014969166374948061,0.049428516806963765,0.003337504662127446,0.0002228152193609462,0.020958981751997063,0.21473489517902397,0.2942779689041174,0.0031803600021372597,0.16843957245293908,0.020531176207564936,0.09660999383000923,0.0007478222566951936,4.6019896394184914e-05,0.005780921880711321,0.01664941122432925,0.0039033689291408215,0.12347736857222925,0.006407932648031117,0.03057489062896704,0.006940140566358211,0.0011772518047122938,0.03216951226216995,0.034980436028504626,0.0010508537613267057,0.008046214875178809,0.27261539962940945,0.024999189546583128,0.008692237030020356,8.478972368305496e-05,0.008319499541135289,0.011802566690332033,0.03351217348384326
