states,flag,Avg0,SD0,frust0
'000111001000',0,0.08606666666666668,0.001327487183449327,0.2962962962962963
'110000110111',0,0.08906666666666667,0.0030466739606039594,0.3333333333333333
'110101110001',0,0.037399999999999996,0.0018402898322456352,0.37037037037037035
'110000100111',0,0.08943333333333332,0.00046427960923946666,0.18518518518518517
'000010011110',0,0.034800000000000005,0.0006480740698407864,0.3333333333333333
'111000100111',0,0.08649999999999998,0.0003741657386773987,0.2222222222222222
'001111001000',0,0.08600000000000001,0.003699549522126535,0.3333333333333333
'111000110111',0,0.08916666666666667,0.0004027681991198176,0.2962962962962963
'110101100001',0,0.03573333333333333,0.0007039570693980963,0.2962962962962963
'111101110001',0,0.03716666666666666,0.0011085526098877268,0.3333333333333333
'001010011110',0,0.036399999999999995,0.0013366625103842288,0.2962962962962963
'001111011000',0,0.09043333333333332,0.0008993825042154719,0.18518518518518517
'000010001110',0,0.037766666666666664,0.002583709650010148,0.3333333333333333
'000111011000',0,0.08796666666666668,0.001993879523831761,0.2222222222222222
'001010001110',0,0.03846666666666666,0.0003091206165165226,0.37037037037037035
'111101100001',0,0.03763333333333333,0.00036817870057291065,0.3333333333333333
