states,flag,Avg0,SD0,frust0
'110010100111',0,0.1225,0.002268626603623137,0.14814814814814814
'111010110110',0,0.0971,0.002286190426597632,0.2962962962962963
'000101111000',0,0.0273,0.0006531972647421812,0.2222222222222222
'000101101001',0,0.09906666666666668,0.0032967997950874815,0.3333333333333333
'001101011000',0,0.12443333333333333,0.0043583891009816396,0.14814814814814814
'110010000111',0,0.12383333333333334,0.002332857094256353,0.18518518518518517
'111010010110',0,0.1002,0.0032690467519854542,0.3333333333333333
'000101001001',0,0.09936666666666667,0.0006649979114419996,0.2962962962962963
'001101111000',0,0.12616666666666668,0.001939644870130147,0.18518518518518517
'000101011000',0,0.026533333333333336,0.0008730533902472526,0.18518518518518517
'111010100111',0,0.0255,0.0004966554808583782,0.18518518518518517
'111010000111',0,0.027800000000000002,0.0013952299690970903,0.2222222222222222
'001100111100',0,,,0.2962962962962963
'011010011110',0,,,0.37037037037037035
'110101100001',0,,,0.2962962962962963
'001010111110',0,,,0.4074074074074074
'110101000001',0,,,0.4074074074074074
