"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.318310173098704,0.535601737482413,0.546503650146081,0.0123183990960496,0.53487492631249,1,0.363397679979031,0.535601737482413,-0.39973976903527,0.0705906548656171,0.0705906548656171,0.327076543056771,0.327076543056771,-0.537055449642036,0.0297202405781647,0.0297202405781647,0.547230028309219,0.269716446489046,0.535601737482413,0.535601737482413,-0.625736817833371,0.171474472840096,0.269716446489046,0.0755467712413811,0.226872658064985,0.226872658064985,0.0189762717812315,0.0189762717812315,1,0.269716446489046,1,0.535601737482413,-0.503628610687582,1,1,0.155551377146005,0.226872658064985,0.327798856407951,1,0.535601737482413,0.535601737482413,0.546503650146081,0.0516838219519381,0.0516838219519381,1,-0.269716446489046,0.363397679979031,0.363397679979031,-0.327798856407951,0.269716446489046,0.269716446489046,0.269716446489046,0.546503650146081,0.537055449642036,0.274776981038347,0.155551377146005,0.155551377146005,-0.269716446489046,0.535601737482413,0.546503650146081,0.546503650146081,0.547230028309219,-1,0.535601737482413,0.226872658064985,0.503628610687582,0.0755467712413811,-0.537055449642036,0.534875294828905,0.327076543056771,-0.226872658064985
"AXIN2",-0.318310173098704,1,-0.172127983272917,-0.175748261798166,-0.00632799889788391,-0.172869361061444,-0.318310173098704,-0.0887908770461519,-0.172127983272917,0.918567374493025,-0.0128200420040774,-0.0128200420040774,-0.081584558463574,-0.0830384162051657,0.170703151398093,-0.000236730977978288,-0.000236730977978288,-0.176489532308591,0.0905377389457325,-0.172127983272917,-0.172127983272917,0.0821710643189956,-0.0592040224480885,0.0905377389457325,-0.00849357300781791,0.117340498326319,0.117340498326319,-0.0106233174023202,-0.0106233174023202,-0.318310173098704,0.0905377389457325,-0.318310173098704,-0.172127983272917,0.148955006250702,-0.318310173098704,-0.318310173098704,-0.0233993607174669,0.117340498326319,-0.0837495601532602,-0.318310173098704,-0.172127983272917,-0.172127983272917,-0.175748261798166,-0.0113348904818424,-0.0113348904818424,-0.318310173098704,-0.0905377389457325,-0.0887908770461519,-0.0887908770461519,0.0822957104747024,0.0905377389457325,0.0905377389457325,0.0905377389457325,-0.175748261798166,-0.170703151398093,-0.0904036387252309,-0.0233993607174669,-0.0233993607174669,-0.0905377389457325,-0.172127983272917,-0.175748261798166,-0.175748261798166,-0.176489532308591,0.318310173098704,-0.172127983272917,0.117340498326319,-0.148955006250702,-0.00849357300781791,0.170703151398093,-0.172840546314982,-0.081584558463574,-0.117340498326319
"CD44",0.535601737482413,-0.172127983272917,1,0.987644891870029,0.0217300821735271,0.997819927329387,0.535601737482413,0.487701509814338,1,-0.0906972124667479,0.0961140635002709,0.0961140635002709,0.433949702253928,0.433949702253928,-0.998547505081324,0.0928818178843402,0.0928818178843402,0.988371478854641,0.731333637134234,1,1,-0.909919274542362,0.519593247709891,0.731333637134234,0.0994932690384057,0.688551026433315,0.688551026433315,0.0633956646534506,0.0633956646534506,0.535601737482413,0.731333637134234,0.535601737482413,1,-0.944775257215176,0.535601737482413,0.535601737482413,0.242064918368502,0.688551026433315,0.433215231165451,0.535601737482413,1,1,0.987644891870029,0.0713854800037651,0.0713854800037651,0.535601737482413,-0.731333637134234,0.487701509814338,0.487701509814338,-0.434668796308621,0.731333637134234,0.731333637134234,0.731333637134234,0.987644891870029,0.998547505081324,0.292997792705583,0.242064918368502,0.242064918368502,-0.731333637134234,1,0.987644891870029,0.987644891870029,0.988371478854641,-0.535601737482413,1,0.688551026433315,0.944775257215176,0.0994932690384057,-0.998547505081324,0.999273477507035,0.433949702253928,-0.688551026433315
"CDC42",0.546503650146081,-0.175748261798166,0.987644891870029,1,0.0180887827239702,0.985465397316344,0.546503650146081,0.481166920544536,0.987644891870029,-0.0957691162461605,0.0997651465452835,0.0997651465452835,0.425963222069927,0.425963222069927,-0.989100681547254,0.0877766787343282,0.0877766787343282,0.999273477507035,0.718992689008516,0.987644891870029,0.987644891870029,-0.901930927347817,0.53193929107776,0.718992689008516,0.0914909811918409,0.6762123747746,0.6762123747746,0.0568689768565142,0.0568689768565142,0.546503650146081,0.718992689008516,0.546503650146081,0.987644891870029,-0.957133482382915,0.546503650146081,0.546503650146081,0.238437099747891,0.6762123747746,0.4266818362308,0.546503650146081,0.987644891870029,0.987644891870029,1,0.069219914069034,0.069219914069034,0.546503650146081,-0.718992689008516,0.481166920544536,0.481166920544536,-0.4266818362308,0.718992689008516,0.718992689008516,0.718992689008516,1,0.989100681547254,0.287920637140835,0.238437099747891,0.238437099747891,-0.718992689008516,0.987644891870029,1,1,0.999273477507035,-0.546503650146081,0.987644891870029,0.6762123747746,0.957133482382915,0.0914909811918409,-0.989100681547254,0.986917768604863,0.425963222069927,-0.6762123747746
"CHD1L",0.0123183990960496,-0.00632799889788391,0.0217300821735271,0.0180887827239702,1,0.0239177599328581,0.0123183990960496,0.0225822902385858,0.0217300821735271,0.000971082326773533,0.0263922558541056,0.0263922558541056,0.0182514687334014,0.0167978586751066,-0.0202910768190415,0.0186647482282946,0.0186647482282946,0.018822878180258,0.0219689430736246,0.0217300821735271,0.0217300821735271,-0.017457570920716,0.00488876015291418,0.0219689430736246,0.0195133494673781,0.0198419588083757,0.0198419588083757,-0.0121435450548305,-0.0121435450548305,0.0123183990960496,0.0219689430736246,0.0123183990960496,0.0217300821735271,-0.0159596888104392,0.0123183990960496,0.0123183990960496,0.0240508652617543,0.0198419588083757,0.0146099677423374,0.0123183990960496,0.0217300821735271,0.0217300821735271,0.0180887827239702,-0.008516096687512,-0.008516096687512,0.0123183990960496,-0.0219689430736246,0.0225822902385858,0.0225822902385858,-0.0175171717356066,0.0219689430736246,0.0219689430736246,0.0219689430736246,0.0180887827239702,0.0202910768190415,0.013935625780199,0.0240508652617543,0.0240508652617543,-0.0219689430736246,0.0217300821735271,0.0180887827239702,0.0180887827239702,0.018822878180258,-0.0123183990960496,0.0217300821735271,0.0198419588083757,0.0159596888104392,0.0195133494673781,-0.0202910768190415,0.0224496128988548,0.0182514687334014,-0.0198419588083757
"Csl",0.53487492631249,-0.172869361061444,0.997819927329387,0.985465397316344,0.0239177599328581,1,0.53487492631249,0.486968596301887,0.997819927329387,-0.0914411607704101,0.0953707998843235,0.0953707998843235,0.433214931822246,0.433214931822246,-0.996366404022922,0.0936252141301838,0.0936252141301838,0.986191464532689,0.729137788397201,0.997819927329387,0.997819927329387,-0.907733370985789,0.517424204780241,0.729137788397201,0.0987738898878953,0.686351487615121,0.686351487615121,0.062653105073249,0.062653105073249,0.53487492631249,0.729137788397201,0.53487492631249,0.997819927329387,-0.942592340872314,0.53487492631249,0.53487492631249,0.241332174859174,0.686351487615121,0.432480996664427,0.53487492631249,0.997819927329387,0.997819927329387,0.985465397316344,0.0691895992976016,0.0691895992976016,0.53487492631249,-0.729137788397201,0.486968596301887,0.486968596301887,-0.433934554514014,0.729137788397201,0.729137788397201,0.729137788397201,0.985465397316344,0.996366404022922,0.292260527772875,0.241332174859174,0.241332174859174,-0.729137788397201,0.997819927329387,0.985465397316344,0.985465397316344,0.986191464532689,-0.53487492631249,0.997819927329387,0.686351487615121,0.942592340872314,0.0987738898878953,-0.996366404022922,0.997093924604366,0.433214931822246,-0.686351487615121
"Csn",1,-0.318310173098704,0.535601737482413,0.546503650146081,0.0123183990960496,0.53487492631249,1,0.363397679979031,0.535601737482413,-0.39973976903527,0.0705906548656171,0.0705906548656171,0.327076543056771,0.327076543056771,-0.537055449642036,0.0297202405781647,0.0297202405781647,0.547230028309219,0.269716446489046,0.535601737482413,0.535601737482413,-0.625736817833371,0.171474472840096,0.269716446489046,0.0755467712413811,0.226872658064985,0.226872658064985,0.0189762717812315,0.0189762717812315,1,0.269716446489046,1,0.535601737482413,-0.503628610687582,1,1,0.155551377146005,0.226872658064985,0.327798856407951,1,0.535601737482413,0.535601737482413,0.546503650146081,0.0516838219519381,0.0516838219519381,1,-0.269716446489046,0.363397679979031,0.363397679979031,-0.327798856407951,0.269716446489046,0.269716446489046,0.269716446489046,0.546503650146081,0.537055449642036,0.274776981038347,0.155551377146005,0.155551377146005,-0.269716446489046,0.535601737482413,0.546503650146081,0.546503650146081,0.547230028309219,-1,0.535601737482413,0.226872658064985,0.503628610687582,0.0755467712413811,-0.537055449642036,0.534875294828905,0.327076543056771,-0.226872658064985
"DELTA",0.363397679979031,-0.0887908770461519,0.487701509814338,0.481166920544536,0.0225822902385858,0.486968596301887,0.363397679979031,1,0.487701509814338,-0.0829957866429323,0.257947924039347,0.257947924039347,0.937501419655441,0.938954973282696,-0.489143010467735,0.418114703464442,0.418114703464442,0.480433781984804,0.336448580604396,0.487701509814338,0.487701509814338,-0.471656183954973,0.209445181818548,0.336448580604396,0.571317726482733,0.312466229853499,0.312466229853499,0.393880715311399,0.393880715311399,0.363397679979031,0.336448580604396,0.363397679979031,0.487701509814338,-0.457144728377533,0.363397679979031,0.363397679979031,0.749992473529549,0.312466229853499,0.944040872603816,0.363397679979031,0.487701509814338,0.487701509814338,0.481166920544536,0.250678373701353,0.250678373701353,0.363397679979031,-0.336448580604396,1,1,-0.938226690340189,0.336448580604396,0.336448580604396,0.336448580604396,0.481166920544536,0.489143010467735,0.802334347512625,0.749992473529549,0.749992473529549,-0.337902273598997,0.487701509814338,0.481166920544536,0.481166920544536,0.480433781984804,-0.363397679979031,0.487701509814338,0.312466229853499,0.457144728377533,0.571317726482733,-0.489143010467735,0.486981135053552,0.937501419655441,-0.312466229853499
"DSH",0.535601737482413,-0.172127983272917,1,0.987644891870029,0.0217300821735271,0.997819927329387,0.535601737482413,0.487701509814338,1,-0.0906972124667479,0.0961140635002709,0.0961140635002709,0.433949702253928,0.433949702253928,-0.998547505081324,0.0928818178843402,0.0928818178843402,0.988371478854641,0.731333637134234,1,1,-0.909919274542362,0.519593247709891,0.731333637134234,0.0994932690384057,0.688551026433315,0.688551026433315,0.0633956646534506,0.0633956646534506,0.535601737482413,0.731333637134234,0.535601737482413,1,-0.944775257215176,0.535601737482413,0.535601737482413,0.242064918368502,0.688551026433315,0.433215231165451,0.535601737482413,1,1,0.987644891870029,0.0713854800037651,0.0713854800037651,0.535601737482413,-0.731333637134234,0.487701509814338,0.487701509814338,-0.434668796308621,0.731333637134234,0.731333637134234,0.731333637134234,0.987644891870029,0.998547505081324,0.292997792705583,0.242064918368502,0.242064918368502,-0.731333637134234,1,0.987644891870029,0.987644891870029,0.988371478854641,-0.535601737482413,1,0.688551026433315,0.944775257215176,0.0994932690384057,-0.998547505081324,0.999273477507035,0.433949702253928,-0.688551026433315
"Destcompl",-0.39973976903527,0.918567374493025,-0.0906972124667479,-0.0957691162461605,0.000971082326773533,-0.0914411607704101,-0.39973976903527,-0.0829957866429323,-0.0906972124667479,1,-0.00997578977787415,-0.00997578977787415,-0.0757973387644214,-0.0772512917729857,0.0892772880563034,-0.00162340450460563,-0.00162340450460563,-0.0965129922467559,0.171926349668694,-0.0906972124667479,-0.0906972124667479,0.101081480322616,0.009195933180721,0.171926349668694,-0.00700843619444801,0.19872374489861,0.19872374489861,-0.00632262231919278,-0.00632262231919278,-0.39973976903527,0.171926349668694,-0.39973976903527,-0.0906972124667479,0.0689911157831504,-0.39973976903527,-0.39973976903527,-0.0234199135411662,0.19872374489861,-0.077960401153482,-0.39973976903527,-0.0906972124667479,-0.0906972124667479,-0.0957691162461605,-0.0041237778144763,-0.0041237778144763,-0.39973976903527,-0.171926349668694,-0.0829957866429323,-0.0829957866429323,0.07650645620848,0.171926349668694,0.171926349668694,0.171926349668694,-0.0957691162461605,-0.0892772880563034,-0.0846294202776857,-0.0234199135411662,-0.0234199135411662,-0.171926349668694,-0.0906972124667479,-0.0957691162461605,-0.0957691162461605,-0.0965129922467559,0.39973976903527,-0.0906972124667479,0.19872374489861,-0.0689911157831504,-0.00700843619444801,0.0892772880563034,-0.0914072572204678,-0.0757973387644214,-0.19872374489861
