"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.0714825444792682,0.947502994943993,0.930024918494402,-0.00949118230375477,0.962822320012608,1,0.963911300481795,0.996172844533078,-0.0670982341394421,0.252441988843878,0.252441988843878,0.961734462493976,0.962822320012608,-0.947502994943993,0.0599346864254487,0.0599346864254487,1,0.999453229600955,0.99890615615436,0.999453229600955,-0.994530780771799,0.518728068341182,1,-0.0117157822825608,0.51383096691062,0.51383096691062,0.0887130238790483,0.0887130238790483,1,1,0.0784685200078589,0.947502994943993,-1,0.0784685200078589,0.0784685200078589,0.0784685200078589,0.51383096691062,0.963911300481795,1,0.963366669639802,0.963366669639802,0.930024918494402,0.144009481058135,0.144009481058135,0.963911300481795,-1,0.963911300481795,0.963911300481795,-1,1,1,0.999453229600955,1,0.94640910790814,0.510527654751057,0.50176039226095,0.0784685200078589,-0.999453229600955,0.947502994943993,0.930024918494402,0.930024918494402,0.913597665267195,-1,0.999453229600955,1,1,0.946954125151821,-0.947502994943993,0.947502994943993,0.962822320012608,-1
"AXIN2",-0.0714825444792682,1,-0.124062469493979,-0.103089321042126,-0.00666057797050203,-0.106576530215136,-0.0714825444792682,-0.105464720979994,-0.067679276425841,0.995624507074451,-0.0412096518234316,-0.0412096518234316,-0.105500467610049,-0.106576530215136,0.124062469493979,-0.0160328165299872,-0.0160328165299872,-0.0714825444792682,-0.0709270926412291,-0.0703886024666525,-0.0709270926412291,0.0660128344161898,-0.0178132135338549,-0.0714825444792682,0.016230188334529,-0.0237721398634918,-0.0237721398634918,-0.0269704613627176,-0.0269704613627176,-0.0714825444792682,-0.0714825444792682,0.0221230574371168,-0.124062469493979,0.0714825444792682,0.0221230574371168,0.0221230574371168,0.0221230574371168,-0.0237721398634918,-0.105464720979994,-0.0714825444792682,-0.106020606162755,-0.106020606162755,-0.103089321042126,-0.0218840960299846,-0.0218840960299846,-0.105464720979994,0.0714825444792682,-0.105464720979994,-0.105464720979994,0.0714825444792682,-0.0714825444792682,-0.0714825444792682,-0.0709270926412291,-0.0714825444792682,-0.124062469493979,-0.104055089998478,-0.0949766815192085,0.0221230574371168,0.0709270926412291,-0.124062469493979,-0.103089321042126,-0.103089321042126,-0.119547751503251,0.0714825444792682,-0.0709270926412291,-0.0714825444792682,-0.0714825444792682,-0.124600490079316,0.124062469493979,-0.124062469493979,-0.106576530215136,0.0714825444792682
"CD44",0.947502994943993,-0.124062469493979,1,0.949754742895976,-0.0138158542209643,0.980309600975398,0.947502994943993,0.981403186127876,0.943667849350753,-0.11967236611958,0.251383202983076,0.251383202983076,0.979217159577619,0.980309600975398,-1,0.0490280947185221,0.0490280947185221,0.947502994943993,0.946958784487614,0.94640910790814,0.946958784487614,-0.942033559764726,0.538427348241153,0.947502994943993,-0.0182520244634393,0.498543162759637,0.498543162759637,0.0929680973552351,0.0929680973552351,0.947502994943993,0.947502994943993,0.062055290921092,1,-0.947502994943993,0.062055290921092,0.062055290921092,0.062055290921092,0.498543162759637,0.981403186127876,0.947502994943993,0.980856250342793,0.980856250342793,0.949754742895976,0.143934991120056,0.143934991120056,0.981403186127876,-0.947502994943993,0.981403186127876,0.981403186127876,-0.947502994943993,0.947502994943993,0.947502994943993,0.946958784487614,0.947502994943993,0.998906069772228,0.524663505271666,0.509414604840338,0.062055290921092,-0.946958784487614,1,0.949754742895976,0.949754742895976,0.966128480141038,-0.947502994943993,0.946958784487614,0.947502994943993,0.947502994943993,0.99945318774201,-1,1,0.980309600975398,-0.947502994943993
"CDC42",0.930024918494402,-0.103089321042126,0.949754742895976,1,-0.0117687351841988,0.938829097792156,0.930024918494402,0.939909986309604,0.926209534845022,-0.0987129860104824,0.241454095856168,0.241454095856168,0.937749303728946,0.938829097792156,-0.949754742895976,0.0489427765775641,0.0489427765775641,0.930024918494402,0.929474224343372,0.92893109984069,0.929474224343372,-0.924555825225844,0.58873793481761,0.930024918494402,-0.0183265561919514,0.515996252925251,0.515996252925251,0.0768942203183735,0.0768942203183735,0.930024918494402,0.930024918494402,0.0555116714846713,0.949754742895976,-0.930024918494402,0.0555116714846713,0.0555116714846713,0.0555116714846713,0.515996252925251,0.939909986309604,0.930024918494402,0.939369405007191,0.939369405007191,1,0.127736813195816,0.127736813195816,0.939909986309604,-0.930024918494402,0.939909986309604,0.939909986309604,-0.930024918494402,0.930024918494402,0.930024918494402,0.929474224343372,0.930024918494402,0.948660881053045,0.497576897267755,0.489756730235876,0.0555116714846713,-0.929474224343372,0.949754742895976,1,1,0.983598437642363,-0.930024918494402,0.929474224343372,0.930024918494402,0.930024918494402,0.949201684564354,-0.949754742895976,0.949754742895976,0.938829097792156,-0.930024918494402
"CHD1L",-0.00949118230375477,-0.00666057797050203,-0.0138158542209643,-0.0117687351841988,1,-0.0148971201297421,-0.00949118230375477,-0.0149097913206496,-0.0100189616696981,-0.00776731035086928,-0.0134676348011989,-0.0134676348011989,-0.0137904998741566,-0.0148971201297421,0.0138158542209643,-0.0101989080311636,-0.0101989080311636,-0.00949118230375477,-0.0100445243555484,-0.0105850762112502,-0.0100445243555484,0.00949118230375477,-0.00407307913048784,-0.00949118230375477,0.0209834241674128,0.011743018197445,0.011743018197445,0.0192147783044842,0.0192147783044842,-0.00949118230375477,-0.00949118230375477,-0.00243869974454354,-0.0138158542209643,0.00949118230375477,-0.00243869974454354,-0.00243869974454354,-0.00243869974454354,0.011743018197445,-0.0149097913206496,-0.00949118230375477,-0.0143564815507261,-0.0143564815507261,-0.0117687351841988,-0.00334019423518392,-0.00334019423518392,-0.0149097913206496,0.00949118230375477,-0.0149097913206496,-0.0149097913206496,0.00949118230375477,-0.00949118230375477,-0.00949118230375477,-0.0100445243555484,-0.00949118230375477,-0.0138158542209643,-0.0152997509622826,-0.0144328558798321,-0.00243869974454354,0.0100445243555484,-0.0138158542209643,-0.0117687351841988,-0.0117687351841988,-0.0106363090843077,0.00949118230375477,-0.0100445243555484,-0.00949118230375477,-0.00949118230375477,-0.0143691682100289,0.0138158542209643,-0.0138158542209643,-0.0148971201297421,0.00949118230375477
"Csl",0.962822320012608,-0.106576530215136,0.980309600975398,0.938829097792156,-0.0148971201297421,1,0.962822320012608,0.998906654057914,0.958985522614943,-0.102185451051184,0.27108280256596,0.27108280256596,0.998906624637786,1,-0.980309600975398,0.0577874123494725,0.0577874123494725,0.962822320012608,0.962278645862605,0.96172841890611,0.962278645862605,-0.958446715586618,0.528586672226733,0.962822320012608,-0.0138697906616835,0.500738824236929,0.500738824236929,0.0973151796685591,0.0973151796685591,0.962822320012608,0.962822320012608,0.059866240206849,0.980309600975398,-0.962822320012608,0.059866240206849,0.059866240206849,0.059866240206849,0.500738824236929,0.998906654057914,0.962822320012608,0.999453174005647,0.999453174005647,0.938829097792156,0.154857390029388,0.154857390029388,0.998906654057914,-0.962822320012608,0.998906654057914,0.998906654057914,-0.962822320012608,0.962822320012608,0.962822320012608,0.962278645862605,0.962822320012608,0.98140354527437,0.544338884434004,0.529105499669959,0.059866240206849,-0.962278645862605,0.980309600975398,0.938829097792156,0.938829097792156,0.946448395916069,-0.962822320012608,0.962278645862605,0.962822320012608,0.962822320012608,0.979763497831305,-0.980309600975398,0.980309600975398,1,-0.962822320012608
"Csn",1,-0.0714825444792682,0.947502994943993,0.930024918494402,-0.00949118230375477,0.962822320012608,1,0.963911300481795,0.996172844533078,-0.0670982341394421,0.252441988843878,0.252441988843878,0.961734462493976,0.962822320012608,-0.947502994943993,0.0599346864254487,0.0599346864254487,1,0.999453229600955,0.99890615615436,0.999453229600955,-0.994530780771799,0.518728068341182,1,-0.0117157822825608,0.51383096691062,0.51383096691062,0.0887130238790483,0.0887130238790483,1,1,0.0784685200078589,0.947502994943993,-1,0.0784685200078589,0.0784685200078589,0.0784685200078589,0.51383096691062,0.963911300481795,1,0.963366669639802,0.963366669639802,0.930024918494402,0.144009481058135,0.144009481058135,0.963911300481795,-1,0.963911300481795,0.963911300481795,-1,1,1,0.999453229600955,1,0.94640910790814,0.510527654751057,0.50176039226095,0.0784685200078589,-0.999453229600955,0.947502994943993,0.930024918494402,0.930024918494402,0.913597665267195,-1,0.999453229600955,1,1,0.946954125151821,-0.947502994943993,0.947502994943993,0.962822320012608,-1
"DELTA",0.963911300481795,-0.105464720979994,0.981403186127876,0.939909986309604,-0.0149097913206496,0.998906654057914,0.963911300481795,1,0.960076361023478,-0.101074912478065,0.269979154661785,0.269979154661785,0.997814474133215,0.998906654057914,-0.981403186127876,0.0566853039694965,0.0566853039694965,0.963911300481795,0.963367031131151,0.962817413445942,0.963367031131151,-0.959535752338381,0.529676429941411,0.963911300481795,-0.0127826089155938,0.501824750251446,0.501824750251446,0.0973453478907082,0.0973453478907082,0.963911300481795,0.963911300481795,0.0598675639635291,0.981403186127876,-0.963911300481795,0.0598675639635291,0.0598675639635291,0.0598675639635291,0.501824750251446,1,0.963911300481795,0.999453181037443,0.999453181037443,0.939909986309604,0.1537813970552,0.1537813970552,1,-0.963911300481795,1,1,-0.963911300481795,0.963911300481795,0.963911300481795,0.963367031131151,0.963911300481795,0.981403186127876,0.543264910256536,0.528010500897782,0.0598675639635291,-0.963367031131151,0.981403186127876,0.939909986309604,0.939909986309604,0.947532778754086,-0.963911300481795,0.963367031131151,0.963911300481795,0.963911300481795,0.980856485127388,-0.981403186127876,0.981403186127876,0.998906654057914,-0.963911300481795
"DSH",0.996172844533078,-0.067679276425841,0.943667849350753,0.926209534845022,-0.0100189616696981,0.958985522614943,0.996172844533078,0.960076361023478,1,-0.0632931765099191,0.251907657207423,0.251907657207423,0.957895802515209,0.958985522614943,-0.943667849350753,0.058305869745515,0.058305869745515,0.996172844533078,0.996720832045059,0.997266702120504,0.996720832045059,-0.998360559707929,0.514902123402024,0.996172844533078,-0.0111586832612771,0.513292748862223,0.513292748862223,0.0881198680949273,0.0881198680949273,0.996172844533078,0.996172844533078,0.0790132821881137,0.943667849350753,-0.996172844533078,0.0790132821881137,0.0790132821881137,0.0790132821881137,0.513292748862223,0.960076361023478,0.996172844533078,0.95953080179159,0.95953080179159,0.926209534845022,0.14452823281453,0.14452823281453,0.960076361023478,-0.996172844533078,0.960076361023478,0.960076361023478,-0.996172844533078,0.996172844533078,0.996172844533078,0.996720832045059,0.996172844533078,0.942573948572571,0.506663629834221,0.497929707382937,0.0790132821881137,-0.996720832045059,0.943667849350753,0.926209534845022,0.926209534845022,0.909776681011751,-0.996172844533078,0.996720832045059,0.996172844533078,0.996172844533078,0.943119893048782,-0.943667849350753,0.943667849350753,0.958985522614943,-0.996172844533078
"Destcompl",-0.0670982341394421,0.995624507074451,-0.11967236611958,-0.0987129860104824,-0.00776731035086928,-0.102185451051184,-0.0670982341394421,-0.101074912478065,-0.0632931765099191,1,-0.0423091972979346,-0.0423091972979346,-0.1011081471866,-0.102185451051184,0.11967236611958,-0.0149461159501459,-0.0149461159501459,-0.0670982341394421,-0.0665434051020408,-0.0660043094715809,-0.0665434051020408,0.0616286108001362,-0.0167163365510506,-0.0670982341394421,0.0162230509957209,-0.0204915581893149,-0.0204915581893149,-0.0280329629691856,-0.0280329629691856,-0.0670982341394421,-0.0670982341394421,0.024312602766738,-0.11967236611958,0.0670982341394421,0.024312602766738,0.024312602766738,0.024312602766738,-0.0204915581893149,-0.101074912478065,-0.0670982341394421,-0.101630162990663,-0.101630162990663,-0.0987129860104824,-0.0218637043308431,-0.0218637043308431,-0.101074912478065,0.0670982341394421,-0.101074912478065,-0.101074912478065,0.0670982341394421,-0.0670982341394421,-0.0670982341394421,-0.0665434051020408,-0.0670982341394421,-0.11967236611958,-0.102931973459089,-0.093875578320814,0.024312602766738,0.0665434051020408,-0.11967236611958,-0.0987129860104824,-0.0987129860104824,-0.115167554234955,0.0670982341394421,-0.0665434051020408,-0.0670982341394421,-0.0670982341394421,-0.12021100271043,0.11967236611958,-0.11967236611958,-0.102185451051184,0.0670982341394421
