"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.917699603821161,0.917699603821161,-0.00374642003238319,-0.00374642003238319,0.997122433230296,1,1,0.990791238028609,0.127481835183954,0.358269079354738,0.358269079354738,0.889507210420093,0.889507210420093,-0.917699603821161,0.332355433882973,0.332355433882973,1,0.999424619147548,0.993094116192258,0.99827351875498,-1,0.847484459253531,0.995971322923902,-0.015848140345799,0.369230804904968,0.369230804904968,0.491279381070576,0.491279381070576,1,1,-0.00264731159157183,1,-0.821005210560539,-0.00264731159157183,-0.00264731159157183,0.883166231660862,0.369230804904968,0.890647012551977,1,1,0.998273526188922,-0.00374642003238319,0.178101006144914,0.178101006144914,-0.00264731159157183,-1,1,1,-0.890085639456822,1,1,1,1,0.91252492764178,0.887199413049785,0.883166231660862,0.883166231660862,-0.998848904753576,0.917699603821161,0.847484459253531,0.847484459253531,0.917699603821161,-1,0.997122433230296,0.821005210560539,0.821005210560539,0.917699603821161,-0.917699603821161,0.917699603821161,0.889513217653277,-0.821005210560539
"AXIN2",0.917699603821161,1,1,-0.00432616931713899,-0.00432616931713899,0.914823814031652,0.917699603821161,0.917699603821161,0.909641816983758,0.209786871828701,0.311648802214969,0.311648802214969,0.807185467887914,0.807185467887914,-1,0.282253867686531,0.282253867686531,0.917699603821161,0.917126034266675,0.911948337757897,0.915971249689968,-0.917699603821161,0.765168286624429,0.913669019540972,-0.0175907936780354,0.451553458813598,0.451553458813598,0.434330444761281,0.434330444761281,0.917699603821161,0.917699603821161,0.0059430397394064,0.917699603821161,-0.90331271285654,0.0059430397394064,0.0059430397394064,0.800854585338286,0.451553458813598,0.808348598768351,0.917699603821161,0.917699603821161,0.915974924149164,-0.00432616931713899,0.129148310144584,0.129148310144584,0.0059430397394064,-0.917699603821161,0.917699603821161,0.917699603821161,-0.807761785508959,0.917699603821161,0.917699603821161,0.917699603821161,0.917699603821161,0.960287007717445,0.804907845589934,0.800854585338286,0.800854585338286,-0.916548491415818,1,0.765168286624429,0.765168286624429,1,-0.917699603821161,0.914823814031652,0.90331271285654,0.90331271285654,1,-1,1,0.80718720783035,-0.90331271285654
"CD44",0.917699603821161,1,1,-0.00432616931713899,-0.00432616931713899,0.914823814031652,0.917699603821161,0.917699603821161,0.909641816983758,0.209786871828701,0.311648802214969,0.311648802214969,0.807185467887914,0.807185467887914,-1,0.282253867686531,0.282253867686531,0.917699603821161,0.917126034266675,0.911948337757897,0.915971249689968,-0.917699603821161,0.765168286624429,0.913669019540972,-0.0175907936780354,0.451553458813598,0.451553458813598,0.434330444761281,0.434330444761281,0.917699603821161,0.917699603821161,0.0059430397394064,0.917699603821161,-0.90331271285654,0.0059430397394064,0.0059430397394064,0.800854585338286,0.451553458813598,0.808348598768351,0.917699603821161,0.917699603821161,0.915974924149164,-0.00432616931713899,0.129148310144584,0.129148310144584,0.0059430397394064,-0.917699603821161,0.917699603821161,0.917699603821161,-0.807761785508959,0.917699603821161,0.917699603821161,0.917699603821161,0.917699603821161,0.960287007717445,0.804907845589934,0.800854585338286,0.800854585338286,-0.916548491415818,1,0.765168286624429,0.765168286624429,1,-0.917699603821161,0.914823814031652,0.90331271285654,0.90331271285654,1,-1,1,0.80718720783035,-0.90331271285654
"CDC42",-0.00374642003238319,-0.00432616931713899,-0.00432616931713899,1,1,-0.00547221360982273,-0.00374642003238319,-0.00374642003238319,-0.00259533164931232,0.00201397660011037,-0.00201729307094711,-0.00201729307094711,-0.000301447578061902,-0.00145257981296861,0.00432616931713899,-0.014116854383229,-0.014116854383229,-0.00374642003238319,-0.00432112751453617,-0.00259366595636912,-0.00432280236858018,0.00374642003238319,-0.00547897650036752,-0.00547389342074999,0.0140930775823565,0.0227402592032972,0.0227402592032972,0.00548068543264832,0.00548068543264832,-0.00374642003238319,-0.00374642003238319,0.00199267729692018,-0.00374642003238319,-0.00373647515246975,0.00199267729692018,0.00199267729692018,0.00142935839230128,0.0227402592032972,-0.00719800271160933,-0.00374642003238319,-0.00374642003238319,-0.00432112751453617,1,0.00430147493056972,0.00430147493056972,0.00199267729692018,0.00374642003238319,-0.00374642003238319,-0.00374642003238319,0.000877846791973989,-0.00374642003238319,-0.00374642003238319,-0.00374642003238319,-0.00374642003238319,-0.00835763108840071,-0.00028818415166053,0.00142935839230128,0.00142935839230128,0.00374642003238319,-0.00432616931713899,-0.00547897650036752,-0.00547897650036752,-0.00432616931713899,0.00374642003238319,-0.00432112751453617,0.00373647515246975,0.00373647515246975,-0.00432616931713899,0.00432616931713899,-0.00432616931713899,-0.00030310739787996,-0.00373647515246975
"CHD1L",-0.00374642003238319,-0.00432616931713899,-0.00432616931713899,1,1,-0.00547221360982273,-0.00374642003238319,-0.00374642003238319,-0.00259533164931232,0.00201397660011037,-0.00201729307094711,-0.00201729307094711,-0.000301447578061902,-0.00145257981296861,0.00432616931713899,-0.014116854383229,-0.014116854383229,-0.00374642003238319,-0.00432112751453617,-0.00259366595636912,-0.00432280236858018,0.00374642003238319,-0.00547897650036752,-0.00547389342074999,0.0140930775823565,0.0227402592032972,0.0227402592032972,0.00548068543264832,0.00548068543264832,-0.00374642003238319,-0.00374642003238319,0.00199267729692018,-0.00374642003238319,-0.00373647515246975,0.00199267729692018,0.00199267729692018,0.00142935839230128,0.0227402592032972,-0.00719800271160933,-0.00374642003238319,-0.00374642003238319,-0.00432112751453617,1,0.00430147493056972,0.00430147493056972,0.00199267729692018,0.00374642003238319,-0.00374642003238319,-0.00374642003238319,0.000877846791973989,-0.00374642003238319,-0.00374642003238319,-0.00374642003238319,-0.00374642003238319,-0.00835763108840071,-0.00028818415166053,0.00142935839230128,0.00142935839230128,0.00374642003238319,-0.00432616931713899,-0.00547897650036752,-0.00547897650036752,-0.00432616931713899,0.00374642003238319,-0.00432112751453617,0.00373647515246975,0.00373647515246975,-0.00432616931713899,0.00432616931713899,-0.00432616931713899,-0.00030310739787996,-0.00373647515246975
"Csl",0.997122433230296,0.914823814031652,0.914823814031652,-0.00547221360982273,-0.00547221360982273,1,0.997122433230296,0.997122433230296,0.987913689561289,0.124604035059445,0.359996157523334,0.359996157523334,0.891237613572899,0.891237613572899,-0.914823814031652,0.334087626989802,0.334087626989802,0.997122433230296,0.996546727987502,0.990215911128693,0.995396279999411,-0.997122433230296,0.844609447730228,0.998849566882617,-0.0175716151147224,0.366349847611586,0.366349847611586,0.49415109688756,0.49415109688756,0.997122433230296,0.997122433230296,-0.00321413665550423,0.997122433230296,-0.818127674008472,-0.00321413665550423,-0.00321413665550423,0.88489495097636,0.366349847611586,0.892373366159082,0.997122433230296,0.997122433230296,0.998848909329167,-0.00547221360982273,0.180984655989798,0.180984655989798,-0.00321413665550423,-0.997122433230296,0.997122433230296,0.997122433230296,-0.891816382479385,0.997122433230296,0.997122433230296,0.997122433230296,0.997122433230296,0.911952354762303,0.888924442794763,0.88489495097636,0.88489495097636,-0.99597134027167,0.914823814031652,0.844609447730228,0.844609447730228,0.914823814031652,-0.997122433230296,0.994244546645838,0.818127674008472,0.818127674008472,0.914823814031652,-0.914823814031652,0.914823814031652,0.891244303410873,-0.818127674008472
"Csn",1,0.917699603821161,0.917699603821161,-0.00374642003238319,-0.00374642003238319,0.997122433230296,1,1,0.990791238028609,0.127481835183954,0.358269079354738,0.358269079354738,0.889507210420093,0.889507210420093,-0.917699603821161,0.332355433882973,0.332355433882973,1,0.999424619147548,0.993094116192258,0.99827351875498,-1,0.847484459253531,0.995971322923902,-0.015848140345799,0.369230804904968,0.369230804904968,0.491279381070576,0.491279381070576,1,1,-0.00264731159157183,1,-0.821005210560539,-0.00264731159157183,-0.00264731159157183,0.883166231660862,0.369230804904968,0.890647012551977,1,1,0.998273526188922,-0.00374642003238319,0.178101006144914,0.178101006144914,-0.00264731159157183,-1,1,1,-0.890085639456822,1,1,1,1,0.91252492764178,0.887199413049785,0.883166231660862,0.883166231660862,-0.998848904753576,0.917699603821161,0.847484459253531,0.847484459253531,0.917699603821161,-1,0.997122433230296,0.821005210560539,0.821005210560539,0.917699603821161,-0.917699603821161,0.917699603821161,0.889513217653277,-0.821005210560539
"DELTA",1,0.917699603821161,0.917699603821161,-0.00374642003238319,-0.00374642003238319,0.997122433230296,1,1,0.990791238028609,0.127481835183954,0.358269079354738,0.358269079354738,0.889507210420093,0.889507210420093,-0.917699603821161,0.332355433882973,0.332355433882973,1,0.999424619147548,0.993094116192258,0.99827351875498,-1,0.847484459253531,0.995971322923902,-0.015848140345799,0.369230804904968,0.369230804904968,0.491279381070576,0.491279381070576,1,1,-0.00264731159157183,1,-0.821005210560539,-0.00264731159157183,-0.00264731159157183,0.883166231660862,0.369230804904968,0.890647012551977,1,1,0.998273526188922,-0.00374642003238319,0.178101006144914,0.178101006144914,-0.00264731159157183,-1,1,1,-0.890085639456822,1,1,1,1,0.91252492764178,0.887199413049785,0.883166231660862,0.883166231660862,-0.998848904753576,0.917699603821161,0.847484459253531,0.847484459253531,0.917699603821161,-1,0.997122433230296,0.821005210560539,0.821005210560539,0.917699603821161,-0.917699603821161,0.917699603821161,0.889513217653277,-0.821005210560539
"DSH",0.990791238028609,0.909641816983758,0.909641816983758,-0.00259533164931232,-0.00259533164931232,0.987913689561289,0.990791238028609,0.990791238028609,1,0.11942422450962,0.358269079354738,0.358269079354738,0.881449236730445,0.881449236730445,-0.909641816983758,0.327750824099748,0.327750824099748,0.990791238028609,0.991366968437167,0.99769848040081,0.992518029177286,-0.990791238028609,0.844031093438307,0.986762539599593,-0.015848140345799,0.361173119496197,0.361173119496197,0.487825982079397,0.487825982079397,0.990791238028609,0.990791238028609,-0.00264731159157183,0.990791238028609,-0.812947559850158,-0.00264731159157183,-0.00264731159157183,0.875108444823458,0.361173119496197,0.882589375187011,0.990791238028609,0.990791238028609,0.989064782519915,-0.00259533164931232,0.175798701253301,0.175798701253301,-0.00264731159157183,-0.990791238028609,0.990791238028609,0.990791238028609,-0.882027620386809,0.990791238028609,0.990791238028609,0.990791238028609,0.990791238028609,0.905618163979615,0.879141802375451,0.875108444823458,0.875108444823458,-0.991942333275033,0.909641816983758,0.844031093438307,0.844031093438307,0.909641816983758,-0.990791238028609,0.993669154354419,0.812947559850158,0.812947559850158,0.909641816983758,-0.909641816983758,0.909641816983758,0.881455150532632,-0.812947559850158
"Destcompl",0.127481835183954,0.209786871828701,0.209786871828701,0.00201397660011037,0.00201397660011037,0.124604035059445,0.127481835183954,0.127481835183954,0.11942422450962,1,-0.0561158037696958,-0.0561158037696958,0.0411502036014879,0.0411502036014879,-0.209786871828701,-0.0624526499684385,-0.0624526499684385,0.127481835183954,0.126906204962262,0.121726286696202,0.125755330296994,-0.127481835183954,0.0716546062273703,0.12345315048042,-0.00431818490531637,0.121728999984698,0.121728999984698,-0.0210054638023694,-0.0210054638023694,0.127481835183954,0.127481835183954,0.00546387265148483,0.127481835183954,-0.152230073893252,0.00546387265148483,0.00546387265148483,0.0336678989361113,0.121728999984698,0.0411504735508217,0.127481835183954,0.127481835183954,0.125755120010854,0.00201397660011037,-0.0889289720464717,-0.0889289720464717,0.00546387265148483,-0.127481835183954,0.127481835183954,0.127481835183954,-0.0417258385041049,0.127481835183954,0.127481835183954,0.127481835183954,0.127481835183954,0.179284424620034,0.0376977620369763,0.0336678989361113,0.0336678989361113,-0.126330747944763,0.209786871828701,0.0716546062273703,0.0716546062273703,0.209786871828701,-0.127481835183954,0.124604035059445,0.152230073893252,0.152230073893252,0.209786871828701,-0.209786871828701,0.209786871828701,0.0411503494673436,-0.152230073893252
