"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.999353359056061,1,0.11016759426972,0.11016759426972,0.996767578042004,0.999353354187589,0.996767578042004,0.996122278016678,-0.521375796405999,0.351893730393535,0.351893730393535,0.996767578042004,0.996767578042004,-1,0.386133510985331,0.386133510985331,0.999353354187589,1,0.996767651031645,0.999353359056061,-1,0.0737287720824986,1,-0.00784957474980409,0.0821198442627681,0.0821198442627681,0.47349179633736,0.47349179633736,1,1,0.112539334618307,1,-0.582777639714637,0.112539334618307,0.112539334618307,0.899738435728722,0.0821198442627681,0.996767578042004,0.999353354187589,0.996767578042004,0.996767578042004,0.11016759426972,0.370459848070211,0.370459848070211,0.112539334618307,-1,0.996767578042004,0.996767578042004,-0.996767578042004,1,1,1,1,1,0.931492142966009,0.899738435728722,0.899738435728722,-1,1,1,1,1,-0.998707121119982,0.999353359056061,0.687579744150294,0.582777639714637,0.999353359056061,-1,1,0.996767578042004,-0.687579744150294
"AXIN2",0.999353359056061,1,0.999353359056061,0.110796294039802,0.110796294039802,0.996122195341876,0.998707131391308,0.996122195341876,0.995473984807228,-0.520725007616476,0.351244383316776,0.351244383316776,0.996122195341876,0.996122195341876,-0.999353359056061,0.38550018942119,0.38550018942119,0.998707131391308,0.999353359056061,0.996119772441784,0.998706304297982,-0.999353359056061,0.0730829246523231,0.999353359056061,-0.00848683346000963,0.0814760515670789,0.0814760515670789,0.472859389913229,0.472859389913229,0.999353359056061,0.999353359056061,0.111893349161692,0.999353359056061,-0.582137042399319,0.111893349161692,0.111893349161692,0.899091735242581,0.0814760515670789,0.996122195341876,0.998707131391308,0.996122195341876,0.996122195341876,0.110796294039802,0.371081945080771,0.371081945080771,0.111893349161692,-0.999353359056061,0.996122195341876,0.996122195341876,-0.996122195341876,0.999353359056061,0.999353359056061,0.999353359056061,0.999353359056061,0.999353359056061,0.930853190733121,0.899091735242581,0.899091735242581,-0.999353359056061,0.999353359056061,0.999353359056061,0.999353359056061,0.999353359056061,-0.998061316204462,0.998706304297982,0.686932131063102,0.582137042399319,0.998706304297982,-0.999353359056061,0.999353359056061,0.996122195341876,-0.686932131063102
"CD44",1,0.999353359056061,1,0.11016759426972,0.11016759426972,0.996767578042004,0.999353354187589,0.996767578042004,0.996122278016678,-0.521375796405999,0.351893730393535,0.351893730393535,0.996767578042004,0.996767578042004,-1,0.386133510985331,0.386133510985331,0.999353354187589,1,0.996767651031645,0.999353359056061,-1,0.0737287720824986,1,-0.00784957474980409,0.0821198442627681,0.0821198442627681,0.47349179633736,0.47349179633736,1,1,0.112539334618307,1,-0.582777639714637,0.112539334618307,0.112539334618307,0.899738435728722,0.0821198442627681,0.996767578042004,0.999353354187589,0.996767578042004,0.996767578042004,0.11016759426972,0.370459848070211,0.370459848070211,0.112539334618307,-1,0.996767578042004,0.996767578042004,-0.996767578042004,1,1,1,1,1,0.931492142966009,0.899738435728722,0.899738435728722,-1,1,1,1,1,-0.998707121119982,0.999353359056061,0.687579744150294,0.582777639714637,0.999353359056061,-1,1,0.996767578042004,-0.687579744150294
"CDC42",0.11016759426972,0.110796294039802,0.11016759426972,1,1,0.106987539247197,0.110833124676173,0.106987539247197,0.111388480891895,8.99890781159277e-05,0.0335942753541689,0.0335942753541689,0.106987539247197,0.106987539247197,-0.11016759426972,0.0427197581637868,0.0427197581637868,0.109538935861014,0.11016759426972,0.110759649329598,0.110796294039802,-0.11016759426972,0.00393648579925941,0.11016759426972,-0.01123475142785,0.017615401121828,0.017615401121828,0.0227098878417955,0.0227098878417955,0.11016759426972,0.11016759426972,0.0220547842871214,0.11016759426972,-0.0941945629978333,0.0220547842871214,0.0220547842871214,0.0706767429223408,0.017615401121828,0.106987539247197,0.110833124676173,0.106987539247197,0.106987539247197,1,0.00285855864707913,0.00285855864707913,0.0220547842871214,-0.11016759426972,0.106987539247197,0.106987539247197,-0.106987539247197,0.11016759426972,0.11016759426972,0.11016759426972,0.11016759426972,0.11016759426972,0.0910911530969484,0.0706767429223408,0.0706767429223408,-0.11016759426972,0.11016759426972,0.11016759426972,0.11016759426972,0.11016759426972,-0.110204512526512,0.110796294039802,0.153430670758875,0.0941945629978333,0.110796294039802,-0.11016759426972,0.11016759426972,0.106987539247197,-0.153430670758875
"CHD1L",0.11016759426972,0.110796294039802,0.11016759426972,1,1,0.106987539247197,0.110833124676173,0.106987539247197,0.111388480891895,8.99890781159277e-05,0.0335942753541689,0.0335942753541689,0.106987539247197,0.106987539247197,-0.11016759426972,0.0427197581637868,0.0427197581637868,0.109538935861014,0.11016759426972,0.110759649329598,0.110796294039802,-0.11016759426972,0.00393648579925941,0.11016759426972,-0.01123475142785,0.017615401121828,0.017615401121828,0.0227098878417955,0.0227098878417955,0.11016759426972,0.11016759426972,0.0220547842871214,0.11016759426972,-0.0941945629978333,0.0220547842871214,0.0220547842871214,0.0706767429223408,0.017615401121828,0.106987539247197,0.110833124676173,0.106987539247197,0.106987539247197,1,0.00285855864707913,0.00285855864707913,0.0220547842871214,-0.11016759426972,0.106987539247197,0.106987539247197,-0.106987539247197,0.11016759426972,0.11016759426972,0.11016759426972,0.11016759426972,0.11016759426972,0.0910911530969484,0.0706767429223408,0.0706767429223408,-0.11016759426972,0.11016759426972,0.11016759426972,0.11016759426972,0.11016759426972,-0.110204512526512,0.110796294039802,0.153430670758875,0.0941945629978333,0.110796294039802,-0.11016759426972,0.11016759426972,0.106987539247197,-0.153430670758875
"Csl",0.996767578042004,0.996122195341876,0.996767578042004,0.106987539247197,0.106987539247197,1,0.996119655572718,1,0.992894863827262,-0.518154677201434,0.355136390146902,0.355136390146902,1,1,-0.996767578042004,0.382858273212396,0.382858273212396,0.996119655572718,0.996767578042004,0.993538982674705,0.996122195341876,-0.996767578042004,0.0769602343699159,0.996767578042004,-0.00852547277524917,0.0853451781951585,0.0853451781951585,0.476684347959097,0.476684347959097,0.996767578042004,0.996767578042004,0.115771308428313,0.996767578042004,-0.58599473522485,0.115771308428313,0.115771308428313,0.902974545860962,0.0853451781951585,1,0.996119655572718,1,1,0.106987539247197,0.373772776765165,0.373772776765165,0.115771308428313,-0.996767578042004,1,1,-1,0.996767578042004,0.996767578042004,0.996767578042004,0.996767578042004,0.996767578042004,0.934705267686459,0.902974545860962,0.902974545860962,-0.996767578042004,0.996767578042004,0.996767578042004,0.996767578042004,0.996767578042004,-0.995472144484488,0.996122195341876,0.684349524687667,0.58599473522485,0.996122195341876,-0.996767578042004,0.996767578042004,1,-0.684349524687667
"Csn",0.999353354187589,0.998707131391308,0.999353354187589,0.110833124676173,0.110833124676173,0.996119655572718,1,0.996119655572718,0.995477298015654,-0.522026808250767,0.352543229600027,0.352543229600027,0.996119655572718,0.996119655572718,-0.999353354187589,0.385472959877778,0.385472959877778,0.998706284811483,0.999353354187589,0.996122253700926,0.998707131391308,-0.999353354187589,0.0730809646662444,0.999353354187589,-0.00850614583758666,0.0814699707223923,0.0814699707223923,0.474124405642679,0.474124405642679,0.999353354187589,0.999353354187589,0.11318537202872,0.999353354187589,-0.582124689309058,0.11318537202872,0.11318537202872,0.899091812108506,0.0814699707223923,0.996119655572718,1,0.996119655572718,0.996119655572718,0.110833124676173,0.369837901382186,0.369837901382186,0.11318537202872,-0.999353354187589,0.996119655572718,0.996119655572718,-0.996119655572718,0.999353354187589,0.999353354187589,0.999353354187589,0.999353354187589,0.999353354187589,0.930837604304882,0.899091812108506,0.899091812108506,-0.999353354187589,0.999353354187589,0.999353354187589,0.999353354187589,0.999353354187589,-0.999353348778089,0.998707131391308,0.68693395735731,0.582124689309058,0.998707131391308,-0.999353354187589,0.999353354187589,0.996119655572718,-0.68693395735731
"DELTA",0.996767578042004,0.996122195341876,0.996767578042004,0.106987539247197,0.106987539247197,1,0.996119655572718,1,0.992894863827262,-0.518154677201434,0.355136390146902,0.355136390146902,1,1,-0.996767578042004,0.382858273212396,0.382858273212396,0.996119655572718,0.996767578042004,0.993538982674705,0.996122195341876,-0.996767578042004,0.0769602343699159,0.996767578042004,-0.00852547277524917,0.0853451781951585,0.0853451781951585,0.476684347959097,0.476684347959097,0.996767578042004,0.996767578042004,0.115771308428313,0.996767578042004,-0.58599473522485,0.115771308428313,0.115771308428313,0.902974545860962,0.0853451781951585,1,0.996119655572718,1,1,0.106987539247197,0.373772776765165,0.373772776765165,0.115771308428313,-0.996767578042004,1,1,-1,0.996767578042004,0.996767578042004,0.996767578042004,0.996767578042004,0.996767578042004,0.934705267686459,0.902974545860962,0.902974545860962,-0.996767578042004,0.996767578042004,0.996767578042004,0.996767578042004,0.996767578042004,-0.995472144484488,0.996122195341876,0.684349524687667,0.58599473522485,0.996122195341876,-0.996767578042004,0.996767578042004,1,-0.684349524687667
"DSH",0.996122278016678,0.995473984807228,0.996122278016678,0.111388480891895,0.111388480891895,0.992894863827262,0.995477298015654,0.992894863827262,1,-0.517480296775311,0.349297246685044,0.349297246685044,0.992894863827262,0.992894863827262,-0.996122278016678,0.382307196057152,0.382307196057152,0.995477298015654,0.996122278016678,0.999353370415545,0.996767669954347,-0.996122278016678,0.0724392587926148,0.996122278016678,-0.00522336444814857,0.078251215499714,0.078251215499714,0.470963379950855,0.470963379950855,0.996122278016678,0.996122278016678,0.112543036920858,0.996122278016678,-0.578922958294371,0.112543036920858,0.112543036920858,0.895860228479049,0.078251215499714,0.992894863827262,0.995477298015654,0.992894863827262,0.992894863827262,0.111388480891895,0.367770953840538,0.367770953840538,0.112543036920858,-0.996122278016678,0.992894863827262,0.992894863827262,-0.992894863827262,0.996122278016678,0.996122278016678,0.996122278016678,0.996122278016678,0.996122278016678,0.9289386933393,0.895860228479049,0.895860228479049,-0.996122278016678,0.996122278016678,0.996122278016678,0.996122278016678,0.996122278016678,-0.99483272915153,0.996767669954347,0.683697366905589,0.578922958294371,0.996767669954347,-0.996122278016678,0.996122278016678,0.992894863827262,-0.683697366905589
"Destcompl",-0.521375796405999,-0.520725007616476,-0.521375796405999,8.99890781159277e-05,8.99890781159277e-05,-0.518154677201434,-0.522026808250767,-0.518154677201434,-0.517480296775311,1,-0.213449317372568,-0.213449317372568,-0.518154677201434,-0.518154677201434,0.521375796405999,-0.19353112721919,-0.19353112721919,-0.520733113360514,-0.521375796405999,-0.518130418348331,-0.520725007616476,0.521375796405999,0.0840822911524275,-0.521375796405999,0.0167714227706675,0.0704891046169988,0.0704891046169988,-0.274426498050193,-0.274426498050193,-0.521375796405999,-0.521375796405999,-0.0840948429337554,-0.521375796405999,0.184404935745869,-0.0840948429337554,-0.0840948429337554,-0.470271286878827,0.0704891046169988,-0.518154677201434,-0.522026808250767,-0.518154677201434,-0.518154677201434,8.99890781159277e-05,-0.191473780659948,-0.191473780659948,-0.0840948429337554,0.521375796405999,-0.518154677201434,-0.518154677201434,0.518154677201434,-0.521375796405999,-0.521375796405999,-0.521375796405999,-0.521375796405999,-0.521375796405999,-0.500782308437183,-0.470271286878827,-0.470271286878827,0.521375796405999,-0.521375796405999,-0.521375796405999,-0.521375796405999,-0.521375796405999,0.522678043973238,-0.520725007616476,-0.259389635268172,-0.184404935745869,-0.520725007616476,0.521375796405999,-0.521375796405999,-0.518154677201434,0.259389635268172
