"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.057555770866346,-0.211107812484263,0.9957668109884,0.00955703407979694,-0.203670683641472,1,1,-0.211107812484263,-0.56097950591693,0.587503297823994,0.587503297823994,1,1,-0.99893998523507,0.587452946102781,0.587452946102781,0.99893998523507,-0.223890735907139,-0.211107812484263,-0.211107812484263,-1,0.21003384613757,-0.194224003742993,0.0320440393910271,-0.110032566303342,-0.110032566303342,0.418324586779146,0.418324586779146,1,-0.233450694143234,0.362551255993265,-0.210060950305209,-0.233450694143234,0.362551255993265,0.362551255993265,0.79637529296674,-0.110032566303342,1,1,-0.208986747585134,-0.206865682686005,0.992581171541078,0.397658978008194,0.397658978008194,1,0.233450694143234,1,1,-0.814413244843872,-0.233450694143234,-0.233450694143234,-0.228132999288437,0.810170220275567,0.609702989895718,1,0.79637529296674,0.79637529296674,0.212154900302936,-0.211107812484263,0.99893998523507,0.99893998523507,0.99893998523507,-1,-0.211107812484263,0.233450694143234,0.233450694143234,-0.209014310242345,-0.99893998523507,-0.211107812484263,1,-0.233450694143234
"AXIN2",0.057555770866346,1,0.0319462054561173,0.0553329244076696,-0.014875032396197,0.0329820404924294,0.057555770866346,0.057555770866346,0.0319462054561173,0.381791965840529,0.0477826351347351,0.0477826351347351,0.057555770866346,0.057555770866346,-0.0564695493380027,0.00817167632345499,0.00817167632345499,0.0564695493380027,0.0299246379738518,0.0319462054561173,0.0319462054561173,-0.057555770866346,-0.0308605532181645,0.0299748078825865,-0.0121157232629072,-0.0313653697483004,-0.0313653697483004,0.00678430330660632,0.00678430330660632,0.057555770866346,0.0288889120609822,0.0332834955526156,0.0330319058303168,0.0288889120609822,0.0332834955526156,0.0332834955526156,0.0492739585339079,-0.0313653697483004,0.057555770866346,0.057555770866346,0.034067703466337,0.034067703466337,0.0564189109923294,0.0234105086798809,0.0234105086798809,0.057555770866346,-0.0288889120609822,0.057555770866346,0.057555770866346,-0.0461168735684616,0.0288889120609822,0.0288889120609822,0.0299246379738518,0.0482388190550585,0.0511909332547092,0.057555770866346,0.0492739585339079,0.0492739585339079,-0.0329820404924294,0.0319462054561173,0.0564695493380027,0.0564695493380027,0.0564695493380027,-0.057555770866346,0.0319462054561173,-0.0288889120609822,-0.0288889120609822,0.0341176580053795,-0.0564695493380027,0.0319462054561173,0.057555770866346,0.0288889120609822
"CD44",-0.211107812484263,0.0319462054561173,1,-0.215318731660655,0.00954977081536648,0.992577273458174,-0.211107812484263,-0.211107812484263,1,0.650082318251473,-0.108178438878278,-0.108178438878278,-0.211107812484263,-0.211107812484263,0.212160216296318,-0.102024514307811,-0.102024514307811,-0.212160216296318,0.987282894249683,1,1,0.211107812484263,-0.998940092463719,0.980930660826288,0.0213142996092091,-0.634225747696013,-0.634225747696013,-0.17807883646204,-0.17807883646204,-0.211107812484263,0.977743140244652,-0.0170597853107727,0.998940080550496,0.977743140244652,-0.0170597853107727,-0.0170597853107727,-0.0223810427636219,-0.634225747696013,-0.211107812484263,-0.211107812484263,0.997879049598301,0.995758099196603,-0.218507666174339,-0.143179732629002,-0.143179732629002,-0.211107812484263,-0.977743140244652,-0.211107812484263,-0.211107812484263,0.0255692544744316,0.977743140244652,0.977743140244652,0.983040859870457,-0.0213264589492884,0.17916812895549,-0.211107812484263,-0.0223810427636219,-0.0223810427636219,-0.998940092463719,1,-0.212160216296318,-0.212160216296318,-0.212160216296318,0.211107812484263,1,-0.977743140244652,-0.977743140244652,0.997881270249163,0.212160216296318,1,-0.211107812484263,0.977743140244652
"CDC42",0.9957668109884,0.0553329244076696,-0.215318731660655,1,0.00743119844089543,-0.207886380911537,0.9957668109884,0.9957668109884,-0.215318731660655,-0.563091248652356,0.583246600447049,0.583246600447049,0.9957668109884,0.9957668109884,-0.996823458572515,0.583320132849692,0.583320132849692,0.996823458572515,-0.228083276389176,-0.215318731660655,-0.215318731660655,-0.9957668109884,0.214249285784506,-0.198408842625877,0.0340830935534846,-0.105892832767572,-0.105892832767572,0.41394713822813,0.41394713822813,0.9957668109884,-0.23763839391131,0.358366051557824,-0.214267439571225,-0.23763839391131,0.358366051557824,0.358366051557824,0.792185775779758,-0.105892832767572,0.9957668109884,0.9957668109884,-0.213197752636337,-0.211076773612019,0.996819024037572,0.397656373101639,0.397656373101639,0.9957668109884,0.23763839391131,0.9957668109884,0.9957668109884,-0.810227405471011,-0.23763839391131,-0.23763839391131,-0.232325368015443,0.805984552688555,0.605485602702384,0.9957668109884,0.792185775779758,0.792185775779758,0.216370254075496,-0.215318731660655,0.996823458572515,0.996823458572515,0.996823458572515,-0.9957668109884,-0.215318731660655,0.23763839391131,0.23763839391131,-0.213216374269006,-0.996823458572515,-0.215318731660655,0.9957668109884,-0.23763839391131
"CHD1L",0.00955703407979694,-0.014875032396197,0.00954977081536648,0.00743119844089543,1,0.0106090534566695,0.00955703407979694,0.00955703407979694,0.00954977081536648,0.00317798039686362,0.0212112164625071,0.0212112164625071,0.00955703407979694,0.00955703407979694,-0.00849529099712234,0.0276193120705587,0.0276193120705587,0.00849529099712234,0.00107061565006524,0.00954977081536648,0.00954977081536648,-0.00955703407979694,-0.0106090534566695,0.00955703407979694,0.00634358984536128,-0.0127564729738312,-0.0127564729738312,0.00421414784728434,0.00421414784728434,0.00955703407979694,0.0063742797685583,0.0318359550713729,0.0084904870013591,0.0063742797685583,0.0318359550713729,0.0318359550713729,0.028659225753496,-0.0127564729738312,0.00955703407979694,0.00955703407979694,0.00954977081536648,0.00954977081536648,0.00849286985198596,0.018031046597067,0.018031046597067,0.00955703407979694,-0.0063742797685583,0.00955703407979694,0.00955703407979694,-0.0169934490417282,0.0063742797685583,0.0063742797685583,0.00319160421731632,0.0212361873118764,0.00107288897530316,0.00955703407979694,0.028659225753496,0.028659225753496,-0.00848814240947018,0.00954977081536648,0.00849529099712234,0.00849529099712234,0.00849529099712234,-0.00955703407979694,0.00954977081536648,-0.0063742797685583,-0.0063742797685583,0.0095521488433665,-0.00849529099712234,0.00954977081536648,0.00955703407979694,0.0063742797685583
"Csl",-0.203670683641472,0.0329820404924294,0.992577273458174,-0.207886380911537,0.0106090534566695,1,-0.203670683641472,-0.203670683641472,0.992577273458174,0.642652432738002,-0.102873355759343,-0.102873355759343,-0.203670683641472,-0.203670683641472,0.204724294558839,-0.096685284421348,-0.096685284421348,-0.204724294558839,0.979864496907023,0.992577273458174,0.992577273458174,0.203670683641472,-0.993637213193842,0.988361757294322,0.0223545942465766,-0.628945543503986,-0.628945543503986,-0.177046326590215,-0.177046326590215,-0.203670683641472,0.970325836589078,-0.0181023111197247,0.993639390856817,0.970325836589078,-0.0181023111197247,-0.0181023111197247,-0.017056207407066,-0.628945543503986,-0.203670683641472,-0.203670683641472,0.994698213126689,0.996819152795204,-0.21107411201232,-0.137873332910817,-0.137873332910817,-0.203670683641472,-0.970325836589078,-0.203670683641472,-0.203670683641472,0.0181217743340395,0.970325836589078,0.970325836589078,0.97562248399484,-0.013879000279791,0.186603282785906,-0.203670683641472,-0.017056207407066,-0.017056207407066,-0.991516284258456,0.992577273458174,-0.204724294558839,-0.204724294558839,-0.204724294558839,0.203670683641472,0.992577273458174,-0.970325836589078,-0.970325836589078,0.992581671788534,0.204724294558839,0.992577273458174,-0.203670683641472,0.970325836589078
"Csn",1,0.057555770866346,-0.211107812484263,0.9957668109884,0.00955703407979694,-0.203670683641472,1,1,-0.211107812484263,-0.56097950591693,0.587503297823994,0.587503297823994,1,1,-0.99893998523507,0.587452946102781,0.587452946102781,0.99893998523507,-0.223890735907139,-0.211107812484263,-0.211107812484263,-1,0.21003384613757,-0.194224003742993,0.0320440393910271,-0.110032566303342,-0.110032566303342,0.418324586779146,0.418324586779146,1,-0.233450694143234,0.362551255993265,-0.210060950305209,-0.233450694143234,0.362551255993265,0.362551255993265,0.79637529296674,-0.110032566303342,1,1,-0.208986747585134,-0.206865682686005,0.992581171541078,0.397658978008194,0.397658978008194,1,0.233450694143234,1,1,-0.814413244843872,-0.233450694143234,-0.233450694143234,-0.228132999288437,0.810170220275567,0.609702989895718,1,0.79637529296674,0.79637529296674,0.212154900302936,-0.211107812484263,0.99893998523507,0.99893998523507,0.99893998523507,-1,-0.211107812484263,0.233450694143234,0.233450694143234,-0.209014310242345,-0.99893998523507,-0.211107812484263,1,-0.233450694143234
"DELTA",1,0.057555770866346,-0.211107812484263,0.9957668109884,0.00955703407979694,-0.203670683641472,1,1,-0.211107812484263,-0.56097950591693,0.587503297823994,0.587503297823994,1,1,-0.99893998523507,0.587452946102781,0.587452946102781,0.99893998523507,-0.223890735907139,-0.211107812484263,-0.211107812484263,-1,0.21003384613757,-0.194224003742993,0.0320440393910271,-0.110032566303342,-0.110032566303342,0.418324586779146,0.418324586779146,1,-0.233450694143234,0.362551255993265,-0.210060950305209,-0.233450694143234,0.362551255993265,0.362551255993265,0.79637529296674,-0.110032566303342,1,1,-0.208986747585134,-0.206865682686005,0.992581171541078,0.397658978008194,0.397658978008194,1,0.233450694143234,1,1,-0.814413244843872,-0.233450694143234,-0.233450694143234,-0.228132999288437,0.810170220275567,0.609702989895718,1,0.79637529296674,0.79637529296674,0.212154900302936,-0.211107812484263,0.99893998523507,0.99893998523507,0.99893998523507,-1,-0.211107812484263,0.233450694143234,0.233450694143234,-0.209014310242345,-0.99893998523507,-0.211107812484263,1,-0.233450694143234
"DSH",-0.211107812484263,0.0319462054561173,1,-0.215318731660655,0.00954977081536648,0.992577273458174,-0.211107812484263,-0.211107812484263,1,0.650082318251473,-0.108178438878278,-0.108178438878278,-0.211107812484263,-0.211107812484263,0.212160216296318,-0.102024514307811,-0.102024514307811,-0.212160216296318,0.987282894249683,1,1,0.211107812484263,-0.998940092463719,0.980930660826288,0.0213142996092091,-0.634225747696013,-0.634225747696013,-0.17807883646204,-0.17807883646204,-0.211107812484263,0.977743140244652,-0.0170597853107727,0.998940080550496,0.977743140244652,-0.0170597853107727,-0.0170597853107727,-0.0223810427636219,-0.634225747696013,-0.211107812484263,-0.211107812484263,0.997879049598301,0.995758099196603,-0.218507666174339,-0.143179732629002,-0.143179732629002,-0.211107812484263,-0.977743140244652,-0.211107812484263,-0.211107812484263,0.0255692544744316,0.977743140244652,0.977743140244652,0.983040859870457,-0.0213264589492884,0.17916812895549,-0.211107812484263,-0.0223810427636219,-0.0223810427636219,-0.998940092463719,1,-0.212160216296318,-0.212160216296318,-0.212160216296318,0.211107812484263,1,-0.977743140244652,-0.977743140244652,0.997881270249163,0.212160216296318,1,-0.211107812484263,0.977743140244652
"Destcompl",-0.56097950591693,0.381791965840529,0.650082318251473,-0.563091248652356,0.00317798039686362,0.642652432738002,-0.56097950591693,-0.56097950591693,0.650082318251473,1,-0.324491913062118,-0.324491913062118,-0.56097950591693,-0.56097950591693,0.562036765470632,-0.328804956276762,-0.328804956276762,-0.562036765470632,0.64799528620229,0.650082318251473,0.650082318251473,0.56097950591693,-0.64901519450053,0.631048243235146,-0.00430331275222858,-0.303468182884729,-0.303468182884729,-0.297126884085826,-0.297126884085826,-0.56097950591693,0.646945073044333,-0.163278941961459,0.649029240656357,0.646945073044333,-0.163278941961459,-0.163278941961459,-0.365865681631005,-0.303468182884729,-0.56097950591693,-0.56097950591693,0.647961386930877,0.645840455610281,-0.56203213544456,-0.244955242679142,-0.244955242679142,-0.56097950591693,-0.646945073044333,-0.56097950591693,-0.56097950591693,0.375416537720695,0.646945073044333,0.646945073044333,0.64799528620229,-0.371173780365806,-0.17070707558956,-0.56097950591693,-0.365865681631005,-0.365865681631005,-0.651136115088039,0.650082318251473,-0.562036765470632,-0.562036765470632,-0.562036765470632,0.56097950591693,0.650082318251473,-0.646945073044333,-0.646945073044333,0.647976878776614,0.562036765470632,0.650082318251473,-0.56097950591693,0.646945073044333
