"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.908148343506382,0.908148343506382,0.0845477063187737,0.0845477063187737,0.907750545892259,0.996041561852584,0.983766101239807,0.908148343506382,0.908148343506382,0.0493065320805892,0.0493065320805892,0.878146134876879,0.879709419350014,-0.994459158163091,0.096255982770066,0.096255982770066,0.167326369600249,0.908148343506382,0.908148343506382,0.908148343506382,-0.99010201727293,0.167326369600249,0.907750545892259,0.0602985125159463,0.150774864236123,0.150774864236123,0.0314376435409257,0.0314376435409257,0.999208412663691,1,0.0364385167492002,0.908148343506382,-0.743041062685798,0.0364385167492002,0.0364385167492002,0.0364385167492002,0.150774864236123,0.88051106592868,0.997624261215606,0.908148343506382,0.908148343506382,0.0845477063187737,0.142945053422176,0.142945053422176,0.983766101239807,-0.908148343506382,0.983766101239807,0.983766101239807,-0.879709419350014,0.908148343506382,1,0.908148343506382,1,0.941424604276199,-0.0784635267612729,0.182822494689162,0.0364385167492002,-0.908148343506382,0.908148343506382,1,1,1,-0.991688272329915,0.908148343506382,0.743041062685798,0.743041062685798,0.0602985125159463,-0.994064149260403,0.908148343506382,0.879709419350014,-0.743041062685798
"AXIN2",0.908148343506382,1,1,0.0449769168311729,0.0449769168311729,0.999603995406555,0.904174994915696,0.924375662262361,1,1,0.0334838832167875,0.0334838832167875,0.806177856134172,0.807729233363586,-0.902585114570528,0.0740461236720852,0.0740461236720852,0.113529033061922,1,1,1,-0.918059911990101,0.113529033061922,0.999603995406555,0.042068031134405,0.105560390918915,0.105560390918915,0.0187598528300817,0.0187598528300817,0.90736366712133,0.908148343506382,0.0151397708413837,1,-0.651171382740356,0.0151397708413837,0.0151397708413837,0.0151397708413837,0.105560390918915,0.808537117551572,0.90577221256251,1,1,0.0449769168311729,0.0947405878358586,0.0947405878358586,0.924375662262361,-1,0.924375662262361,0.924375662262361,-0.807729233363586,1,0.908148343506382,1,0.908148343506382,0.878128595954897,-0.129114770978162,0.122711502309092,0.0151397708413837,-1,1,0.908148343506382,0.908148343506382,0.908148343506382,-0.899810141883767,1,0.651171382740356,0.651171382740356,0.042068031134405,-0.902186410996537,1,0.807729233363586,-0.651171382740356
"CD44",0.908148343506382,1,1,0.0449769168311729,0.0449769168311729,0.999603995406555,0.904174994915696,0.924375662262361,1,1,0.0334838832167875,0.0334838832167875,0.806177856134172,0.807729233363586,-0.902585114570528,0.0740461236720852,0.0740461236720852,0.113529033061922,1,1,1,-0.918059911990101,0.113529033061922,0.999603995406555,0.042068031134405,0.105560390918915,0.105560390918915,0.0187598528300817,0.0187598528300817,0.90736366712133,0.908148343506382,0.0151397708413837,1,-0.651171382740356,0.0151397708413837,0.0151397708413837,0.0151397708413837,0.105560390918915,0.808537117551572,0.90577221256251,1,1,0.0449769168311729,0.0947405878358586,0.0947405878358586,0.924375662262361,-1,0.924375662262361,0.924375662262361,-0.807729233363586,1,0.908148343506382,1,0.908148343506382,0.878128595954897,-0.129114770978162,0.122711502309092,0.0151397708413837,-1,1,0.908148343506382,0.908148343506382,0.908148343506382,-0.899810141883767,1,0.651171382740356,0.651171382740356,0.042068031134405,-0.902186410996537,1,0.807729233363586,-0.651171382740356
"CDC42",0.0845477063187737,0.0449769168311729,0.0449769168311729,1,1,0.0453718379349983,0.0861362042795238,0.0722787786583214,0.0449769168311729,0.0449769168311729,0.00692521752044861,0.00692521752044861,0.0576005833107344,0.0583951189191189,-0.0869305735105876,0.0120825157391311,0.0120825157391311,-0.0112851628348335,0.0449769168311729,0.0449769168311729,0.0449769168311729,-0.0746473554234433,-0.0112851628348335,0.0453718379349983,-0.0112753090129535,0.00655030765326209,0.00655030765326209,0.00020037015997971,0.00020037015997971,0.0853370738789543,0.0845477063187737,-0.0045671050074605,0.0449769168311729,-0.0786016882889294,-0.0045671050074605,-0.0045671050074605,-0.0045671050074605,0.00655030765326209,0.0591852804394923,0.086131229682379,0.0449769168311729,0.0449769168311729,1,0.0219529391183404,0.0219529391183404,0.0722787786583214,-0.0449769168311729,0.0722787786583214,0.0722787786583214,-0.0583951189191189,0.0449769168311729,0.0845477063187737,0.0449769168311729,0.0845477063187737,0.0679048702673018,-0.00218546669383614,0.00810565313780559,-0.0045671050074605,-0.0449769168311729,0.0449769168311729,0.0845477063187737,0.0845477063187737,0.0845477063187737,-0.0873277888456894,0.0449769168311729,0.0786016882889294,0.0786016882889294,-0.0112753090129535,-0.0873277888456894,0.0449769168311729,0.0583951189191189,-0.0786016882889294
"CHD1L",0.0845477063187737,0.0449769168311729,0.0449769168311729,1,1,0.0453718379349983,0.0861362042795238,0.0722787786583214,0.0449769168311729,0.0449769168311729,0.00692521752044861,0.00692521752044861,0.0576005833107344,0.0583951189191189,-0.0869305735105876,0.0120825157391311,0.0120825157391311,-0.0112851628348335,0.0449769168311729,0.0449769168311729,0.0449769168311729,-0.0746473554234433,-0.0112851628348335,0.0453718379349983,-0.0112753090129535,0.00655030765326209,0.00655030765326209,0.00020037015997971,0.00020037015997971,0.0853370738789543,0.0845477063187737,-0.0045671050074605,0.0449769168311729,-0.0786016882889294,-0.0045671050074605,-0.0045671050074605,-0.0045671050074605,0.00655030765326209,0.0591852804394923,0.086131229682379,0.0449769168311729,0.0449769168311729,1,0.0219529391183404,0.0219529391183404,0.0722787786583214,-0.0449769168311729,0.0722787786583214,0.0722787786583214,-0.0583951189191189,0.0449769168311729,0.0845477063187737,0.0449769168311729,0.0845477063187737,0.0679048702673018,-0.00218546669383614,0.00810565313780559,-0.0045671050074605,-0.0449769168311729,0.0449769168311729,0.0845477063187737,0.0845477063187737,0.0845477063187737,-0.0873277888456894,0.0449769168311729,0.0786016882889294,0.0786016882889294,-0.0112753090129535,-0.0873277888456894,0.0449769168311729,0.0583951189191189,-0.0786016882889294
"Csl",0.907750545892259,0.999603995406555,0.999603995406555,0.0453718379349983,0.0453718379349983,1,0.903777853503271,0.923978155140287,0.999603995406555,0.999603995406555,0.0338790815689219,0.0338790815689219,0.805776179777986,0.807328162791749,-0.902188296741642,0.0744441974975667,0.0744441974975667,0.113130564615421,0.999603995406555,0.999603995406555,0.999603995406555,-0.917661548804321,0.113130564615421,1,0.0416731336262638,0.10516871077006,0.10516871077006,0.0191563032818423,0.0191563032818423,0.906965570164961,0.907750545892259,0.0147393367817016,0.999603995406555,-0.650775206745565,0.0147393367817016,0.0147393367817016,0.0147393367817016,0.10516871077006,0.808135727575513,0.90537443990639,0.999603995406555,0.999603995406555,0.0453718379349983,0.0943391591970821,0.0943391591970821,0.923978155140287,-0.999603995406555,0.923978155140287,0.923978155140287,-0.807328162791749,0.999603995406555,0.907750545892259,0.999603995406555,0.907750545892259,0.877728646386119,-0.129511793040768,0.123103733358092,0.0147393367817016,-0.999603995406555,0.999603995406555,0.907750545892259,0.907750545892259,0.907750545892259,-0.899413506557041,0.999603995406555,0.650775206745565,0.650775206745565,0.0416731336262638,-0.901789750710357,0.999603995406555,0.807328162791749,-0.650775206745565
"Csn",0.996041561852584,0.904174994915696,0.904174994915696,0.0861362042795238,0.0861362042795238,0.903777853503271,1,0.979805162505771,0.904174994915696,0.904174994915696,0.0501014778356926,0.0501014778356926,0.874204490439584,0.875765269638456,-0.990496582478319,0.0938720715301242,0.0938720715301242,0.168128890597045,0.904174994915696,0.904174994915696,0.904174994915696,-0.986145230291125,0.168128890597045,0.903777853503271,0.0571273364914282,0.149966245753526,0.149966245753526,0.0306440502626177,0.0306440502626177,0.996835116330998,0.996041561852584,0.034873264039643,0.904174994915696,-0.740662714881424,0.034873264039643,0.034873264039643,0.034873264039643,0.149966245753526,0.876568221224814,0.998417377340459,0.904174994915696,0.904174994915696,0.0861362042795238,0.14138385935277,0.14138385935277,0.979805162505771,-0.904174994915696,0.979805162505771,0.979805162505771,-0.875765269638456,0.904174994915696,0.996041561852584,0.904174994915696,0.996041561852584,0.937474719621945,-0.0792481460787572,0.178879105749918,0.034873264039643,-0.904174994915696,0.904174994915696,0.996041561852584,0.996041561852584,0.996041561852584,-0.995644790640424,0.904174994915696,0.740662714881424,0.740662714881424,0.0571273364914282,-0.990100898817421,0.904174994915696,0.875765269638456,-0.740662714881424
"DELTA",0.983766101239807,0.924375662262361,0.924375662262361,0.0722787786583214,0.0722787786583214,0.923978155140287,0.979805162505771,1,0.924375662262361,0.924375662262361,0.0576225827291917,0.0576225827291917,0.881722060517809,0.883283545510889,-0.97822150268105,0.109314312839874,0.109314312839874,0.154269935285812,0.924375662262361,0.924375662262361,0.924375662262361,-0.993667509703549,0.154269935285812,0.923978155140287,0.0551488868037575,0.1361129660977,0.1361129660977,0.0326239537509833,0.0326239537509833,0.982975682404272,0.983766101239807,0.0233871761717384,0.924375662262361,-0.726805113689649,0.0233871761717384,0.0233871761717384,0.0233871761717384,0.1361129660977,0.884086128687572,0.981390305487032,0.924375662262361,0.924375662262361,0.0722787786583214,0.144149624843702,0.144149624843702,1,-0.924375662262361,1,1,-0.883283545510889,0.924375662262361,0.983766101239807,0.924375662262361,0.983766101239807,0.933117009720908,-0.0891473517188486,0.19827416385725,0.0233871761717384,-0.924375662262361,0.924375662262361,0.983766101239807,0.983766101239807,0.983766101239807,-0.975449937468204,0.924375662262361,0.726805113689649,0.726805113689649,0.0551488868037575,-0.977825871370386,0.924375662262361,0.883283545510889,-0.726805113689649
"DSH",0.908148343506382,1,1,0.0449769168311729,0.0449769168311729,0.999603995406555,0.904174994915696,0.924375662262361,1,1,0.0334838832167875,0.0334838832167875,0.806177856134172,0.807729233363586,-0.902585114570528,0.0740461236720852,0.0740461236720852,0.113529033061922,1,1,1,-0.918059911990101,0.113529033061922,0.999603995406555,0.042068031134405,0.105560390918915,0.105560390918915,0.0187598528300817,0.0187598528300817,0.90736366712133,0.908148343506382,0.0151397708413837,1,-0.651171382740356,0.0151397708413837,0.0151397708413837,0.0151397708413837,0.105560390918915,0.808537117551572,0.90577221256251,1,1,0.0449769168311729,0.0947405878358586,0.0947405878358586,0.924375662262361,-1,0.924375662262361,0.924375662262361,-0.807729233363586,1,0.908148343506382,1,0.908148343506382,0.878128595954897,-0.129114770978162,0.122711502309092,0.0151397708413837,-1,1,0.908148343506382,0.908148343506382,0.908148343506382,-0.899810141883767,1,0.651171382740356,0.651171382740356,0.042068031134405,-0.902186410996537,1,0.807729233363586,-0.651171382740356
"Destcompl",0.908148343506382,1,1,0.0449769168311729,0.0449769168311729,0.999603995406555,0.904174994915696,0.924375662262361,1,1,0.0334838832167875,0.0334838832167875,0.806177856134172,0.807729233363586,-0.902585114570528,0.0740461236720852,0.0740461236720852,0.113529033061922,1,1,1,-0.918059911990101,0.113529033061922,0.999603995406555,0.042068031134405,0.105560390918915,0.105560390918915,0.0187598528300817,0.0187598528300817,0.90736366712133,0.908148343506382,0.0151397708413837,1,-0.651171382740356,0.0151397708413837,0.0151397708413837,0.0151397708413837,0.105560390918915,0.808537117551572,0.90577221256251,1,1,0.0449769168311729,0.0947405878358586,0.0947405878358586,0.924375662262361,-1,0.924375662262361,0.924375662262361,-0.807729233363586,1,0.908148343506382,1,0.908148343506382,0.878128595954897,-0.129114770978162,0.122711502309092,0.0151397708413837,-1,1,0.908148343506382,0.908148343506382,0.908148343506382,-0.899810141883767,1,0.651171382740356,0.651171382740356,0.042068031134405,-0.902186410996537,1,0.807729233363586,-0.651171382740356
