"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.0156059048603819,0.81172322338906,0.0362045703942841,0.0362045703942841,0.819341912515831,1,0.819341912515831,0.518615113745046,0.481860076537877,0.309575276847347,0.309575276847347,0.819341912515831,0.819341912515831,-0.985769983153993,0.0437053383744498,0.0437053383744498,1,0.518615113745046,0.518615113745046,0.518615113745046,-0.911273329325983,0.729196018563809,0.819341912515831,-0.0416875716538402,0.388668157135897,0.388668157135897,0.263857814113374,0.263857814113374,1,1,0.0544372243794792,0.81172322338906,-0.985769983153993,0.0544372243794792,0.0544372243794792,0.0544372243794792,0.388668157135897,0.819341912515831,1,0.819341912515831,0.819341912515831,0.0362045703942841,0.0601593544209671,0.0601593544209671,0.819341912515831,-0.518615113745046,0.819341912515831,0.819341912515831,-0.985769983153993,0.518615113745046,1,0.518615113745046,0.985769983153993,0.960709224805448,0.568341715667621,0.694676245459232,0.0544372243794792,-0.518615113745046,0.81172322338906,0.985769983153993,0.985769983153993,1,-1,0.518615113745046,1,0.985769983153993,0.81172322338906,-0.81172322338906,0.81172322338906,0.819341912515831,-0.985769983153993
"AXIN2",0.0156059048603819,1,0.00628093490901175,-0.0293748408715716,-0.0293748408715716,0.0237516286853978,0.0156059048603819,0.0237516286853978,-0.0150122603709247,-0.00333162035451281,0.00667652523929545,0.00667652523929545,0.0237516286853978,0.0237516286853978,-0.0114087005195587,-0.0335426033538932,-0.0335426033538932,0.0156059048603819,-0.0150122603709247,-0.0150122603709247,-0.0150122603709247,-0.0055383974198071,0.0102080130230239,0.0237516286853978,-0.00508382262777346,0.0258733965241934,0.0258733965241934,0.0370510225131201,0.0370510225131201,0.0156059048603819,0.0156059048603819,0.0376036503262304,0.00628093490901175,-0.0114087005195587,0.0376036503262304,0.0376036503262304,0.0376036503262304,0.0258733965241934,0.0237516286853978,0.0156059048603819,0.0237516286853978,0.0237516286853978,-0.0293748408715716,0.000490944283949386,0.000490944283949386,0.0237516286853978,0.0150122603709247,0.0237516286853978,0.0237516286853978,-0.0114087005195587,-0.0150122603709247,0.0156059048603819,-0.0150122603709247,0.0114087005195587,0.0162919545720665,0.00699664539858641,0.017883174083148,0.0376036503262304,0.0150122603709247,0.00628093490901175,0.0114087005195587,0.0114087005195587,0.0156059048603819,-0.0156059048603819,-0.0150122603709247,0.0156059048603819,0.0114087005195587,0.00628093490901175,-0.00628093490901175,0.00628093490901175,0.0237516286853978,-0.0114087005195587
"CD44",0.81172322338906,0.00628093490901175,1,0.0102162996569575,0.0102162996569575,0.808435144762358,0.81172322338906,0.808435144762358,0.706709851739211,0.669950147888336,0.253457679618118,0.253457679618118,0.808435144762358,0.808435144762358,-0.825949702728923,0.0294318524364415,0.0294318524364415,0.81172322338906,0.706709851739211,0.706709851739211,0.706709851739211,-0.900430236329289,0.547596416887768,0.808435144762358,-0.0392001794681617,0.237373779324377,0.237373779324377,0.204523467551664,0.204523467551664,0.81172322338906,0.81172322338906,0.0217917045937147,1,-0.825949702728923,0.0217917045937147,0.0217917045937147,0.0217917045937147,0.237373779324377,0.808435144762358,0.81172322338906,0.808435144762358,0.808435144762358,0.0102162996569575,0.0440861075786902,0.0440861075786902,0.808435144762358,-0.706709851739211,0.808435144762358,0.808435144762358,-0.825949702728923,0.706709851739211,0.81172322338906,0.706709851739211,0.825949702728923,0.819277850914808,0.517324829849061,0.715582374957743,0.0217917045937147,-0.706709851739211,1,0.825949702728923,0.825949702728923,0.81172322338906,-0.81172322338906,0.706709851739211,0.81172322338906,0.825949702728923,1,-1,1,0.808435144762358,-0.825949702728923
"CDC42",0.0362045703942841,-0.0293748408715716,0.0102162996569575,1,1,-0.0090596870500704,0.0362045703942841,-0.0090596870500704,-0.0141976307712416,0.0175645202885046,-0.00920312629668343,-0.00920312629668343,-0.0090596870500704,-0.0090596870500704,-0.0504202693939692,-0.0175983729966809,-0.0175983729966809,0.0362045703942841,-0.0141976307712416,-0.0141976307712416,-0.0141976307712416,-0.0127669994020915,-0.000763476461213631,-0.0090596870500704,-0.000864111176792083,0.00617879040083078,0.00617879040083078,-0.017454858790772,-0.017454858790772,0.0362045703942841,0.0362045703942841,0.00333337528090306,0.0102162996569575,-0.0504202693939692,0.00333337528090306,0.00333337528090306,0.00333337528090306,0.00617879040083078,-0.0090596870500704,0.0362045703942841,-0.0090596870500704,-0.0090596870500704,1,-0.00516347038420153,-0.00516347038420153,-0.0090596870500704,0.0141976307712416,-0.0090596870500704,-0.0090596870500704,-0.0504202693939692,-0.0141976307712416,0.0362045703942841,-0.0141976307712416,0.0504202693939692,0.0319511263820975,-0.00739798327329711,-0.0182645084095735,0.00333337528090306,0.0141976307712416,0.0102162996569575,0.0504202693939692,0.0504202693939692,0.0362045703942841,-0.0362045703942841,-0.0141976307712416,0.0362045703942841,0.0504202693939692,0.0102162996569575,-0.0102162996569575,0.0102162996569575,-0.0090596870500704,-0.0504202693939692
"CHD1L",0.0362045703942841,-0.0293748408715716,0.0102162996569575,1,1,-0.0090596870500704,0.0362045703942841,-0.0090596870500704,-0.0141976307712416,0.0175645202885046,-0.00920312629668343,-0.00920312629668343,-0.0090596870500704,-0.0090596870500704,-0.0504202693939692,-0.0175983729966809,-0.0175983729966809,0.0362045703942841,-0.0141976307712416,-0.0141976307712416,-0.0141976307712416,-0.0127669994020915,-0.000763476461213631,-0.0090596870500704,-0.000864111176792083,0.00617879040083078,0.00617879040083078,-0.017454858790772,-0.017454858790772,0.0362045703942841,0.0362045703942841,0.00333337528090306,0.0102162996569575,-0.0504202693939692,0.00333337528090306,0.00333337528090306,0.00333337528090306,0.00617879040083078,-0.0090596870500704,0.0362045703942841,-0.0090596870500704,-0.0090596870500704,1,-0.00516347038420153,-0.00516347038420153,-0.0090596870500704,0.0141976307712416,-0.0090596870500704,-0.0090596870500704,-0.0504202693939692,-0.0141976307712416,0.0362045703942841,-0.0141976307712416,0.0504202693939692,0.0319511263820975,-0.00739798327329711,-0.0182645084095735,0.00333337528090306,0.0141976307712416,0.0102162996569575,0.0504202693939692,0.0504202693939692,0.0362045703942841,-0.0362045703942841,-0.0141976307712416,0.0362045703942841,0.0504202693939692,0.0102162996569575,-0.0102162996569575,0.0102162996569575,-0.0090596870500704,-0.0504202693939692
"Csl",0.819341912515831,0.0237516286853978,0.808435144762358,-0.0090596870500704,-0.0090596870500704,1,0.819341912515831,1,0.546891521593061,0.503437176996298,0.444930900181833,0.444930900181833,1,1,-0.833561290026826,0.162367956391666,0.162367956391666,0.819341912515831,0.546891521593061,0.546891521593061,0.546891521593061,-0.908026319610583,0.568492453829571,1,-0.0333650103733826,0.276970936833949,0.276970936833949,0.382742988490928,0.382742988490928,0.819341912515831,0.819341912515831,0.0443590902430585,0.808435144762358,-0.833561290026826,0.0443590902430585,0.0443590902430585,0.0443590902430585,0.276970936833949,1,0.819341912515831,1,1,-0.0090596870500704,0.170264284624799,0.170264284624799,1,-0.546891521593061,1,1,-0.833561290026826,0.546891521593061,0.819341912515831,0.546891521593061,0.833561290026826,0.858629035411314,0.708914080935799,0.875366087571259,0.0443590902430585,-0.546891521593061,0.808435144762358,0.833561290026826,0.833561290026826,0.819341912515831,-0.819341912515831,0.546891521593061,0.819341912515831,0.833561290026826,0.808435144762358,-0.808435144762358,0.808435144762358,1,-0.833561290026826
"Csn",1,0.0156059048603819,0.81172322338906,0.0362045703942841,0.0362045703942841,0.819341912515831,1,0.819341912515831,0.518615113745046,0.481860076537877,0.309575276847347,0.309575276847347,0.819341912515831,0.819341912515831,-0.985769983153993,0.0437053383744498,0.0437053383744498,1,0.518615113745046,0.518615113745046,0.518615113745046,-0.911273329325983,0.729196018563809,0.819341912515831,-0.0416875716538402,0.388668157135897,0.388668157135897,0.263857814113374,0.263857814113374,1,1,0.0544372243794792,0.81172322338906,-0.985769983153993,0.0544372243794792,0.0544372243794792,0.0544372243794792,0.388668157135897,0.819341912515831,1,0.819341912515831,0.819341912515831,0.0362045703942841,0.0601593544209671,0.0601593544209671,0.819341912515831,-0.518615113745046,0.819341912515831,0.819341912515831,-0.985769983153993,0.518615113745046,1,0.518615113745046,0.985769983153993,0.960709224805448,0.568341715667621,0.694676245459232,0.0544372243794792,-0.518615113745046,0.81172322338906,0.985769983153993,0.985769983153993,1,-1,0.518615113745046,1,0.985769983153993,0.81172322338906,-0.81172322338906,0.81172322338906,0.819341912515831,-0.985769983153993
"DELTA",0.819341912515831,0.0237516286853978,0.808435144762358,-0.0090596870500704,-0.0090596870500704,1,0.819341912515831,1,0.546891521593061,0.503437176996298,0.444930900181833,0.444930900181833,1,1,-0.833561290026826,0.162367956391666,0.162367956391666,0.819341912515831,0.546891521593061,0.546891521593061,0.546891521593061,-0.908026319610583,0.568492453829571,1,-0.0333650103733826,0.276970936833949,0.276970936833949,0.382742988490928,0.382742988490928,0.819341912515831,0.819341912515831,0.0443590902430585,0.808435144762358,-0.833561290026826,0.0443590902430585,0.0443590902430585,0.0443590902430585,0.276970936833949,1,0.819341912515831,1,1,-0.0090596870500704,0.170264284624799,0.170264284624799,1,-0.546891521593061,1,1,-0.833561290026826,0.546891521593061,0.819341912515831,0.546891521593061,0.833561290026826,0.858629035411314,0.708914080935799,0.875366087571259,0.0443590902430585,-0.546891521593061,0.808435144762358,0.833561290026826,0.833561290026826,0.819341912515831,-0.819341912515831,0.546891521593061,0.819341912515831,0.833561290026826,0.808435144762358,-0.808435144762358,0.808435144762358,1,-0.833561290026826
"DSH",0.518615113745046,-0.0150122603709247,0.706709851739211,-0.0141976307712416,-0.0141976307712416,0.546891521593061,0.518615113745046,0.546891521593061,1,0.399664851572195,0.175587995339089,0.175587995339089,0.546891521593061,0.546891521593061,-0.5328245596289,0.00503150546020309,0.00503150546020309,0.518615113745046,1,1,1,-0.607266473694913,0.287616049087705,0.546891521593061,-0.00333403476937175,0.103677521714302,0.103677521714302,0.150481287029553,0.150481287029553,0.518615113745046,0.518615113745046,-0.00584867480257421,0.706709851739211,-0.5328245596289,-0.00584867480257421,-0.00584867480257421,-0.00584867480257421,0.103677521714302,0.546891521593061,0.518615113745046,0.546891521593061,0.546891521593061,-0.0141976307712416,0.025980483527805,0.025980483527805,0.546891521593061,-1,0.546891521593061,0.546891521593061,-0.5328245596289,1,0.518615113745046,1,0.5328245596289,0.529369522701618,0.356206046244582,0.49419788842491,-0.00584867480257421,-1,0.706709851739211,0.5328245596289,0.5328245596289,0.518615113745046,-0.518615113745046,1,0.518615113745046,0.5328245596289,0.706709851739211,-0.706709851739211,0.706709851739211,0.546891521593061,-0.5328245596289
"Destcompl",0.481860076537877,-0.00333162035451281,0.669950147888336,0.0175645202885046,0.0175645202885046,0.503437176996298,0.481860076537877,0.503437176996298,0.399664851572195,1,0.0602014100802914,0.0602014100802914,0.503437176996298,0.503437176996298,-0.496069125509332,-0.00501191632288592,-0.00501191632288592,0.481860076537877,0.399664851572195,0.399664851572195,0.399664851572195,-0.570510448497704,0.332786607310363,0.503437176996298,-0.016719064488009,0.112127738407632,0.112127738407632,0.0501602887414698,0.0501602887414698,0.481860076537877,0.481860076537877,0.00752649496107658,0.669950147888336,-0.496069125509332,0.00752649496107658,0.00752649496107658,0.00752649496107658,0.112127738407632,0.503437176996298,0.481860076537877,0.503437176996298,0.503437176996298,0.0175645202885046,-0.00583604750960824,-0.00583604750960824,0.503437176996298,-0.399664851572195,0.503437176996298,0.503437176996298,-0.496069125509332,0.399664851572195,0.481860076537877,0.399664851572195,0.496069125509332,0.4892635763351,0.24919397047726,0.445725302730465,0.00752649496107658,-0.399664851572195,0.669950147888336,0.496069125509332,0.496069125509332,0.481860076537877,-0.481860076537877,0.399664851572195,0.481860076537877,0.496069125509332,0.669950147888336,-0.669950147888336,0.669950147888336,0.503437176996298,-0.496069125509332
