"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.157674280658068,0.794122231908755,0.0334338187397178,0.0334338187397178,0.790664794849045,1,0.986501622822203,0.31904199328727,-0.719411770102299,0.308270377275105,0.308270377275105,1,1,-0.598733621097051,0.979714912280702,0.979714912280702,0.598733621097051,0.31904199328727,0.31904199328727,0.31904199328727,-1,0.30174713284843,0.787216225244614,0.983102922193282,0.156916579869961,0.156916579869961,0.602242887353581,0.602242887353581,1,1,0.766824842155729,0.794122231908755,-0.598733621097051,0.766824842155729,0.766824842155729,0.841147815109286,0.156916579869961,0.972953216374269,1,0.794122231908755,0.794122231908755,0.0334338187397178,0.394775170776868,0.394775170776868,0.986501622822203,-0.31904199328727,0.986501622822203,0.986501622822203,-0.875233405354232,0.31904199328727,1,0.31904199328727,0.875233405354232,0.794122231908755,0.969580688690995,0.841147815109286,0.841147815109286,-0.31904199328727,0.794122231908755,0.598733621097051,0.598733621097051,0.598733621097051,-1,0.31904199328727,0.156916579869961,0.598733621097051,0.983102922193282,-0.598733621097051,0.794122231908755,1,-0.598733621097051
"AXIN2",-0.157674280658068,1,-0.135138334530104,0.0514312531450175,0.0514312531450175,-0.13835202428592,-0.157674280658068,-0.151225148376595,-0.0799254359094452,0.437745305580666,-0.0350369980316396,-0.0350369980316396,-0.157674280658068,-0.157674280658068,0.156484769209514,-0.164442202217637,-0.164442202217637,-0.156484769209514,-0.0799254359094452,-0.0799254359094452,-0.0799254359094452,0.157674280658068,-0.00154351035000557,-0.141567440036841,-0.161215916228455,-0.0870654604654859,-0.0870654604654859,-0.0720805582511571,-0.0720805582511571,-0.157674280658068,-0.157674280658068,-0.120938232635006,-0.135138334530104,0.156484769209514,-0.120938232635006,-0.120938232635006,-0.106121100399948,-0.0870654604654859,-0.157674280658068,-0.157674280658068,-0.135138334530104,-0.135138334530104,0.0514312531450175,0.0150806677900544,0.0150806677900544,-0.151225148376595,0.0799254359094452,-0.151225148376595,-0.151225148376595,0.135138334530104,-0.0799254359094452,-0.157674280658068,-0.0799254359094452,-0.135138334530104,-0.135138334530104,-0.154448574357417,-0.106121100399948,-0.106121100399948,0.0799254359094452,-0.135138334530104,-0.156484769209514,-0.156484769209514,-0.156484769209514,0.157674280658068,-0.0799254359094452,-0.0870654604654859,-0.156484769209514,-0.161215916228455,0.156484769209514,-0.135138334530104,-0.157674280658068,0.156484769209514
"CD44",0.794122231908755,-0.135138334530104,1,0.0709071714495177,0.0709071714495177,0.996627232250705,0.794122231908755,0.807534477714688,0.52421956291837,-0.514005655150992,0.23663390962604,0.23663390962604,0.794122231908755,0.794122231908755,-0.8042304562742,0.787362967454965,0.787362967454965,0.8042304562742,0.52421956291837,0.52421956291837,0.52421956291837,-0.794122231908755,0.500336906315632,0.993265686850941,0.797444972908248,0.355289162692738,0.355289162692738,0.415696803295296,0.415696803295296,0.794122231908755,0.794122231908755,0.574352481901925,1,-0.8042304562742,0.574352481901925,0.574352481901925,0.662656963919895,0.355289162692738,0.787362967454965,0.794122231908755,1,1,0.0709071714495177,0.337893269616493,0.337893269616493,0.807534477714688,-0.52421956291837,0.807534477714688,0.807534477714688,-0.918917993494265,0.52421956291837,0.794122231908755,0.52421956291837,0.918917993494265,1,0.790686287401488,0.662656963919895,0.662656963919895,-0.52421956291837,1,0.8042304562742,0.8042304562742,0.8042304562742,-0.794122231908755,0.52421956291837,0.355289162692738,0.8042304562742,0.797444972908248,-0.8042304562742,1,0.794122231908755,-0.8042304562742
"CDC42",0.0334338187397178,0.0514312531450175,0.0709071714495177,1,1,0.0674839624439607,0.0334338187397178,0.0402785708755871,0.0343630141194506,0.0108348506625503,0.0172178552668085,0.0172178552668085,0.0334338187397178,0.0334338187397178,-0.0644325337197417,0.0334338187397178,0.0334338187397178,0.0644325337197417,0.0343630141194506,0.0343630141194506,0.0343630141194506,-0.0334338187397178,0.0443543582665245,0.0640613674622475,0.0300969936891958,-0.0399497411597702,-0.0399497411597702,0.0137915288032056,0.0137915288032056,0.0334338187397178,0.0334338187397178,0.0369425370512197,0.0709071714495177,-0.0644325337197417,0.0369425370512197,0.0369425370512197,0.0366073251626453,-0.0399497411597702,0.0401936618728848,0.0334338187397178,0.0709071714495177,0.0709071714495177,1,0.00296913829796508,0.00296913829796508,0.0402785708755871,-0.0343630141194506,0.0402785708755871,0.0402785708755871,-0.151996119610718,0.0343630141194506,0.0334338187397178,0.0343630141194506,0.151996119610718,0.0709071714495177,0.0368562578257679,0.0366073251626453,0.0366073251626453,-0.0343630141194506,0.0709071714495177,0.0644325337197417,0.0644325337197417,0.0644325337197417,-0.0334338187397178,0.0343630141194506,-0.0399497411597702,0.0644325337197417,0.0300969936891958,-0.0644325337197417,0.0709071714495177,0.0334338187397178,-0.0644325337197417
"CHD1L",0.0334338187397178,0.0514312531450175,0.0709071714495177,1,1,0.0674839624439607,0.0334338187397178,0.0402785708755871,0.0343630141194506,0.0108348506625503,0.0172178552668085,0.0172178552668085,0.0334338187397178,0.0334338187397178,-0.0644325337197417,0.0334338187397178,0.0334338187397178,0.0644325337197417,0.0343630141194506,0.0343630141194506,0.0343630141194506,-0.0334338187397178,0.0443543582665245,0.0640613674622475,0.0300969936891958,-0.0399497411597702,-0.0399497411597702,0.0137915288032056,0.0137915288032056,0.0334338187397178,0.0334338187397178,0.0369425370512197,0.0709071714495177,-0.0644325337197417,0.0369425370512197,0.0369425370512197,0.0366073251626453,-0.0399497411597702,0.0401936618728848,0.0334338187397178,0.0709071714495177,0.0709071714495177,1,0.00296913829796508,0.00296913829796508,0.0402785708755871,-0.0343630141194506,0.0402785708755871,0.0402785708755871,-0.151996119610718,0.0343630141194506,0.0334338187397178,0.0343630141194506,0.151996119610718,0.0709071714495177,0.0368562578257679,0.0366073251626453,0.0366073251626453,-0.0343630141194506,0.0709071714495177,0.0644325337197417,0.0644325337197417,0.0644325337197417,-0.0334338187397178,0.0343630141194506,-0.0399497411597702,0.0644325337197417,0.0300969936891958,-0.0644325337197417,0.0709071714495177,0.0334338187397178,-0.0644325337197417
"Csl",0.790664794849045,-0.13835202428592,0.996627232250705,0.0674839624439607,0.0674839624439607,1,0.790664794849045,0.804100657278817,0.520984379847003,-0.510460227718064,0.240097279854976,0.240097279854976,0.790664794849045,0.790664794849045,-0.807680239587781,0.783905414671269,0.783905414671269,0.807680239587781,0.520984379847003,0.520984379847003,0.520984379847003,-0.790664794849045,0.503828261561362,0.996627078519445,0.793999306932675,0.358837457081637,0.358837457081637,0.412393266845647,0.412393266845647,0.790664794849045,0.790664794849045,0.570926301025289,0.996627232250705,-0.807680239587781,0.570926301025289,0.570926301025289,0.65913806918957,0.358837457081637,0.783905414671269,0.790664794849045,0.996627232250705,0.996627232250705,0.0674839624439607,0.334416265538417,0.334416265538417,0.804100657278817,-0.520984379847003,0.804100657278817,0.804100657278817,-0.915543837556496,0.520984379847003,0.790664794849045,0.520984379847003,0.915543837556496,0.996627232250705,0.787240505711841,0.65913806918957,0.65913806918957,-0.520984379847003,0.996627232250705,0.807680239587781,0.807680239587781,0.807680239587781,-0.790664794849045,0.520984379847003,0.358837457081637,0.807680239587781,0.793999306932675,-0.807680239587781,0.996627232250705,0.790664794849045,-0.807680239587781
"Csn",1,-0.157674280658068,0.794122231908755,0.0334338187397178,0.0334338187397178,0.790664794849045,1,0.986501622822203,0.31904199328727,-0.719411770102299,0.308270377275105,0.308270377275105,1,1,-0.598733621097051,0.979714912280702,0.979714912280702,0.598733621097051,0.31904199328727,0.31904199328727,0.31904199328727,-1,0.30174713284843,0.787216225244614,0.983102922193282,0.156916579869961,0.156916579869961,0.602242887353581,0.602242887353581,1,1,0.766824842155729,0.794122231908755,-0.598733621097051,0.766824842155729,0.766824842155729,0.841147815109286,0.156916579869961,0.972953216374269,1,0.794122231908755,0.794122231908755,0.0334338187397178,0.394775170776868,0.394775170776868,0.986501622822203,-0.31904199328727,0.986501622822203,0.986501622822203,-0.875233405354232,0.31904199328727,1,0.31904199328727,0.875233405354232,0.794122231908755,0.969580688690995,0.841147815109286,0.841147815109286,-0.31904199328727,0.794122231908755,0.598733621097051,0.598733621097051,0.598733621097051,-1,0.31904199328727,0.156916579869961,0.598733621097051,0.983102922193282,-0.598733621097051,0.794122231908755,1,-0.598733621097051
"DELTA",0.986501622822203,-0.151225148376595,0.807534477714688,0.0402785708755871,0.0402785708755871,0.804100657278817,0.986501622822203,1,0.332244196404423,-0.706105995148585,0.314821265290791,0.314821265290791,0.986501622822203,0.986501622822203,-0.612041948789383,0.979741007885285,0.979741007885285,0.612041948789383,0.332244196404423,0.332244196404423,0.332244196404423,-0.986501622822203,0.308254585742522,0.800675858744732,0.989865658432988,0.163337211125445,0.163337211125445,0.608769125371089,0.608769125371089,0.986501622822203,0.986501622822203,0.766816426605092,0.807534477714688,-0.612041948789383,0.766816426605092,0.766816426605092,0.854839785844152,0.163337211125445,0.979741007885285,0.986501622822203,0.807534477714688,0.807534477714688,0.0402785708755871,0.40167890998757,0.40167890998757,1,-0.332244196404423,1,1,-0.888632684190488,0.332244196404423,0.986501622822203,0.332244196404423,0.888632684190488,0.807534477714688,0.983105622558771,0.854839785844152,0.854839785844152,-0.332244196404423,0.807534477714688,0.612041948789383,0.612041948789383,0.612041948789383,-0.986501622822203,0.332244196404423,0.163337211125445,0.612041948789383,0.989865658432988,-0.612041948789383,0.807534477714688,0.986501622822203,-0.612041948789383
"DSH",0.31904199328727,-0.0799254359094452,0.52421956291837,0.0343630141194506,0.0343630141194506,0.520984379847003,0.31904199328727,0.332244196404423,1,-0.0392993414116848,0.0497717724799322,0.0497717724799322,0.31904199328727,0.31904199328727,-0.327333664104668,0.312277206037052,0.312277206037052,0.327333664104668,1,1,1,-0.31904199328727,0.0562720384790289,0.517754996019404,0.322259658178147,0.0928573103276998,0.0928573103276998,0.154742620223573,0.154742620223573,0.31904199328727,0.31904199328727,0.24754522664456,0.52421956291837,-0.327333664104668,0.24754522664456,0.24754522664456,0.262384306271819,0.0928573103276998,0.312277206037052,0.31904199328727,0.52421956291837,0.52421956291837,0.0343630141194506,0.139925840604636,0.139925840604636,0.332244196404423,-1,0.332244196404423,0.332244196404423,-0.443071306686955,1,0.31904199328727,1,0.443071306686955,0.52421956291837,0.315495450348,0.262384306271819,0.262384306271819,-1,0.52421956291837,0.327333664104668,0.327333664104668,0.327333664104668,-0.31904199328727,1,0.0928573103276998,0.327333664104668,0.322259658178147,-0.327333664104668,0.52421956291837,0.31904199328727,-0.327333664104668
"Destcompl",-0.719411770102299,0.437745305580666,-0.514005655150992,0.0108348506625503,0.0108348506625503,-0.510460227718064,-0.719411770102299,-0.706105995148585,-0.0392993414116848,1,-0.231289912291734,-0.231289912291734,-0.719411770102299,-0.719411770102299,0.318878721508745,-0.71264384854273,-0.71264384854273,-0.318878721508745,-0.0392993414116848,-0.0392993414116848,-0.0392993414116848,0.719411770102299,-0.0963036124303473,-0.506920465232428,-0.709370607782511,-0.0261081972118579,-0.0261081972118579,-0.484857773532759,-0.484857773532759,-0.719411770102299,-0.719411770102299,-0.560755186778757,-0.514005655150992,0.318878721508745,-0.560755186778757,-0.560755186778757,-0.607247883446291,-0.0261081972118579,-0.705875926983161,-0.719411770102299,-0.514005655150992,-0.514005655150992,0.0108348506625503,-0.248893902290898,-0.248893902290898,-0.706105995148585,0.0392993414116848,-0.706105995148585,-0.706105995148585,0.595191509569754,-0.0392993414116848,-0.719411770102299,-0.0392993414116848,-0.595191509569754,-0.514005655150992,-0.702603265911473,-0.607247883446291,-0.607247883446291,0.0392993414116848,-0.514005655150992,-0.318878721508745,-0.318878721508745,-0.318878721508745,0.719411770102299,-0.0392993414116848,-0.0261081972118579,-0.318878721508745,-0.709370607782511,0.318878721508745,-0.514005655150992,-0.719411770102299,0.318878721508745
