"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.0881735001619457,0.313502072962856,0.0907197039237553,0.0907197039237553,0.531753698733356,1,0.531753698733356,0.193490835515083,0.179508751775323,-0.0344540586844409,-0.0344540586844409,0.531753698733356,0.531753698733356,-0.466838102725689,0.0657664879181446,0.0657664879181446,0.163668334104683,0.193490835515083,0.193490835515083,0.193490835515083,-0.323131584568699,0.163668334104683,0.488087856884821,0.190296810829556,0.0596595646431645,0.0596595646431645,0.086531312264809,0.086531312264809,1,0.488087856884821,0.962147545210958,0.313502072962856,-0.466838102725689,0.962147545210958,0.962147545210958,0.187028974142985,0.0596595646431645,0.531753698733356,1,0.531753698733356,0.531753698733356,0.0907197039237553,0.176246142577946,0.176246142577946,0.962147545210958,-0.193490835515083,0.531753698733356,0.531753698733356,-0.466838102725689,0.193490835515083,0.488087856884821,0.193490835515083,0.466838102725689,0.466838102725689,0.653625393199238,0.187028974142985,0.187028974142985,-0.193490835515083,0.313502072962856,0.423186539694166,0.423186539694166,0.466838102725689,-0.999358646897154,0.193490835515083,0.466838102725689,0.466838102725689,0.190296810829556,-0.313502072962856,0.313502072962856,0.531753698733356,-0.466838102725689
"AXIN2",0.0881735001619457,1,0.106192428538966,0.00671251984539554,0.00671251984539554,0.129027706828991,0.0881735001619457,0.129027706828991,0.108185444188426,0.240110638896879,-0.00667541772181431,-0.00667541772181431,0.129027706828991,0.129027706828991,-0.131230356181566,0.0278033612368979,0.0278033612368979,0.023028510541671,0.108185444188426,0.108185444188426,0.108185444188426,-0.106820605109439,0.023028510541671,0.120122604345038,0.0393072738420823,0.0121895566385333,0.0121895566385333,-0.00310905482338678,-0.00310905482338678,0.0881735001619457,0.120122604345038,0.0708627765267888,0.106192428538966,-0.131230356181566,0.0708627765267888,0.0708627765267888,0.0425746043012808,0.0121895566385333,0.129027706828991,0.0881735001619457,0.129027706828991,0.129027706828991,0.00671251984539554,0.0342521765672248,0.0342521765672248,0.0708627765267888,-0.108185444188426,0.129027706828991,0.129027706828991,-0.131230356181566,0.108185444188426,0.120122604345038,0.108185444188426,0.131230356181566,0.131230356181566,0.0777280166759062,0.0425746043012808,0.0425746043012808,-0.108185444188426,0.106192428538966,0.122330377314231,0.122330377314231,0.131230356181566,-0.0888019872177137,0.108185444188426,0.131230356181566,0.131230356181566,0.0393072738420823,-0.106192428538966,0.106192428538966,0.129027706828991,-0.131230356181566
"CD44",0.313502072962856,0.106192428538966,1,0.145949523258794,0.145949523258794,0.758866731541986,0.313502072962856,0.758866731541986,0.860766465958539,0.865951174200096,-0.00105846997301642,-0.00105846997301642,0.758866731541986,0.758866731541986,-0.823554081213169,0.142829243022418,0.142829243022418,0.266353410703622,0.860766465958539,0.860766465958539,0.860766465958539,-0.990376077727445,0.266353410703622,0.767801027697533,0.285344119537892,0.17385355680161,0.17385355680161,0.110899873354169,0.110899873354169,0.313502072962856,0.767801027697533,0.278206503045013,1,-0.823554081213169,0.278206503045013,0.278206503045013,0.32954500246193,0.17385355680161,0.758866731541986,0.313502072962856,0.758866731541986,0.758866731541986,0.145949523258794,0.14542439907844,0.14542439907844,0.278206503045013,-0.860766465958539,0.758866731541986,0.758866731541986,-0.823554081213169,0.860766465958539,0.767801027697533,0.860766465958539,0.823554081213168,0.823554081213168,0.453479289109277,0.32954500246193,0.32954500246193,-0.860766465958539,1,0.832534267413306,0.832534267413306,0.823554081213168,-0.312868414893406,0.860766465958539,0.823554081213168,0.823554081213168,0.285344119537892,-1,1,0.758866731541986,-0.823554081213169
"CDC42",0.0907197039237553,0.00671251984539554,0.145949523258794,1,1,0.19702346378784,0.0907197039237553,0.19702346378784,0.081207322138893,0.124612938957301,0.00232440562691678,0.00232440562691678,0.19702346378784,0.19702346378784,-0.201785017203145,0.00858044936259262,0.00858044936259262,0.0139513426306087,0.081207322138893,0.081207322138893,0.081207322138893,-0.137595371499788,0.0139513426306087,0.175283960438631,0.0932446981155702,0.00192462089283588,0.00192462089283588,0.0417928472930675,0.0417928472930675,0.0907197039237553,0.175283960438631,0.0900904572743283,0.145949523258794,-0.201785017203145,0.0900904572743283,0.0900904572743283,0.0965037823196117,0.00192462089283588,0.19702346378784,0.0907197039237553,0.19702346378784,0.19702346378784,1,0.0329517110657961,0.0329517110657961,0.0900904572743283,-0.081207322138893,0.19702346378784,0.19702346378784,-0.201785017203145,0.081207322138893,0.175283960438631,0.081207322138893,0.201785017203145,0.201785017203145,0.118778696617963,0.0965037823196117,0.0965037823196117,-0.081207322138893,0.145949523258794,0.180051857811928,0.180051857811928,0.201785017203145,-0.0900657795041579,0.081207322138893,0.201785017203145,0.201785017203145,0.0932446981155702,-0.145949523258794,0.145949523258794,0.19702346378784,-0.201785017203145
"CHD1L",0.0907197039237553,0.00671251984539554,0.145949523258794,1,1,0.19702346378784,0.0907197039237553,0.19702346378784,0.081207322138893,0.124612938957301,0.00232440562691678,0.00232440562691678,0.19702346378784,0.19702346378784,-0.201785017203145,0.00858044936259262,0.00858044936259262,0.0139513426306087,0.081207322138893,0.081207322138893,0.081207322138893,-0.137595371499788,0.0139513426306087,0.175283960438631,0.0932446981155702,0.00192462089283588,0.00192462089283588,0.0417928472930675,0.0417928472930675,0.0907197039237553,0.175283960438631,0.0900904572743283,0.145949523258794,-0.201785017203145,0.0900904572743283,0.0900904572743283,0.0965037823196117,0.00192462089283588,0.19702346378784,0.0907197039237553,0.19702346378784,0.19702346378784,1,0.0329517110657961,0.0329517110657961,0.0900904572743283,-0.081207322138893,0.19702346378784,0.19702346378784,-0.201785017203145,0.081207322138893,0.175283960438631,0.081207322138893,0.201785017203145,0.201785017203145,0.118778696617963,0.0965037823196117,0.0965037823196117,-0.081207322138893,0.145949523258794,0.180051857811928,0.180051857811928,0.201785017203145,-0.0900657795041579,0.081207322138893,0.201785017203145,0.201785017203145,0.0932446981155702,-0.145949523258794,0.145949523258794,0.19702346378784,-0.201785017203145
"Csl",0.531753698733356,0.129027706828991,0.758866731541986,0.19702346378784,0.19702346378784,1,0.531753698733356,1,0.619678548003741,0.624753716578875,-0.0179101468890869,-0.0179101468890869,1,1,-0.935295430660427,0.227213985603038,0.227213985603038,0.326224033924334,0.619678548003741,0.619678548003741,0.619678548003741,-0.749238375717832,0.326224033924334,0.956388087584977,0.499294072688162,0.184093730294298,0.184093730294298,0.219997605366649,0.219997605366649,0.531753698733356,0.956388087584977,0.493906981744322,0.758866731541986,-0.935295430660427,0.493906981744322,0.493906981744322,0.570461168660964,0.184093730294298,1,0.531753698733356,1,1,0.19702346378784,0.309792397823283,0.309792397823283,0.493906981744322,-0.619678548003741,1,1,-0.935295430660427,0.619678548003741,0.956388087584977,0.619678548003741,0.935295430660427,0.935295430660427,0.694670616046294,0.570461168660964,0.570461168660964,-0.619678548003741,0.758866731541986,0.891722109553595,0.891722109553595,0.935295430660427,-0.531109963092487,0.619678548003741,0.935295430660427,0.935295430660427,0.499294072688162,-0.758866731541986,0.758866731541986,1,-0.935295430660427
"Csn",1,0.0881735001619457,0.313502072962856,0.0907197039237553,0.0907197039237553,0.531753698733356,1,0.531753698733356,0.193490835515083,0.179508751775323,-0.0344540586844409,-0.0344540586844409,0.531753698733356,0.531753698733356,-0.466838102725689,0.0657664879181446,0.0657664879181446,0.163668334104683,0.193490835515083,0.193490835515083,0.193490835515083,-0.323131584568699,0.163668334104683,0.488087856884821,0.190296810829556,0.0596595646431645,0.0596595646431645,0.086531312264809,0.086531312264809,1,0.488087856884821,0.962147545210958,0.313502072962856,-0.466838102725689,0.962147545210958,0.962147545210958,0.187028974142985,0.0596595646431645,0.531753698733356,1,0.531753698733356,0.531753698733356,0.0907197039237553,0.176246142577946,0.176246142577946,0.962147545210958,-0.193490835515083,0.531753698733356,0.531753698733356,-0.466838102725689,0.193490835515083,0.488087856884821,0.193490835515083,0.466838102725689,0.466838102725689,0.653625393199238,0.187028974142985,0.187028974142985,-0.193490835515083,0.313502072962856,0.423186539694166,0.423186539694166,0.466838102725689,-0.999358646897154,0.193490835515083,0.466838102725689,0.466838102725689,0.190296810829556,-0.313502072962856,0.313502072962856,0.531753698733356,-0.466838102725689
"DELTA",0.531753698733356,0.129027706828991,0.758866731541986,0.19702346378784,0.19702346378784,1,0.531753698733356,1,0.619678548003741,0.624753716578875,-0.0179101468890869,-0.0179101468890869,1,1,-0.935295430660427,0.227213985603038,0.227213985603038,0.326224033924334,0.619678548003741,0.619678548003741,0.619678548003741,-0.749238375717832,0.326224033924334,0.956388087584977,0.499294072688162,0.184093730294298,0.184093730294298,0.219997605366649,0.219997605366649,0.531753698733356,0.956388087584977,0.493906981744322,0.758866731541986,-0.935295430660427,0.493906981744322,0.493906981744322,0.570461168660964,0.184093730294298,1,0.531753698733356,1,1,0.19702346378784,0.309792397823283,0.309792397823283,0.493906981744322,-0.619678548003741,1,1,-0.935295430660427,0.619678548003741,0.956388087584977,0.619678548003741,0.935295430660427,0.935295430660427,0.694670616046294,0.570461168660964,0.570461168660964,-0.619678548003741,0.758866731541986,0.891722109553595,0.891722109553595,0.935295430660427,-0.531109963092487,0.619678548003741,0.935295430660427,0.935295430660427,0.499294072688162,-0.758866731541986,0.758866731541986,1,-0.935295430660427
"DSH",0.193490835515083,0.108185444188426,0.860766465958539,0.081207322138893,0.081207322138893,0.619678548003741,0.193490835515083,0.619678548003741,1,0.726751057835187,-0.00678991517522271,-0.00678991517522271,0.619678548003741,0.619678548003741,-0.684306621195496,0.0973471509487556,0.0973471509487556,0.161403618946206,1,1,1,-0.870394884057289,0.161403618946206,0.663243392870901,0.2116382092404,0.0949514226481775,0.0949514226481775,0.069187729332159,0.069187729332159,0.193490835515083,0.663243392870901,0.163323094183101,0.860766465958539,-0.684306621195496,0.163323094183101,0.163323094183101,0.234018578677794,0.0949514226481775,0.619678548003741,0.193490835515083,0.619678548003741,0.619678548003741,0.081207322138893,0.124218429460024,0.124218429460024,0.163323094183101,-1,0.619678548003741,0.619678548003741,-0.684306621195496,1,0.663243392870901,1,0.684306621195496,0.684306621195496,0.345063738185145,0.234018578677794,0.234018578677794,-1,0.860766465958539,0.727916867238437,0.727916867238437,0.684306621195496,-0.192860260057629,1,0.684306621195496,0.684306621195496,0.2116382092404,-0.860766465958539,0.860766465958539,0.619678548003741,-0.684306621195496
"Destcompl",0.179508751775323,0.240110638896879,0.865951174200096,0.124612938957301,0.124612938957301,0.624753716578875,0.179508751775323,0.624753716578875,0.726751057835187,1,0.00716902809808081,0.00716902809808081,0.624753716578875,0.624753716578875,-0.689527549893621,0.126586563769465,0.126586563769465,0.21863571529441,0.726751057835187,0.726751057835187,0.726751057835187,-0.856324311899993,0.21863571529441,0.633716197166416,0.217731388766017,0.155233107119776,0.155233107119776,0.0897626673080929,0.0897626673080929,0.179508751775323,0.633716197166416,0.148070146390024,0.865951174200096,-0.689527549893621,0.148070146390024,0.148070146390024,0.272225276761477,0.155233107119776,0.624753716578875,0.179508751775323,0.624753716578875,0.624753716578875,0.124612938957301,0.110233061525089,0.110233061525089,0.148070146390024,-0.726751057835187,0.624753716578875,0.624753716578875,-0.689527549893621,0.726751057835187,0.633716197166416,0.726751057835187,0.689527549893621,0.689527549893621,0.328388601868654,0.272225276761477,0.272225276761477,-0.726751057835187,0.865951174200096,0.698528976421269,0.698528976421269,0.689527549893621,-0.178870995631876,0.726751057835187,0.689527549893621,0.689527549893621,0.217731388766017,-0.865951174200096,0.865951174200096,0.624753716578875,-0.689527549893621
