"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.289467181713399,-0.513332607575067,-0.54999982627817,0.0184400417905349,1,1,-0.316186577050579,-0.54999982627817,-0.775073593962005,-0.0333665499324699,-0.0333665499324699,-0.0212545141682254,-0.0198252092489789,0.818992529533506,0.0178873270503962,0.0178873270503962,-0.0198252092489789,-0.54999982627817,-0.54999982627817,-0.54999982627817,0.0212545141682254,-1,1,-0.0435046573097078,-0.490806843844428,-0.490806843844428,-0.0297727253057132,-0.0297727253057132,1,1,-0.293058578132904,1,1,-0.293058578132904,-0.293058578132904,-0.293058578132904,-0.490806843844428,-0.0198252092489789,1,1,1,-0.54999982627817,-0.0462682941722202,-0.0462682941722202,-0.293058578132904,0.54999982627817,-0.316186577050579,-0.316186577050579,0.0198252092489789,-0.54999982627817,1,-0.54999982627817,-0.0198252092489789,-0.503074486119777,-0.0905086083851044,-0.0391341991341991,-0.293058578132904,0.54999982627817,-0.513332607575067,-0.54999982627817,-0.54999982627817,-0.0198252092489789,-1,-0.54999982627817,-0.864695528788972,-1,-0.0435046573097078,0.818992529533506,-0.513332607575067,-0.0212545141682254,0.864695528788972
"AXIN2",-0.289467181713399,1,0.0175903797399256,0.0572434013198899,-0.0135915928083834,-0.289467181713399,-0.289467181713399,0.0234733052154693,0.0572434013198899,0.464634951125562,0.0115531290463491,0.0115531290463491,0.00257259644975019,0.00112073305869828,-0.308616128015891,-0.0347643421178714,-0.0347643421178714,0.00112073305869828,0.0572434013198899,0.0572434013198899,0.0572434013198899,-0.00257259644975019,0.289467181713399,-0.289467181713399,0.00331256952444705,0.179814593000798,0.179814593000798,0.0398678426074918,0.0398678426074918,-0.289467181713399,-0.289467181713399,0.0773291574005849,-0.289467181713399,-0.289467181713399,0.0773291574005849,0.0773291574005849,0.0773291574005849,0.179814593000798,0.00112073305869828,-0.289467181713399,-0.289467181713399,-0.289467181713399,0.0572434013198899,0.0208871017380798,0.0208871017380798,0.0773291574005849,-0.0572434013198899,0.0234733052154693,0.0234733052154693,-0.00112073305869828,0.0572434013198899,-0.289467181713399,0.0572434013198899,0.00112073305869828,0.016139026674964,0.0179851372422561,-0.00990999919455351,0.0773291574005849,-0.0572434013198899,0.0175903797399256,0.0572434013198899,0.0572434013198899,0.00112073305869828,0.289467181713399,0.0572434013198899,0.304252224701127,0.289467181713399,0.00331256952444705,-0.308616128015891,0.0175903797399256,0.00257259644975019,-0.304252224701127
"CD44",-0.513332607575067,0.0175903797399256,1,0.960301918214566,0.0337188907874051,-0.513332607575067,-0.513332607575067,0.802937340908452,0.960301918214566,0.547047717604753,0.0205197531434833,0.0205197531434833,0.508903901977353,0.507418898923567,-0.694231088127702,0.0443465735291365,0.0443465735291365,0.507418898923567,0.960301918214566,0.960301918214566,0.960301918214566,-0.508903901977353,0.513332607575067,-0.513332607575067,0.0148350886429419,0.00305245432614288,0.00305245432614288,0.00152261154101742,0.00152261154101742,-0.513332607575067,-0.513332607575067,0.413639142428607,-0.513332607575067,-0.513332607575067,0.413639142428607,0.413639142428607,0.413639142428607,0.00305245432614288,0.507418898923567,-0.513332607575067,-0.513332607575067,-0.513332607575067,0.960301918214566,0.0618776826762549,0.0618776826762549,0.413639142428607,-0.960301918214566,0.802937340908452,0.802937340908452,-0.507418898923567,0.960301918214566,-0.513332607575067,0.960301918214566,0.507418898923567,0.989706818990078,0.0942583185289664,0.0339683129854529,0.413639142428607,-0.960301918214566,1,0.960301918214566,0.960301918214566,0.507418898923567,0.513332607575067,0.960301918214566,0.648558862345977,0.513332607575067,0.0148350886429419,-0.694231088127702,1,0.508903901977353,-0.648558862345977
"CDC42",-0.54999982627817,0.0572434013198899,0.960301918214566,1,0.032131886808763,-0.54999982627817,-0.54999982627817,0.766174825009862,1,0.583786355853799,0.0278031630679349,0.0278031630679349,0.472014940417661,0.470537861958758,-0.654421182460833,0.0430642110893241,0.0430642110893241,0.470537861958758,1,1,1,-0.472014940417661,0.54999982627817,-0.54999982627817,0.01937250431552,0.0399405082697799,0.0399405082697799,0.000103817454357099,0.000103817454357099,-0.54999982627817,-0.54999982627817,0.406039548482442,-0.54999982627817,-0.54999982627817,0.406039548482442,0.406039548482442,0.406039548482442,0.0399405082697799,0.470537861958758,-0.54999982627817,-0.54999982627817,-0.54999982627817,1,0.060505831737621,0.060505831737621,0.406039548482442,-1,0.766174825009862,0.766174825009862,-0.470537861958758,1,-0.54999982627817,1,0.470537861958758,0.952956443323253,0.0987847193486454,0.038512969739384,0.406039548482442,-1,0.960301918214566,1,1,0.470537861958758,0.54999982627817,1,0.617611563556443,0.54999982627817,0.01937250431552,-0.654421182460833,0.960301918214566,0.472014940417661,-0.617611563556443
"CHD1L",0.0184400417905349,-0.0135915928083834,0.0337188907874051,0.032131886808763,1,0.0184400417905349,0.0184400417905349,0.0513723072396844,0.032131886808763,-0.0105708730190572,0.0039854818644775,0.0039854818644775,0.0242783636430349,0.022844726841472,-0.00375248732397982,0.0556107207355088,0.0556107207355088,0.022844726841472,0.032131886808763,0.032131886808763,0.032131886808763,-0.0242783636430349,-0.0184400417905349,0.0184400417905349,0.0198719856454222,-0.0361268877661587,-0.0361268877661587,0.038562893396024,0.038562893396024,0.0184400417905349,0.0184400417905349,0.0132519880185364,0.0184400417905349,0.0184400417905349,0.0132519880185364,0.0132519880185364,0.0132519880185364,-0.0361268877661587,0.022844726841472,0.0184400417905349,0.0184400417905349,0.0184400417905349,0.032131886808763,-0.000887204887745944,-0.000887204887745944,0.0132519880185364,-0.032131886808763,0.0513723072396844,0.0513723072396844,-0.022844726841472,0.032131886808763,0.0184400417905349,0.032131886808763,0.022844726841472,0.0352287597148137,0.0580531862474526,0.0655357353776289,0.0132519880185364,-0.032131886808763,0.0337188907874051,0.032131886808763,0.032131886808763,0.022844726841472,-0.0184400417905349,0.032131886808763,0.00541796680733352,-0.0184400417905349,0.0198719856454222,-0.00375248732397982,0.0337188907874051,0.0242783636430349,-0.00541796680733352
"Csl",1,-0.289467181713399,-0.513332607575067,-0.54999982627817,0.0184400417905349,1,1,-0.316186577050579,-0.54999982627817,-0.775073593962005,-0.0333665499324699,-0.0333665499324699,-0.0212545141682254,-0.0198252092489789,0.818992529533506,0.0178873270503962,0.0178873270503962,-0.0198252092489789,-0.54999982627817,-0.54999982627817,-0.54999982627817,0.0212545141682254,-1,1,-0.0435046573097078,-0.490806843844428,-0.490806843844428,-0.0297727253057132,-0.0297727253057132,1,1,-0.293058578132904,1,1,-0.293058578132904,-0.293058578132904,-0.293058578132904,-0.490806843844428,-0.0198252092489789,1,1,1,-0.54999982627817,-0.0462682941722202,-0.0462682941722202,-0.293058578132904,0.54999982627817,-0.316186577050579,-0.316186577050579,0.0198252092489789,-0.54999982627817,1,-0.54999982627817,-0.0198252092489789,-0.503074486119777,-0.0905086083851044,-0.0391341991341991,-0.293058578132904,0.54999982627817,-0.513332607575067,-0.54999982627817,-0.54999982627817,-0.0198252092489789,-1,-0.54999982627817,-0.864695528788972,-1,-0.0435046573097078,0.818992529533506,-0.513332607575067,-0.0212545141682254,0.864695528788972
"Csn",1,-0.289467181713399,-0.513332607575067,-0.54999982627817,0.0184400417905349,1,1,-0.316186577050579,-0.54999982627817,-0.775073593962005,-0.0333665499324699,-0.0333665499324699,-0.0212545141682254,-0.0198252092489789,0.818992529533506,0.0178873270503962,0.0178873270503962,-0.0198252092489789,-0.54999982627817,-0.54999982627817,-0.54999982627817,0.0212545141682254,-1,1,-0.0435046573097078,-0.490806843844428,-0.490806843844428,-0.0297727253057132,-0.0297727253057132,1,1,-0.293058578132904,1,1,-0.293058578132904,-0.293058578132904,-0.293058578132904,-0.490806843844428,-0.0198252092489789,1,1,1,-0.54999982627817,-0.0462682941722202,-0.0462682941722202,-0.293058578132904,0.54999982627817,-0.316186577050579,-0.316186577050579,0.0198252092489789,-0.54999982627817,1,-0.54999982627817,-0.0198252092489789,-0.503074486119777,-0.0905086083851044,-0.0391341991341991,-0.293058578132904,0.54999982627817,-0.513332607575067,-0.54999982627817,-0.54999982627817,-0.0198252092489789,-1,-0.54999982627817,-0.864695528788972,-1,-0.0435046573097078,0.818992529533506,-0.513332607575067,-0.0212545141682254,0.864695528788972
"DELTA",-0.316186577050579,0.0234733052154693,0.802937340908452,0.766174825009862,0.0513723072396844,-0.316186577050579,-0.316186577050579,1,0.766174825009862,0.349976534322835,0.0234613431377003,0.0234613431377003,0.706041611929937,0.704548715974019,-0.497108736463535,0.135606960115186,0.135606960115186,0.704548715974019,0.766174825009862,0.766174825009862,0.766174825009862,-0.706041611929937,0.316186577050579,-0.316186577050579,0.0766245201206172,-0.194069897338024,-0.194069897338024,0.154475861797767,0.154475861797767,-0.316186577050579,-0.316186577050579,0.516742434007222,-0.316186577050579,-0.316186577050579,0.516742434007222,0.516742434007222,0.516742434007222,-0.194069897338024,0.704548715974019,-0.316186577050579,-0.316186577050579,-0.316186577050579,0.766174825009862,0.0501099989231059,0.0501099989231059,0.516742434007222,-0.766174825009862,1,1,-0.704548715974019,0.766174825009862,-0.316186577050579,0.766174825009862,0.704548715974019,0.807351314422578,0.291380670193133,0.231114343509941,0.516742434007222,-0.766174825009862,0.802937340908452,0.766174825009862,0.766174825009862,0.704548715974019,0.316186577050579,0.766174825009862,0.451467429677771,0.316186577050579,0.0766245201206172,-0.497108736463535,0.802937340908452,0.706041611929937,-0.451467429677771
"DSH",-0.54999982627817,0.0572434013198899,0.960301918214566,1,0.032131886808763,-0.54999982627817,-0.54999982627817,0.766174825009862,1,0.583786355853799,0.0278031630679349,0.0278031630679349,0.472014940417661,0.470537861958758,-0.654421182460833,0.0430642110893241,0.0430642110893241,0.470537861958758,1,1,1,-0.472014940417661,0.54999982627817,-0.54999982627817,0.01937250431552,0.0399405082697799,0.0399405082697799,0.000103817454357099,0.000103817454357099,-0.54999982627817,-0.54999982627817,0.406039548482442,-0.54999982627817,-0.54999982627817,0.406039548482442,0.406039548482442,0.406039548482442,0.0399405082697799,0.470537861958758,-0.54999982627817,-0.54999982627817,-0.54999982627817,1,0.060505831737621,0.060505831737621,0.406039548482442,-1,0.766174825009862,0.766174825009862,-0.470537861958758,1,-0.54999982627817,1,0.470537861958758,0.952956443323253,0.0987847193486454,0.038512969739384,0.406039548482442,-1,0.960301918214566,1,1,0.470537861958758,0.54999982627817,1,0.617611563556443,0.54999982627817,0.01937250431552,-0.654421182460833,0.960301918214566,0.472014940417661,-0.617611563556443
"Destcompl",-0.775073593962005,0.464634951125562,0.547047717604753,0.583786355853799,-0.0105708730190572,-0.775073593962005,-0.775073593962005,0.349976534322835,0.583786355853799,1,0.0116003158371662,0.0116003158371662,0.0556193845979869,0.0541611205810639,-0.844168853126043,-0.0083925954356644,-0.0083925954356644,0.0541611205810639,0.583786355853799,0.583786355853799,0.583786355853799,-0.0556193845979869,0.775073593962005,-0.775073593962005,0.0385400123641009,0.373923440497211,0.373923440497211,0.0486564643018878,0.0486564643018878,-0.775073593962005,-0.775073593962005,0.215950087647683,-0.775073593962005,-0.775073593962005,0.215950087647683,0.215950087647683,0.215950087647683,0.373923440497211,0.0541611205810639,-0.775073593962005,-0.775073593962005,-0.775073593962005,0.583786355853799,0.0443578663478359,0.0443578663478359,0.215950087647683,-0.583786355853799,0.349976534322835,0.349976534322835,-0.0541611205810639,0.583786355853799,-0.775073593962005,0.583786355853799,0.0541611205810639,0.536765191547203,0.0973517603025589,0.0488559034996987,0.215950087647683,-0.583786355853799,0.547047717604753,0.583786355853799,0.583786355853799,0.0541611205810639,0.775073593962005,0.583786355853799,0.810281561738706,0.775073593962005,0.0385400123641009,-0.844168853126043,0.547047717604753,0.0556193845979869,-0.810281561738706
