"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.097955612383391,0.853481854723853,0.72024732871271,0.00717028352829422,0.852948132556844,0.999469214287788,0.997876857151031,0.852419981960099,0.757372057525621,0.405904858141515,0.405904858141515,0.997876857151031,0.997876857151031,-0.854010002027928,0.569958170906852,0.569958170906852,0.72024732871271,1,0.853481854723853,0.853481854723853,-0.997345508420971,0.380435126948754,1,0.266851739103304,0.153729157574049,0.153729157574049,0.244497741053646,0.244497741053646,1,1,0.35866281156779,0.853481854723853,0.551434303557407,0.35866281156779,0.35866281156779,0.551434303557407,0.153729157574049,0.997346633709243,1,0.853481854723853,0.853481854723853,0.72024732871271,0.292285735273701,0.292285735273701,0.997876857151031,-1,0.997876857151031,0.997876857151031,-0.977703279044532,1,1,1,0.978235444851491,0.853481854723853,0.99681669065637,0.551434303557407,0.551434303557407,-1,0.853481854723853,0.72024732871271,0.72024732871271,0.72024732871271,-0.998408486270605,0.853481854723853,0.72024732871271,0.718132484414035,0.266851739103304,-0.853481854723853,0.853481854723853,0.997876857151031,-0.718132484414035
"AXIN2",0.097955612383391,1,0.0905361522328225,0.0825843249125324,-0.016707668391272,0.0910658205234084,0.0974237258514906,0.0979576131798417,0.0905361522328225,0.186628499428737,0.0252046120071083,0.0252046120071083,0.0979576131798417,0.0979576131798417,-0.0910658205234084,0.0427495707591764,0.0427495707591764,0.0825843249125324,0.097955612383391,0.0905361522328225,0.0905361522328225,-0.0984875263773809,0.0379410762553559,0.097955612383391,0.0348210026296288,0.0279086685474389,0.0279086685474389,0.0241427212829239,0.0241427212829239,0.097955612383391,0.097955612383391,0.0470088313796804,0.0905361522328225,0.0454276099822225,0.0470088313796804,0.0470088313796804,0.0454276099822225,0.0279086685474389,0.0974277271468113,0.097955612383391,0.0905361522328225,0.0905361522328225,0.0825843249125324,0.00399637938388065,0.00399637938388065,0.0979576131798417,-0.097955612383391,0.0979576131798417,0.0979576131798417,-0.0947663687339153,0.097955612383391,0.097955612383391,0.097955612383391,0.0952964453509161,0.0905361522328225,0.0968978678302833,0.0454276099822225,0.0454276099822225,-0.097955612383391,0.0905361522328225,0.0825843249125324,0.0825843249125324,0.0825843249125324,-0.0984837465751107,0.0905361522328225,0.0825843249125324,0.0825872993756669,0.0348210026296288,-0.0905361522328225,0.0905361522328225,0.0979576131798417,-0.0825872993756669
"CD44",0.853481854723853,0.0905361522328225,1,0.861428818603741,0.015606566365583,0.999469196337608,0.852954400489337,0.855599358002173,0.998938107480324,0.903903469713892,0.330569326297129,0.330569326297129,0.855599358002173,0.855599358002173,-0.999469196337608,0.4552529259739,0.4552529259739,0.861428818603741,0.853481854723853,1,1,-0.856133294919198,0.521761769956651,0.853481854723853,0.215745901929671,0.294874276555652,0.294874276555652,0.198892649427422,0.198892649427422,0.853481854723853,0.853481854723853,0.274711077500672,1,0.44727270369832,0.274711077500672,0.274711077500672,0.44727270369832,0.294874276555652,0.855065661812923,0.853481854723853,1,1,0.861428818603741,0.201980266691953,0.201980266691953,0.855599358002173,-0.853481854723853,0.855599358002173,0.855599358002173,-0.875796618343503,0.853481854723853,0.853481854723853,0.853481854723853,0.875270155814594,1,0.854532205900941,0.44727270369832,0.44727270369832,-0.853481854723853,1,0.861428818603741,0.861428818603741,0.861428818603741,-0.852962086098039,1,0.861428818603741,0.863556674490512,0.215745901929671,-1,1,0.855599358002173,-0.863556674490512
"CDC42",0.72024732871271,0.0825843249125324,0.861428818603741,1,0.00972200961501066,0.860900960338457,0.719722352597102,0.718112141510631,0.860366882976406,0.770652441893846,0.241949097432947,0.241949097432947,0.718112141510631,0.718112141510631,-0.861962892672928,0.33471832409803,0.33471832409803,1,0.72024732871271,0.861428818603741,0.861428818603741,-0.718648675964573,0.66043338120517,0.72024732871271,0.176888933729161,0.433405717892215,0.433405717892215,0.148497339671086,0.148497339671086,0.72024732871271,0.72024732871271,0.204051565588448,0.861428818603741,0.339421746939654,0.204051565588448,0.204051565588448,0.339421746939654,0.433405717892215,0.717575809026897,0.72024732871271,0.861428818603741,0.861428818603741,1,0.128146339608081,0.128146339608081,0.718112141510631,-0.72024732871271,0.718112141510631,0.718112141510631,-0.738325095497341,0.72024732871271,0.72024732871271,0.72024732871271,0.737800954897941,0.861428818603741,0.718101595727134,0.339421746939654,0.339421746939654,-0.72024732871271,0.861428818603741,1,1,1,-0.719734924891047,0.861428818603741,1,0.99787658069151,0.176888933729161,-0.861428818603741,0.861428818603741,0.718112141510631,-0.99787658069151
"CHD1L",0.00717028352829422,-0.016707668391272,0.015606566365583,0.00972200961501066,1,0.0161424088483312,0.00664426916186273,0.00716041921851825,0.0166684849288421,0.00766674616686051,-0.0177109400709437,-0.0177109400709437,0.00716041921851825,0.00716041921851825,-0.0150804935778832,-0.00774572966164104,-0.00774572966164104,0.00972200961501066,0.00717028352829422,0.015606566365583,0.015606566365583,-0.00663440096078016,0.0141871923489566,0.00717028352829422,0.00857252911536987,0.00276521369250478,0.00276521369250478,-0.0145251358857062,-0.0145251358857062,0.00717028352829422,0.00717028352829422,-0.00567146919499542,0.015606566365583,0.00331095488792248,-0.00567146919499542,-0.00567146919499542,0.00331095488792248,0.00276521369250478,0.00662454023464081,0.00717028352829422,0.015606566365583,0.015606566365583,0.00972200961501066,0.0171848333712721,0.0171848333712721,0.00716041921851825,-0.00717028352829421,0.00716041921851825,0.00716041921851825,-0.00825193825233687,0.00717028352829422,0.00717028352829422,0.00717028352829422,0.00772593141935288,0.015606566365583,0.00608866236283863,0.00331095488792248,0.00331095488792248,-0.00717028352829421,0.015606566365583,0.00972200961501066,0.00972200961501066,0.00972200961501066,-0.00665414487128136,0.015606566365583,0.00972200961501066,0.00971226043937334,0.00857252911536987,-0.015606566365583,0.015606566365583,0.00716041921851825,-0.00971226043937334
"Csl",0.852948132556844,0.0910658205234084,0.999469196337608,0.860900960338457,0.0161424088483312,1,0.852420397920781,0.855066192894246,0.998407307110662,0.904433437034844,0.330032979166565,0.330032979166565,0.855066192894246,0.855066192894246,-0.998938114065774,0.455785133753395,0.455785133753395,0.860900960338457,0.852948132556844,0.999469196337608,0.999469196337608,-0.855599846417872,0.521222551156881,0.852948132556844,0.21628713354009,0.295413251880568,0.295413251880568,0.199418615993292,0.199418615993292,0.852948132556844,0.852948132556844,0.274184759596264,0.999469196337608,0.44781034700545,0.274184759596264,0.274184759596264,0.44781034700545,0.295413251880568,0.854532779948345,0.852948132556844,0.999469196337608,0.999469196337608,0.860900960338457,0.20145277742506,0.20145277742506,0.855066192894246,-0.852948132556844,0.855066192894246,0.855066192894246,-0.875261697933171,0.852948132556844,0.852948132556844,0.852948132556844,0.874734954398126,0.999469196337608,0.8539996071299,0.44781034700545,0.44781034700545,-0.852948132556844,0.999469196337608,0.860900960338457,0.860900960338457,0.860900960338457,-0.852427518981186,0.999469196337608,0.860900960338457,0.863029367075317,0.21628713354009,-0.999469196337608,0.999469196337608,0.855066192894246,-0.863029367075317
"Csn",0.999469214287788,0.0974237258514906,0.852954400489337,0.719722352597102,0.00664426916186273,0.852420397920781,1,0.997346634456825,0.851892527426259,0.756843173469766,0.405369658610956,0.405369658610956,0.997346634456825,0.997346634456825,-0.853482267691188,0.570491942879536,0.570491942879536,0.719722352597102,0.999469214287788,0.852954400489337,0.852954400489337,-0.996815003843514,0.379897641456245,0.999469214287788,0.266331631501835,0.154269082364569,0.154269082364569,0.245024385252694,0.245024385252694,0.999469214287788,0.999469214287788,0.35813745459063,0.852954400489337,0.550911506156999,0.35813745459063,0.35813745459063,0.550911506156999,0.154269082364569,0.996816692449746,0.999469214287788,0.852954400489337,0.852954400489337,0.719722352597102,0.292820847457423,0.292820847457423,0.997346634456825,-0.999469214287787,0.997346634456825,0.997346634456825,-0.977171358015029,0.999469214287788,0.999469214287788,0.999469214287788,0.977703241337701,0.852954400489337,0.996287030682598,0.550911506156999,0.550911506156999,-0.999469214287787,0.852954400489337,0.719722352597102,0.719722352597102,0.719722352597102,-0.99893870866454,0.852954400489337,0.719722352597102,0.717608065141975,0.266331631501835,-0.852954400489336,0.852954400489337,0.997346634456825,-0.717608065141975
"DELTA",0.997876857151031,0.0979576131798417,0.855599358002173,0.718112141510631,0.00716041921851825,0.855066192894246,0.997346634456825,1,0.854537484939096,0.75949232570163,0.408037489683273,0.408037489683273,1,1,-0.856128062664653,0.572076709277423,0.572076709277423,0.718112141510631,0.997876857151031,0.855599358002173,0.855599358002173,-0.999469214287787,0.378324611861366,0.997876857151031,0.26683010479728,0.151587436193394,0.151587436193394,0.245568437869935,0.245568437869935,0.997876857151031,0.997876857151031,0.36077573900758,0.855599358002173,0.553542339529799,0.36077573900758,0.36077573900758,0.553542339529799,0.151587436193394,0.999469213839048,0.997876857151031,0.855599358002173,0.855599358002173,0.718112141510631,0.293339527552114,0.293339527552114,1,-0.997876857151031,1,1,-0.979829804198204,0.997876857151031,0.997876857151031,0.997876857151031,0.98036253692037,0.855599358002173,0.99893870866454,0.553542339529799,0.553542339529799,-0.997876857151031,0.855599358002173,0.718112141510631,0.718112141510631,0.718112141510631,-0.996287030682598,0.855599358002173,0.718112141510631,0.720243859289439,0.26683010479728,-0.855599358002173,0.855599358002173,1,-0.720243859289439
"DSH",0.852419981960099,0.0905361522328225,0.998938107480324,0.860366882976406,0.0166684849288421,0.998407307110662,0.851892527426259,0.854537484939096,1,0.903903469713892,0.330569326297129,0.330569326297129,0.854537484939096,0.854537484939096,-0.998407307110662,0.454191039740319,0.454191039740319,0.860366882976406,0.852419981960099,0.998938107480324,0.998938107480324,-0.855071422155445,0.520699814569885,0.852419981960099,0.214683807297458,0.294874276555652,0.294874276555652,0.199954558111856,0.199954558111856,0.852419981960099,0.852419981960099,0.274711077500672,0.998938107480324,0.446210709388234,0.274711077500672,0.274711077500672,0.446210709388234,0.294874276555652,0.854003788151197,0.852419981960099,0.998938107480324,0.998938107480324,0.860366882976406,0.201980266691953,0.201980266691953,0.854537484939096,-0.852419981960099,0.854537484939096,0.854537484939096,-0.874734742586499,0.852419981960099,0.852419981960099,0.852419981960099,0.874208278560955,0.998938107480324,0.85347033134124,0.446210709388234,0.446210709388234,-0.852419981960099,0.998938107480324,0.860366882976406,0.860366882976406,0.860366882976406,-0.851900211538338,0.998938107480324,0.860366882976406,0.862494725989733,0.214683807297458,-0.998938107480324,0.998938107480324,0.854537484939096,-0.862494725989733
"Destcompl",0.757372057525621,0.186628499428737,0.903903469713892,0.770652441893846,0.00766674616686051,0.904433437034844,0.756843173469766,0.75949232570163,0.903903469713892,1,0.29815548221005,0.29815548221005,0.75949232570163,0.75949232570163,-0.903371561277923,0.391017238598538,0.391017238598538,0.770652441893846,0.757372057525621,0.903903469713892,0.903903469713892,-0.760024873510554,0.463846192993601,0.757372057525621,0.190838532074296,0.265709724955147,0.265709724955147,0.159047209154938,0.159047209154938,0.757372057525621,0.757372057525621,0.243408551027054,0.903903469713892,0.38730528582626,0.243408551027054,0.243408551027054,0.38730528582626,0.265709724955147,0.758959991530674,0.757372057525621,0.903903469713892,0.903903469713892,0.770652441893846,0.166424802566554,0.166424802566554,0.75949232570163,-0.757372057525621,0.75949232570163,0.75949232570163,-0.779680629487664,0.757372057525621,0.757372057525621,0.757372057525621,0.779152628755269,0.903903469713892,0.758427870548239,0.38730528582626,0.38730528582626,-0.757372057525621,0.903903469713892,0.770652441893846,0.770652441893846,0.770652441893846,-0.756847904684507,0.903903469713892,0.770652441893846,0.772781989520701,0.190838532074296,-0.903903469713892,0.903903469713892,0.75949232570163,-0.772781989520701
