"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.192296494127896,0.402665956699365,0.424692731761461,-0.00496830391293267,0.424260300453131,1,1,0.402665956699365,-0.187106260460801,0.135017524777951,0.135017524777951,0.975384556367051,0.976246726102035,-0.409140822958311,0.0646016698943214,0.0646016698943214,0.398342851373864,0.402233164093918,0.402665956699365,0.402665956699365,-1,0.281709667811813,0.423396357225002,0.720577325104117,-0.000836970569412349,-0.000836970569412349,0.246239766571173,0.246239766571173,1,0.424692731761461,0.209662564054941,0.424692731761461,0.209662564054941,0.209662564054941,0.209662564054941,0.209662564054941,-0.000836970569412349,0.976246726102035,1,0.424692731761461,0.424692731761461,0.424692731761461,0.115530738641366,0.115530738641366,1,-0.402665956699365,1,1,-0.424692731761461,0.402665956699365,0.424692731761461,0.402234816065746,0.424692731761461,0.545666653332908,0.733302258018336,0.720577325104117,0.209662564054941,-0.401801948338204,0.402665956699365,0.424692731761461,0.424692731761461,0.398342851373864,-0.999136584710568,0.402665956699365,0.321454990365616,0.321454990365616,0.720577325104117,-0.409140822958311,0.402665956699365,0.976246726102035,-0.321454990365616
"AXIN2",-0.192296494127896,1,-0.587386264381133,-0.326884245745779,0.0170660194419742,-0.32645745995113,-0.192296494127896,-0.192296494127896,-0.587386264381133,0.988768471160285,-0.0418097359787123,-0.0418097359787123,-0.167712961175022,-0.168561489655195,0.311364017612419,-0.0154195317190669,-0.0154195317190669,-0.304901272701942,-0.586092270912905,-0.587386264381133,-0.587386264381133,0.192296494127896,-0.195118661029789,-0.325593388905595,-0.0292642936144959,-0.0228617292105324,-0.0228617292105324,-0.0279292019645622,-0.0279292019645622,-0.192296494127896,-0.326884245745779,0.00458010233041659,-0.326884245745779,0.00458010233041659,0.00458010233041659,0.00458010233041659,0.00458010233041659,-0.0228617292105324,-0.168561489655195,-0.192296494127896,-0.326884245745779,-0.326884245745779,-0.326884245745779,-0.0265688843844079,-0.0265688843844079,-0.192296494127896,0.587386264381133,-0.192296494127896,-0.192296494127896,0.326884245745779,-0.587386264381133,-0.326884245745779,-0.586952103733651,-0.326884245745779,-0.465101224605923,-0.055342602292959,-0.0292642936144959,0.00458010233041659,0.585657992004727,-0.587386264381133,-0.326884245745779,-0.326884245745779,-0.304901272701942,0.191447624255548,-0.587386264381133,-0.239223332990215,-0.239223332990215,-0.0292642936144959,0.311364017612419,-0.587386264381133,-0.168561489655195,0.239223332990215
"CD44",0.402665956699365,-0.587386264381133,1,0.739458665660702,-0.000221079829493942,0.739030271700174,0.402665956699365,0.402665956699365,1,-0.576131379817441,0.0440057589595133,0.0440057589595133,0.378087269744106,0.378932838425315,-0.723928640444584,0.0201945902709387,0.0201945902709387,0.713141651492778,0.998703771765239,1,1,-0.402665956699365,0.579161050010624,0.738166113745095,0.122940681845882,0.0761795186795529,0.0761795186795529,0.0388596970884211,0.0388596970884211,0.402665956699365,0.739458665660702,-0.0162556628825037,0.739458665660702,-0.0162556628825037,-0.0162556628825037,-0.0162556628825037,-0.0162556628825037,0.0761795186795529,0.378932838425315,0.402665956699365,0.739458665660702,0.739458665660702,0.739458665660702,0.0416922976679322,0.0416922976679322,0.402665956699365,-1,0.402665956699365,0.402665956699365,-0.739458665660702,1,0.739458665660702,0.999567977374728,0.739458665660702,0.838818177921166,0.136205305363243,0.122940681845882,-0.0162556628825037,-0.998271553791403,1,0.739458665660702,0.739458665660702,0.713141651492778,-0.401819811217947,1,0.636225510963698,0.636225510963698,0.122940681845882,-0.723928640444584,1,0.378932838425315,-0.636225510963698
"CDC42",0.424692731761461,-0.326884245745779,0.739458665660702,1,-0.00324415369285556,0.99956804313934,0.424692731761461,0.424692731761461,0.739458665660702,-0.315626490404315,0.0444145587981915,0.0444145587981915,0.447625473717354,0.448473948186046,-0.984450191172215,0.0180196956910124,0.0180196956910124,0.973654168997266,0.738163842402695,0.739458665660702,0.739458665660702,-0.424692731761461,0.83970947123308,0.998703942750657,0.183037440465593,0.225181559893942,0.225181559893942,0.0694579280850535,0.0694579280850535,0.424692731761461,1,0.0299727806472734,1,0.0299727806472734,0.0299727806472734,0.0299727806472734,0.0299727806472734,0.225181559893942,0.448473948186046,0.424692731761461,1,1,1,0.0369372735498394,0.0369372735498394,0.424692731761461,-0.739458665660702,0.424692731761461,0.424692731761461,-1,0.739458665660702,1,0.739025304523869,1,0.719146731266413,0.205706691956059,0.183037440465593,0.0299727806472734,-0.737730334593578,0.739458665660702,1,1,0.973654168997266,-0.423843895103219,0.739458665660702,0.896749604808756,0.896749604808756,0.183037440465593,-0.984450191172215,0.739458665660702,0.448473948186046,-0.896749604808756
"CHD1L",-0.00496830391293267,0.0170660194419742,-0.000221079829493942,-0.00324415369285556,1,-0.00281207268006544,-0.00496830391293267,-0.00496830391293267,-0.000221079829493942,0.0162030459455417,0.010150669041715,0.010150669041715,-0.00971843127966104,-0.00971866673940699,0.00497119867534134,-0.0161943939047798,-0.0161943939047798,-0.00367501191300158,0.000211003179283394,-0.000221079829493942,-0.000221079829493942,0.00496830391293267,0.00582711305788272,-0.00194815410627063,0.00669126543069695,-0.0282953293026296,-0.0282953293026296,-0.021379329605372,-0.021379329605372,-0.00496830391293267,-0.00324415369285556,0.00539790451412858,-0.00324415369285556,0.00539790451412858,0.00539790451412858,0.00539790451412858,0.00539790451412858,-0.0282953293026296,-0.00971866673940699,-0.00496830391293267,-0.00324415369285556,-0.00324415369285556,-0.00324415369285556,-0.0170589047176744,-0.0170589047176744,-0.00496830391293267,0.000221079829493943,-0.00496830391293267,-0.00496830391293267,0.00324415369285556,-0.000221079829493942,-0.00324415369285556,0.000210820904223916,-0.00324415369285556,0.00021063877908072,-0.017921429846823,0.00669126543069695,0.00539790451412858,-0.000642903875473521,-0.000221079829493942,-0.00324415369285556,-0.00324415369285556,-0.00367501191300158,0.00496808681406638,-0.000221079829493942,0.00582738892638813,0.00582738892638813,0.00669126543069695,0.00497119867534134,-0.000221079829493942,-0.00971866673940699,-0.00582738892638813
"Csl",0.424260300453131,-0.32645745995113,0.739030271700174,0.99956804313934,-0.00281207268006544,1,0.424260300453131,0.424260300453131,0.739030271700174,-0.315200535302813,0.0439793087318823,0.0439793087318823,0.447191914523119,0.448040752496969,-0.984881329615952,0.0175856151377268,0.0175856151377268,0.973220794544668,0.737735277448038,0.739030271700174,0.739030271700174,-0.424260300453131,0.840142830007512,0.99913590718923,0.182611366392493,0.224733496821556,0.224733496821556,0.0690139219588767,0.0690139219588767,0.424260300453131,0.99956804313934,0.0295415833336283,0.99956804313934,0.0295415833336283,0.0295415833336283,0.0295415833336283,0.0295415833336283,0.224733496821556,0.448040752496969,0.424260300453131,0.99956804313934,0.99956804313934,0.99956804313934,0.0365048970580633,0.0365048970580633,0.424260300453131,-0.739030271700174,0.424260300453131,0.424260300453131,-0.99956804313934,0.739030271700174,0.99956804313934,0.738597096638079,0.99956804313934,0.718719062033751,0.205266822624342,0.182611366392493,0.0295415833336283,-0.737301955790016,0.739030271700174,0.99956804313934,0.99956804313934,0.973220794544668,-0.423411100767001,0.739030271700174,0.89718132241772,0.89718132241772,0.182611366392493,-0.984881329615952,0.739030271700174,0.448040752496969,-0.89718132241772
"Csn",1,-0.192296494127896,0.402665956699365,0.424692731761461,-0.00496830391293267,0.424260300453131,1,1,0.402665956699365,-0.187106260460801,0.135017524777951,0.135017524777951,0.975384556367051,0.976246726102035,-0.409140822958311,0.0646016698943214,0.0646016698943214,0.398342851373864,0.402233164093918,0.402665956699365,0.402665956699365,-1,0.281709667811813,0.423396357225002,0.720577325104117,-0.000836970569412349,-0.000836970569412349,0.246239766571173,0.246239766571173,1,0.424692731761461,0.209662564054941,0.424692731761461,0.209662564054941,0.209662564054941,0.209662564054941,0.209662564054941,-0.000836970569412349,0.976246726102035,1,0.424692731761461,0.424692731761461,0.424692731761461,0.115530738641366,0.115530738641366,1,-0.402665956699365,1,1,-0.424692731761461,0.402665956699365,0.424692731761461,0.402234816065746,0.424692731761461,0.545666653332908,0.733302258018336,0.720577325104117,0.209662564054941,-0.401801948338204,0.402665956699365,0.424692731761461,0.424692731761461,0.398342851373864,-0.999136584710568,0.402665956699365,0.321454990365616,0.321454990365616,0.720577325104117,-0.409140822958311,0.402665956699365,0.976246726102035,-0.321454990365616
"DELTA",1,-0.192296494127896,0.402665956699365,0.424692731761461,-0.00496830391293267,0.424260300453131,1,1,0.402665956699365,-0.187106260460801,0.135017524777951,0.135017524777951,0.975384556367051,0.976246726102035,-0.409140822958311,0.0646016698943214,0.0646016698943214,0.398342851373864,0.402233164093918,0.402665956699365,0.402665956699365,-1,0.281709667811813,0.423396357225002,0.720577325104117,-0.000836970569412349,-0.000836970569412349,0.246239766571173,0.246239766571173,1,0.424692731761461,0.209662564054941,0.424692731761461,0.209662564054941,0.209662564054941,0.209662564054941,0.209662564054941,-0.000836970569412349,0.976246726102035,1,0.424692731761461,0.424692731761461,0.424692731761461,0.115530738641366,0.115530738641366,1,-0.402665956699365,1,1,-0.424692731761461,0.402665956699365,0.424692731761461,0.402234816065746,0.424692731761461,0.545666653332908,0.733302258018336,0.720577325104117,0.209662564054941,-0.401801948338204,0.402665956699365,0.424692731761461,0.424692731761461,0.398342851373864,-0.999136584710568,0.402665956699365,0.321454990365616,0.321454990365616,0.720577325104117,-0.409140822958311,0.402665956699365,0.976246726102035,-0.321454990365616
"DSH",0.402665956699365,-0.587386264381133,1,0.739458665660702,-0.000221079829493942,0.739030271700174,0.402665956699365,0.402665956699365,1,-0.576131379817441,0.0440057589595133,0.0440057589595133,0.378087269744106,0.378932838425315,-0.723928640444584,0.0201945902709387,0.0201945902709387,0.713141651492778,0.998703771765239,1,1,-0.402665956699365,0.579161050010624,0.738166113745095,0.122940681845882,0.0761795186795529,0.0761795186795529,0.0388596970884211,0.0388596970884211,0.402665956699365,0.739458665660702,-0.0162556628825037,0.739458665660702,-0.0162556628825037,-0.0162556628825037,-0.0162556628825037,-0.0162556628825037,0.0761795186795529,0.378932838425315,0.402665956699365,0.739458665660702,0.739458665660702,0.739458665660702,0.0416922976679322,0.0416922976679322,0.402665956699365,-1,0.402665956699365,0.402665956699365,-0.739458665660702,1,0.739458665660702,0.999567977374728,0.739458665660702,0.838818177921166,0.136205305363243,0.122940681845882,-0.0162556628825037,-0.998271553791403,1,0.739458665660702,0.739458665660702,0.713141651492778,-0.401819811217947,1,0.636225510963698,0.636225510963698,0.122940681845882,-0.723928640444584,1,0.378932838425315,-0.636225510963698
"Destcompl",-0.187106260460801,0.988768471160285,-0.576131379817441,-0.315626490404315,0.0162030459455417,-0.315200535302813,-0.187106260460801,-0.187106260460801,-0.576131379817441,1,-0.0400948313636766,-0.0400948313636766,-0.162525696479723,-0.163372735171359,0.300110774577186,-0.0197475657163784,-0.0197475657163784,-0.293650301315666,-0.574838202435129,-0.576131379817441,-0.576131379817441,0.187106260460801,-0.184721376611758,-0.31433643491413,-0.0249147696728583,-0.0168675116044759,-0.0168675116044759,-0.0253826480899541,-0.0253826480899541,-0.187106260460801,-0.315626490404315,0.00458436204066882,-0.315626490404315,0.00458436204066882,0.00458436204066882,0.00458436204066882,0.00458436204066882,-0.0168675116044759,-0.163372735171359,-0.187106260460801,-0.315626490404315,-0.315626490404315,-0.315626490404315,-0.0231144551469742,-0.0231144551469742,-0.187106260460801,0.576131379817441,-0.187106260460801,-0.187106260460801,0.315626490404315,-0.576131379817441,-0.315626490404315,-0.575696342274584,-0.315626490404315,-0.453839594516473,-0.0527767022145237,-0.0249147696728583,0.00458436204066882,0.574403048750316,-0.576131379817441,-0.315626490404315,-0.315626490404315,-0.293650301315666,0.186258886204902,-0.576131379817441,-0.227968472603419,-0.227968472603419,-0.0249147696728583,0.300110774577186,-0.576131379817441,-0.163372735171359,0.227968472603419
