"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.0372608696954354,0.184782203211739,-0.00183683194503339,-0.00183683194503339,0.174366793514159,1,0.412554318788753,0.172819539674149,-0.0884598365677274,-0.0131883248164827,-0.0131883248164827,0.578303088921704,0.577775949046223,-0.188407762388132,0.108618279518715,0.108618279518715,0.188407762388132,0.174366793514159,0.174382312117181,0.174366793514159,-0.703430195378686,0.114614522882838,0.174366793514159,0.0498060565814836,-0.0228021367697603,-0.0228021367697603,0.045566089277076,0.045566089277076,1,0.174366793514159,1,0.174366793514159,0.0509234827601217,1,1,0.0509234827601217,-0.0228021367697603,0.576708010534741,1,0.174366793514159,0.174366793514159,-0.00183683194503339,0.0317761731194234,0.0317761731194234,1,-0.174366793514159,0.412554318788753,0.412554318788753,-0.578303088921704,0.174366793514159,0.174366793514159,0.174366793514159,0.174366793514159,0.469606612589129,0.575142631250083,0.0509234827601217,0.0509234827601217,-0.174366793514159,0.184782203211739,0.174366793514159,0.174366793514159,0.188407762388132,-1,0.174374458788017,0.120824148802169,0.121356533039652,0.0498060565814836,-0.188407762388132,0.184782203211739,0.578303088921704,-0.121356533039652
"AXIN2",0.0372608696954354,1,0.0470458004571287,0.00381362594608758,0.00381362594608758,0.0573993110661768,0.0372608696954354,0.0608557565092723,0.058977447905868,0.412888370587766,0.022617371709717,0.022617371709717,0.066592311912097,0.0681436841453592,-0.0506634654651814,0.0291428745970112,0.0291428745970112,0.0506634654651814,0.0573993110661768,0.0584642662235901,0.0573993110661768,-0.0566426066720696,0.0309043546441302,0.0573993110661768,0.00355256038689264,0.00162877570806687,0.00162877570806687,0.0295364331500985,0.0295364331500985,0.0372608696954354,0.0573993110661768,0.0372608696954354,0.0573993110661768,0.0161194078851075,0.0372608696954354,0.0372608696954354,0.0161194078851075,0.00162877570806687,0.0681148803147611,0.0372608696954354,0.0573993110661768,0.0573993110661768,0.00381362594608758,0.0156915686717796,0.0156915686717796,0.0372608696954354,-0.0573993110661768,0.0608557565092723,0.0608557565092723,-0.066592311912097,0.0573993110661768,0.0573993110661768,0.0573993110661768,0.0573993110661768,0.0410008019840275,0.0696663194372737,0.0161194078851075,0.0161194078851075,-0.0573993110661768,0.0470458004571287,0.0573993110661768,0.0573993110661768,0.0506634654651814,-0.0372608696954354,0.0584513974416148,0.0381397227290028,0.036600480093824,0.00355256038689264,-0.0506634654651814,0.0470458004571287,0.066592311912097,-0.036600480093824
"CD44",0.184782203211739,0.0470458004571287,1,0.103496191166136,0.103496191166136,0.989611385683313,0.184782203211739,0.521219050814257,0.985970460911818,0.634213725426808,0.014228892426708,0.014228892426708,0.355507515038135,0.35705585390923,-0.996363612234322,0.127877227543687,0.127877227543687,0.996363612234322,0.989611385683313,0.987528881379443,0.989611385683313,-0.481652185483652,0.860212622286965,0.989611385683313,0.0056051660790357,0.211556178846924,0.211556178846924,0.104524582602795,0.104524582602795,0.184782203211739,0.989611385683313,0.184782203211739,0.989611385683313,0.0389854918754074,0.184782203211739,0.184782203211739,0.0389854918754074,0.211556178846924,0.353897896294027,0.184782203211739,0.989611385683313,0.989611385683313,0.103496191166136,0.00429427298258024,0.00429427298258024,0.184782203211739,-0.989611385683313,0.521219050814257,0.521219050814257,-0.355507515038135,0.989611385683313,0.989611385683313,0.989611385683313,0.989611385683313,0.576141515864735,0.353368438277967,0.0389854918754074,0.0389854918754074,-0.989611385683313,1,0.989611385683313,0.989611385683313,0.996363612234322,-0.184782203211739,0.988569578200319,0.875807183307668,0.877362917403722,0.0056051660790357,-0.996363612234322,1,0.355507515038135,-0.877362917403722
"CDC42",-0.00183683194503339,0.00381362594608758,0.103496191166136,1,1,0.110699667959629,-0.00183683194503339,0.0365081895803378,0.112295140597439,0.068281503037086,0.00213563758087044,0.00213563758087044,0.0193994080622161,0.0199057739299065,-0.102939732189648,0.0047694635812277,0.0047694635812277,0.102939732189648,0.110699667959629,0.11074804447941,0.110699667959629,-0.0332840021495906,0.0706905383014193,0.110699667959629,-0.0147091840013663,-0.0123394657328988,-0.0123394657328988,0.0044466483932675,0.0044466483932675,-0.00183683194503339,0.110699667959629,-0.00183683194503339,0.110699667959629,-0.0124451253637563,-0.00183683194503339,-0.00183683194503339,-0.0124451253637563,-0.0123394657328988,0.0198526488914762,-0.00183683194503339,0.110699667959629,0.110699667959629,1,-0.00551789397913693,-0.00551789397913693,-0.00183683194503339,-0.110699667959629,0.0365081895803378,0.0365081895803378,-0.0193994080622161,0.110699667959629,0.110699667959629,0.110699667959629,0.110699667959629,0.0446106571780436,0.0213983381908964,-0.0124451253637563,-0.0124451253637563,-0.110699667959629,0.103496191166136,0.110699667959629,0.110699667959629,0.102939732189648,0.00183683194503339,0.110723796909299,0.0758138711981734,0.0742915738154606,-0.0147091840013663,-0.102939732189648,0.103496191166136,0.0193994080622161,-0.0742915738154606
"CHD1L",-0.00183683194503339,0.00381362594608758,0.103496191166136,1,1,0.110699667959629,-0.00183683194503339,0.0365081895803378,0.112295140597439,0.068281503037086,0.00213563758087044,0.00213563758087044,0.0193994080622161,0.0199057739299065,-0.102939732189648,0.0047694635812277,0.0047694635812277,0.102939732189648,0.110699667959629,0.11074804447941,0.110699667959629,-0.0332840021495906,0.0706905383014193,0.110699667959629,-0.0147091840013663,-0.0123394657328988,-0.0123394657328988,0.0044466483932675,0.0044466483932675,-0.00183683194503339,0.110699667959629,-0.00183683194503339,0.110699667959629,-0.0124451253637563,-0.00183683194503339,-0.00183683194503339,-0.0124451253637563,-0.0123394657328988,0.0198526488914762,-0.00183683194503339,0.110699667959629,0.110699667959629,1,-0.00551789397913693,-0.00551789397913693,-0.00183683194503339,-0.110699667959629,0.0365081895803378,0.0365081895803378,-0.0193994080622161,0.110699667959629,0.110699667959629,0.110699667959629,0.110699667959629,0.0446106571780436,0.0213983381908964,-0.0124451253637563,-0.0124451253637563,-0.110699667959629,0.103496191166136,0.110699667959629,0.110699667959629,0.102939732189648,0.00183683194503339,0.110723796909299,0.0758138711981734,0.0742915738154606,-0.0147091840013663,-0.102939732189648,0.103496191166136,0.0193994080622161,-0.0742915738154606
"Csl",0.174366793514159,0.0573993110661768,0.989611385683313,0.110699667959629,0.110699667959629,1,0.174366793514159,0.510874490025255,0.996363394367512,0.64460552636054,0.0162517674342716,0.0162517674342716,0.34515778469446,0.346704631806477,-0.985969620152221,0.117504305437563,0.117504305437563,0.985969620152221,1,0.99792342620565,1,-0.471292431650333,0.849807016097852,1,0.00350765631363121,0.208467455061622,0.208467455061622,0.106709101911397,0.106709101911397,0.174366793514159,1,0.174366793514159,1,0.0379518814425634,0.174366793514159,0.174366793514159,0.0379518814425634,0.208467455061622,0.343540118799287,0.174366793514159,1,1,0.110699667959629,0.00535804069595035,0.00535804069595035,0.174366793514159,-1,0.510874490025255,0.510874490025255,-0.34515778469446,1,1,1,1,0.5657744240642,0.34300903053763,0.0379518814425634,0.0379518814425634,-1,0.989611385683313,1,1,0.985969620152221,-0.174366793514159,0.998961152219687,0.865392080531981,0.866953136370327,0.00350765631363121,-0.985969620152221,0.989611385683313,0.34515778469446,-0.866953136370327
"Csn",1,0.0372608696954354,0.184782203211739,-0.00183683194503339,-0.00183683194503339,0.174366793514159,1,0.412554318788753,0.172819539674149,-0.0884598365677274,-0.0131883248164827,-0.0131883248164827,0.578303088921704,0.577775949046223,-0.188407762388132,0.108618279518715,0.108618279518715,0.188407762388132,0.174366793514159,0.174382312117181,0.174366793514159,-0.703430195378686,0.114614522882838,0.174366793514159,0.0498060565814836,-0.0228021367697603,-0.0228021367697603,0.045566089277076,0.045566089277076,1,0.174366793514159,1,0.174366793514159,0.0509234827601217,1,1,0.0509234827601217,-0.0228021367697603,0.576708010534741,1,0.174366793514159,0.174366793514159,-0.00183683194503339,0.0317761731194234,0.0317761731194234,1,-0.174366793514159,0.412554318788753,0.412554318788753,-0.578303088921704,0.174366793514159,0.174366793514159,0.174366793514159,0.174366793514159,0.469606612589129,0.575142631250083,0.0509234827601217,0.0509234827601217,-0.174366793514159,0.184782203211739,0.174366793514159,0.174366793514159,0.188407762388132,-1,0.174374458788017,0.120824148802169,0.121356533039652,0.0498060565814836,-0.188407762388132,0.184782203211739,0.578303088921704,-0.121356533039652
"DELTA",0.412554318788753,0.0608557565092723,0.521219050814257,0.0365081895803378,0.0365081895803378,0.510874490025255,0.412554318788753,1,0.507213378521729,0.155403616828563,0.212080421611799,0.212080421611799,0.831163917471517,0.832722305191598,-0.5176050488193,0.364663765891733,0.364663765891733,0.5176050488193,0.510874490025255,0.50876441683015,0.510874490025255,-0.708056486869945,0.429290057369156,0.510874490025255,0.303938493645761,0.058675896128079,0.058675896128079,0.400041681675273,0.400041681675273,0.412554318788753,0.510874490025255,0.412554318788753,0.510874490025255,0.517923948647352,0.412554318788753,0.412554318788753,0.517923948647352,0.058675896128079,0.832724110889121,0.412554318788753,0.510874490025255,0.510874490025255,0.0365081895803378,0.174512628340453,0.174512628340453,0.412554318788753,-0.510874490025255,1,1,-0.831163917471517,0.510874490025255,0.510874490025255,0.510874490025255,0.510874490025255,0.726782775194234,0.832205633163822,0.517923948647352,0.517923948647352,-0.510874490025255,0.521219050814257,0.510874490025255,0.510874490025255,0.5176050488193,-0.412554318788753,0.509819156406716,0.440767311959703,0.442302517731493,0.303938493645761,-0.5176050488193,0.521219050814257,0.831163917471517,-0.442302517731493
"DSH",0.172819539674149,0.058977447905868,0.985970460911818,0.112295140597439,0.112295140597439,0.996363394367512,0.172819539674149,0.507213378521729,1,0.644085245152235,0.0136812938836877,0.0136812938836877,0.342538553898504,0.344086171323258,-0.982331134781181,0.114897073713527,0.114897073713527,0.982331134781181,0.996363394367512,0.998441132869379,0.996363394367512,-0.468678232975383,0.846174322160297,0.996363394367512,0.00403685048589078,0.206894106921926,0.206894106921926,0.106136518740943,0.106136518740943,0.172819539674149,0.996363394367512,0.172819539674149,0.996363394367512,0.0384686553955621,0.172819539674149,0.172819539674149,0.0384686553955621,0.206894106921926,0.340925024083323,0.172819539674149,0.996363394367512,0.996363394367512,0.112295140597439,0.00482613503598681,0.00482613503598681,0.172819539674149,-0.996363394367512,0.507213378521729,0.507213378521729,-0.342538553898504,0.996363394367512,0.996363394367512,0.996363394367512,0.996363394367512,0.563163746005975,0.340394767387629,0.0384686553955621,0.0384686553955621,-0.996363394367512,0.985970460911818,0.996363394367512,0.996363394367512,0.982331134781181,-0.172819539674149,0.997401746195405,0.861763514980679,0.863322219275339,0.00403685048589078,-0.982331134781181,0.985970460911818,0.342538553898504,-0.863322219275339
"Destcompl",-0.0884598365677274,0.412888370587766,0.634213725426808,0.068281503037086,0.068281503037086,0.64460552636054,-0.0884598365677274,0.155403616828563,0.644085245152235,1,-0.0314031449427048,-0.0314031449427048,-0.0103064501157737,-0.0087542996398682,-0.637849842470795,-0.0352823143339651,-0.0352823143339651,0.637849842470795,0.64460552636054,0.643565765238818,0.64460552636054,-0.115866177087601,0.563023605252936,0.64460552636054,-0.0722925352046742,0.17514567733586,0.17514567733586,-0.0162377175664114,-0.0162377175664114,-0.0884598365677274,0.64460552636054,-0.0884598365677274,0.64460552636054,-0.077395701294016,-0.0884598365677274,-0.0884598365677274,-0.077395701294016,0.17514567733586,-0.0118972662453466,-0.0884598365677274,0.64460552636054,0.64460552636054,0.068281503037086,-0.0393876268937841,-0.0393876268937841,-0.0884598365677274,-0.64460552636054,0.155403616828563,0.155403616828563,0.0103064501157737,0.64460552636054,0.64460552636054,0.64460552636054,0.64460552636054,0.21036812270939,-0.0124232436849515,-0.077395701294016,-0.077395701294016,-0.64460552636054,0.634213725426808,0.64460552636054,0.64460552636054,0.637849842470795,0.0884598365677274,0.644604909386541,0.578612926862787,0.577053042210288,-0.0722925352046742,-0.637849842470795,0.634213725426808,-0.0103064501157737,-0.577053042210288
