"","AKT","AXIN2","CD44","CDC42","CHD1L","Csl","Csn","DELTA","DSH","Destcompl","EGF","EGFR","EGR1","ERK","Ecadherin","FGF","FGFR","FOXC2","FUS","Frizzled","GLI","GSK3","Goosecoid","HEY1","HGF","HIF1","Hypoxia","IGF1","IGF1R","IKK","ILK","JAK","Jagged","KLF4","LIF","LIFR","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PDGF","PDGFR","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.16407805190293,0.16407805190293,0.00485204369874474,0.00485204369874474,0.205694301356921,1,0.28970671574267,0.0375773334789681,0.162950419738871,-0.0393923330444312,-0.0393923330444312,0.208699297610366,0.208699297610366,-0.164827439832155,0.061812737963867,0.061812737963867,0.0393463833321354,0.0375773334789681,0.0375773334789681,0.0375773334789681,-0.870012734811026,0.0393463833321354,0.207200532166605,0.0755028161532612,-0.00604060760643409,-0.00604060760643409,-0.0323549548671644,-0.0323549548671644,1,0.207200532166605,1,0.207200532166605,0.153662430088565,1,1,0.153662430088565,-0.00604060760643409,0.20908540429839,1,0.207200532166605,0.206814687249256,0.00485204369874474,0.0681938229046423,0.0681938229046423,1,-0.0375773334789681,0.290076952248723,0.28970671574267,-0.210213342826126,0.0375773334789681,0.207200532166605,0.0375773334789681,0.209827147398899,0.164827439832155,-0.000439137605831308,0.153662430088565,0.153662430088565,-0.0375773334789681,0.16407805190293,0.117244940425836,0.117244940425836,0.164449197806526,-1,0.0375773334789681,0.121770901872209,0.12326966731597,0.0755028161532612,-0.164827439832155,0.164827439832155,0.208699297610366,-0.12326966731597
"AXIN2",0.16407805190293,1,1,0.0209748061296104,0.0209748061296104,0.667666689164531,0.16407805190293,0.580032208136922,0.126311662213848,0.998876036270306,0.179078425251522,0.179078425251522,0.664671723318764,0.664671723318764,-0.999250645156898,0.311725412203287,0.311725412203287,0.687904369638861,0.126311662213848,0.126311662213848,0.126311662213848,-0.294112031839035,0.687904369638861,0.66617042259074,0.185933506394817,0.425992698191768,0.425992698191768,0.0827621152156858,0.0827621152156858,0.16407805190293,0.66617042259074,0.16407805190293,0.66617042259074,0.398296137228799,0.16407805190293,0.16407805190293,0.398296137228799,0.425992698191768,0.662053350407372,0.16407805190293,0.66617042259074,0.665792237341998,0.0209748061296104,0.189960119389629,0.189960119389629,0.16407805190293,-0.126311662213848,0.58040414228013,0.580032208136922,-0.667675111982704,0.126311662213848,0.66617042259074,0.126311662213848,0.66654645442633,0.999250645156898,0.593473044012547,0.398296137228799,0.398296137228799,-0.126311662213848,1,0.926188716582159,0.926188716582159,0.998876036270306,-0.16407805190293,0.126311662213848,0.956168731717942,0.954670032445967,0.185933506394817,-0.999250645156898,0.999250645156898,0.664671723318764,-0.954670032445967
"CD44",0.16407805190293,1,1,0.0209748061296104,0.0209748061296104,0.667666689164531,0.16407805190293,0.580032208136922,0.126311662213848,0.998876036270306,0.179078425251522,0.179078425251522,0.664671723318764,0.664671723318764,-0.999250645156898,0.311725412203287,0.311725412203287,0.687904369638861,0.126311662213848,0.126311662213848,0.126311662213848,-0.294112031839035,0.687904369638861,0.66617042259074,0.185933506394817,0.425992698191768,0.425992698191768,0.0827621152156858,0.0827621152156858,0.16407805190293,0.66617042259074,0.16407805190293,0.66617042259074,0.398296137228799,0.16407805190293,0.16407805190293,0.398296137228799,0.425992698191768,0.662053350407372,0.16407805190293,0.66617042259074,0.665792237341998,0.0209748061296104,0.189960119389629,0.189960119389629,0.16407805190293,-0.126311662213848,0.58040414228013,0.580032208136922,-0.667675111982704,0.126311662213848,0.66617042259074,0.126311662213848,0.66654645442633,0.999250645156898,0.593473044012547,0.398296137228799,0.398296137228799,-0.126311662213848,1,0.926188716582159,0.926188716582159,0.998876036270306,-0.16407805190293,0.126311662213848,0.956168731717942,0.954670032445967,0.185933506394817,-0.999250645156898,0.999250645156898,0.664671723318764,-0.954670032445967
"CDC42",0.00485204369874474,0.0209748061296104,0.0209748061296104,1,1,0.0273490273942469,0.00485204369874474,0.0183712730630564,-0.00522605393449263,0.0220981631475442,0.00636038871008744,0.00636038871008744,0.0280997615233707,0.0280997615233707,-0.0202254552313019,0.0161088357143681,0.0161088357143681,0.00412210319914201,-0.00522605393449263,-0.00522605393449263,-0.00522605393449263,-0.00149448366929898,0.00412210319914201,0.0266010701409282,0.010150729279126,0.0082344624850024,0.0082344624850024,0.0029737593419423,0.0029737593419423,0.00485204369874474,0.0266010701409282,0.00485204369874474,0.0266010701409282,0.0179914405824295,0.00485204369874474,0.00485204369874474,0.0179914405824295,0.0082344624850024,0.0269778543595116,0.00485204369874474,0.0266010701409282,0.0269736656933499,1,0.00374672819312469,0.00374672819312469,0.00485204369874474,0.00522605393449263,0.0187452081507125,0.0183712730630564,-0.029601277117139,-0.00522605393449263,0.0266010701409282,-0.00522605393449263,0.0292244799063726,0.0202254552313019,0.0190967689075834,0.0179914405824295,0.0179914405824295,0.00522605393449263,0.0209748061296104,0.0176034055132624,0.0176034055132624,0.019850107138976,-0.00485204369874474,-0.00522605393449263,0.0213556503023796,0.0228543416848221,0.010150729279126,-0.0202254552313019,0.0202254552313019,0.0280997615233707,-0.0228543416848221
"CHD1L",0.00485204369874474,0.0209748061296104,0.0209748061296104,1,1,0.0273490273942469,0.00485204369874474,0.0183712730630564,-0.00522605393449263,0.0220981631475442,0.00636038871008744,0.00636038871008744,0.0280997615233707,0.0280997615233707,-0.0202254552313019,0.0161088357143681,0.0161088357143681,0.00412210319914201,-0.00522605393449263,-0.00522605393449263,-0.00522605393449263,-0.00149448366929898,0.00412210319914201,0.0266010701409282,0.010150729279126,0.0082344624850024,0.0082344624850024,0.0029737593419423,0.0029737593419423,0.00485204369874474,0.0266010701409282,0.00485204369874474,0.0266010701409282,0.0179914405824295,0.00485204369874474,0.00485204369874474,0.0179914405824295,0.0082344624850024,0.0269778543595116,0.00485204369874474,0.0266010701409282,0.0269736656933499,1,0.00374672819312469,0.00374672819312469,0.00485204369874474,0.00522605393449263,0.0187452081507125,0.0183712730630564,-0.029601277117139,-0.00522605393449263,0.0266010701409282,-0.00522605393449263,0.0292244799063726,0.0202254552313019,0.0190967689075834,0.0179914405824295,0.0179914405824295,0.00522605393449263,0.0209748061296104,0.0176034055132624,0.0176034055132624,0.019850107138976,-0.00485204369874474,-0.00522605393449263,0.0213556503023796,0.0228543416848221,0.010150729279126,-0.0202254552313019,0.0202254552313019,0.0280997615233707,-0.0228543416848221
"Csl",0.205694301356921,0.667666689164531,0.667666689164531,0.0273490273942469,0.0273490273942469,1,0.205694301356921,0.90635807689446,0.158881632127773,0.66654322542565,0.379542167102011,0.379542167102011,0.99400552196138,0.99400552196138,-0.668416039221292,0.501685395151183,0.501685395151183,0.440989865174148,0.158881632127773,0.158881632127773,0.158881632127773,-0.335704790534128,0.440989865174148,0.995504211660738,0.366880960540534,0.0959120497883688,0.0959120497883688,0.191833515211219,0.191833515211219,0.205694301356921,0.995504211660738,0.205694301356921,0.995504211660738,0.726873766466785,0.205694301356921,0.205694301356921,0.726873766466785,0.0959120497883688,0.990634942148675,0.205694301356921,0.995504211660738,0.996628014816051,0.0273490273942469,0.387411260091859,0.387411260091859,0.205694301356921,-0.158881632127773,0.90673023544361,0.90635807689446,-0.993258419395268,0.158881632127773,0.995504211660738,0.158881632127773,0.994380545729007,0.668416039221292,0.74598071837292,0.726873766466785,0.726873766466785,-0.158881632127773,0.667666689164531,0.641064328353908,0.641064328353908,0.668041927748264,-0.205694301356921,0.158881632127773,0.71075316878267,0.709254479083311,0.366880960540534,-0.668416039221292,0.668416039221292,0.99400552196138,-0.709254479083311
"Csn",1,0.16407805190293,0.16407805190293,0.00485204369874474,0.00485204369874474,0.205694301356921,1,0.28970671574267,0.0375773334789681,0.162950419738871,-0.0393923330444312,-0.0393923330444312,0.208699297610366,0.208699297610366,-0.164827439832155,0.061812737963867,0.061812737963867,0.0393463833321354,0.0375773334789681,0.0375773334789681,0.0375773334789681,-0.870012734811026,0.0393463833321354,0.207200532166605,0.0755028161532612,-0.00604060760643409,-0.00604060760643409,-0.0323549548671644,-0.0323549548671644,1,0.207200532166605,1,0.207200532166605,0.153662430088565,1,1,0.153662430088565,-0.00604060760643409,0.20908540429839,1,0.207200532166605,0.206814687249256,0.00485204369874474,0.0681938229046423,0.0681938229046423,1,-0.0375773334789681,0.290076952248723,0.28970671574267,-0.210213342826126,0.0375773334789681,0.207200532166605,0.0375773334789681,0.209827147398899,0.164827439832155,-0.000439137605831308,0.153662430088565,0.153662430088565,-0.0375773334789681,0.16407805190293,0.117244940425836,0.117244940425836,0.164449197806526,-1,0.0375773334789681,0.121770901872209,0.12326966731597,0.0755028161532612,-0.164827439832155,0.164827439832155,0.208699297610366,-0.12326966731597
"DELTA",0.28970671574267,0.580032208136922,0.580032208136922,0.0183712730630564,0.0183712730630564,0.90635807689446,0.28970671574267,1,0.147565124987919,0.578911400790122,0.300902442856241,0.300902442856241,0.912347671584519,0.912347671584519,-0.580781572921181,0.508447918034152,0.508447918034152,0.358566171135012,0.147565124987919,0.147565124987919,0.147565124987919,-0.419656713080332,0.358566171135012,0.910848952430368,0.412474211560276,0.0667223100082576,0.0667223100082576,0.142471010943097,0.142471010943097,0.28970671574267,0.910848952430368,0.28970671574267,0.910848952430368,0.814535655368929,0.28970671574267,0.28970671574267,0.814535655368929,0.0667223100082576,0.915712823015589,0.28970671574267,0.910848952430368,0.909733030358959,0.0183712730630564,0.429383007525856,0.429383007525856,0.28970671574267,-0.147565124987919,0.999625383700113,1,-0.909341197905024,0.147565124987919,0.910848952430368,0.147565124987919,0.910471822240689,0.580781572921181,0.67260438742196,0.814535655368929,0.814535655368929,-0.147565124987919,0.580032208136922,0.553426633722572,0.553426633722572,0.580410132567776,-0.28970671574267,0.147565124987919,0.622345515256418,0.623844234410568,0.412474211560276,-0.580781572921181,0.580781572921181,0.912347671584519,-0.623844234410568
"DSH",0.0375773334789681,0.126311662213848,0.126311662213848,-0.00522605393449263,-0.00522605393449263,0.158881632127773,0.0375773334789681,0.147565124987919,1,0.125941083302533,0.0292774850830878,0.0292774850830878,0.16112183808841,0.16112183808841,-0.126311662213848,0.0494712708826852,0.0494712708826852,-0.0179891855981703,1,1,1,-0.167511681507903,-0.0179891855981703,0.159623066858146,0.0402883182869044,0.0109133709787251,0.0109133709787251,-0.000241063961216565,-0.000241063961216565,0.0375773334789681,0.159623066858146,0.0375773334789681,0.159623066858146,0.0760238598602899,0.0375773334789681,0.0375773334789681,0.0760238598602899,0.0109133709787251,0.159986000848791,0.0375773334789681,0.159623066858146,0.16000972063613,-0.00522605393449263,0.0363451997828532,0.0363451997828532,0.0375773334789681,-1,0.147943413595932,0.147565124987919,-0.164103749356013,1,0.159623066858146,1,0.16299135985094,0.126311662213848,0.095990123354587,0.0760238598602899,0.0760238598602899,-1,0.126311662213848,0.199373070656957,0.199373070656957,0.125941083302533,-0.0375773334789681,1,0.12964764225286,0.131146413483124,0.0402883182869044,-0.126311662213848,0.126311662213848,0.16112183808841,-0.131146413483124
"Destcompl",0.162950419738871,0.998876036270306,0.998876036270306,0.0220981631475442,0.0220981631475442,0.66654322542565,0.162950419738871,0.578911400790122,0.125941083302533,1,0.177952824881657,0.177952824881657,0.663548536557544,0.663548536557544,-0.99812668032265,0.311350774966187,0.311350774966187,0.688280199364627,0.125941083302533,0.125941083302533,0.125941083302533,-0.292987594205102,0.688280199364627,0.665047238038611,0.184816179013517,0.425616962394436,0.425616962394436,0.0823827581373664,0.0823827581373664,0.162950419738871,0.665047238038611,0.162950419738871,0.665047238038611,0.397174094212218,0.162950419738871,0.162950419738871,0.397174094212218,0.425616962394436,0.660930580691322,0.162950419738871,0.665047238038611,0.664668629907112,0.0220981631475442,0.189585724047988,0.189585724047988,0.162950419738871,-0.125941083302533,0.579283197696774,0.578911400790122,-0.666552490539297,0.125941083302533,0.665047238038611,0.125941083302533,0.665423410887801,0.99812668032265,0.592347483446478,0.397174094212218,0.397174094212218,-0.125941083302533,0.998876036270306,0.925064785936325,0.925064785936325,0.997751928843368,-0.162950419738871,0.125941083302533,0.955045974625019,0.953547273143953,0.184816179013517,-0.99812668032265,0.99812668032265,0.663548536557544,-0.953547273143953
