"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",0.63663412932863,0,0.483514105969785,-0.503953063445779,-0.503953063445779
"SNAIL",0.72840615123955,0,0.473896754279034,-0.598846854079433,-0.498846854079433
"OCT4",-0.483514105969785,0,-0.373005163269657,0.390899900111762,0.390899900111762
"miR200",-0.708790992073728,0,-0.460304936915343,0.483514105969785,0.483514105969785
"miR145",-0.371540490987584,0,-0.29039710156935,0.198455709627958,0.198455709627958
