"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",0.77691760827436,0,0.767761208086516,-0.565293775862541,-0.824838833657292
"SNAIL",0.838190939707318,0,0.715971326569274,-0.643990521439884,-0.779665594085198
"OCT4",-0.767761208086516,0,-0.637942028985507,0.595591397849462,0.706258860668675
"miR200",-0.824838833657292,0,-0.706258860668675,0.531713070853265,0.767761208086516
"miR145",-0.565293775862541,0,-0.595591397849462,0.288175001469119,0.531713070853265
