"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",0.260493827160494,0,0.371604938271605,-0.149382716049383,-0.371604938271605
"SNAIL",0.681481481481481,0,0.666666666666667,-0.397530864197531,-0.704938271604938
"OCT4",0,0,0.149382716049383,0.149382716049383,-0.149382716049383
"miR200",-0.340740740740741,0,-0.333333333333333,0.149382716049383,0.371604938271605
"miR145",-0.22037037037037,0,-0.340740740740741,0,0.260493827160494
