"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",0.168165044525023,0,0.319985213110254,0.320671084166495,-0.320671084166495
"SNAIL",0.295609240828757,0,0.344289958439374,0.246086365625002,-0.346086365625002
"OCT4",0,0,0.145154078859663,0.145154078859663,-0.145154078859663
"miR200",-0.268086613152474,0,-0.318552548353807,-0.319985213110254,0.319985213110254
"miR145",-0.243720840150584,0,-0.394696141179395,-0.295795042278296,0.295795042278296
