"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",0.634690939658473,0,0.713098360655738,0.669098360655738,-0.751694851883808
"SNAIL",0.729120328895058,0,0.683593244990304,0.527343244990304,-0.730905072947293
"OCT4",0,0,0.148902821316614,0.247892720306513,-0.148902821316614
"miR200",-0.70747381427621,0,-0.669098360655738,-0.615,0.713098360655738
"miR145",-0.484904296491667,0,-0.593269435491267,-0.561230600539811,0.518269435491267
