"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",0.514465847610209,0,0.665474577750456,-0.293887747434052,-0.682893932589166
"SNAIL",0.645082702521751,0,0.659671285236503,-0.427994350917624,-0.690553638177679
"OCT4",-0.665474577750456,0,-0.367518796992481,0.490471633629528,0.419033948507633
"miR200",-0.612943004970615,0,-0.639631881121243,0.300984521627601,0.665474577750456
"miR145",0.639631881121243,0,0.210375939849624,-0.484411027568922,-0.367518796992481
