"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",0.106095823902764,0,0.264756280064188,-0.147250089312734,-0.261601273205477
"SNAIL",0.233654022335624,0,0.298606685343998,-0.266852371947224,-0.292419060593499
"OCT4",-0.264756280064188,0,-0.139925664029324,0.307352367998908,0.134662506134587
"miR200",-0.206017392530215,0,-0.270200406138686,0.147112915101486,0.264756280064188
"miR145",0.297510279452465,0,0.122714499747993,-0.239442925495557,-0.218318895352388
