"posLoopsUnd","posLoopsUndWeighted","negLoopsUnd","negLoopsUndWeighted","inconsistency","Net"
10,3.91666666666667,12,3.75,5,"SIL2_246"
12,3.75,10,3.91666666666667,6,"SIL2_247"
11,3.58333333333333,11,4.08333333333333,7,"SIL2_248"
11,4.25,11,3.41666666666667,8,"SIL2_249"
11,4.25,11,3.41666666666667,6,"SIL2_25"
6,2,16,5.66666666666667,8,"SIL2_250"
13,4.75,9,2.91666666666667,6,"SIL2_251"
5,1.58333333333333,17,6.08333333333333,7,"SIL2_252"
14,5.25,8,2.41666666666667,5,"SIL2_253"
12,3.75,10,3.91666666666667,5,"SIL2_254"
10,3.91666666666667,12,3.75,8,"SIL2_255"
8,2.58333333333333,14,5.08333333333333,7,"SIL2_256"
12,3.83333333333333,10,3.83333333333333,6,"SIL2_257"
13,4.83333333333333,9,2.83333333333333,6,"SIL2_258"
16,5.83333333333333,6,1.83333333333333,4,"SIL2_259"
14,4.41666666666667,8,3.25,6,"SIL2_26"
12,4.58333333333333,10,3.08333333333333,5,"SIL2_260"
10,3.16666666666667,12,4.5,7,"SIL2_261"
12,3.83333333333333,10,3.83333333333333,7,"SIL2_262"
7,2.33333333333333,15,5.33333333333333,8,"SIL2_263"
10,3.16666666666667,12,4.5,7,"SIL2_264"
11,4.25,11,3.41666666666667,6,"SIL2_265"
11,4.08333333333333,11,3.58333333333333,6,"SIL2_266"
10,3.16666666666667,12,4.5,6,"SIL2_267"
11,3.41666666666667,11,4.25,6,"SIL2_268"
14,4.41666666666667,8,3.25,5,"SIL2_269"
10,3.16666666666667,12,4.5,5,"SIL2_27"
11,3.5,11,4.16666666666667,6,"SIL2_270"
11,4.33333333333333,11,3.33333333333333,6,"SIL2_271"
14,5.08333333333333,8,2.58333333333333,5,"SIL2_272"
10,3.16666666666667,12,4.5,7,"SIL2_273"
10,3.25,12,4.41666666666667,7,"SIL2_274"
13,4.75,9,2.91666666666667,3,"SIL2_275"
11,4.16666666666667,11,3.5,7,"SIL2_276"
12,3.91666666666667,10,3.75,5,"SIL2_277"
8,2.58333333333333,14,5.08333333333333,8,"SIL2_278"
10,3.25,12,4.41666666666667,7,"SIL2_279"
11,4.08333333333333,11,3.58333333333333,5,"SIL2_28"
11,3.5,11,4.16666666666667,8,"SIL2_280"
14,5.25,8,2.41666666666667,5,"SIL2_281"
8,2.66666666666667,14,5,7,"SIL2_282"
13,4.75,9,2.91666666666667,5,"SIL2_283"
13,4.25,9,3.41666666666667,5,"SIL2_284"
12,4.58333333333333,10,3.08333333333333,5,"SIL2_285"
8,3.16666666666667,14,4.5,8,"SIL2_286"
14,4.41666666666667,8,3.25,6,"SIL2_287"
9,3.5,13,4.16666666666667,6,"SIL2_288"
17,6.16666666666667,5,1.5,4,"SIL2_289"
12,3.83333333333333,10,3.83333333333333,6,"SIL2_29"
10,3.75,12,3.91666666666667,6,"SIL2_290"
10,3.16666666666667,12,4.5,5,"SIL2_291"
14,5,8,2.66666666666667,5,"SIL2_292"
10,3.83333333333333,12,3.83333333333333,5,"SIL2_293"
13,4.83333333333333,9,2.83333333333333,6,"SIL2_294"
12,3.75,10,3.91666666666667,7,"SIL2_295"
14,5.16666666666667,8,2.5,5,"SIL2_296"
10,3.16666666666667,12,4.5,6,"SIL2_297"
14,5.16666666666667,8,2.5,5,"SIL2_298"
14,5,8,2.66666666666667,4,"SIL2_299"
11,4.25,11,3.41666666666667,6,"SIL2_3"
10,3.75,12,3.91666666666667,6,"SIL2_30"
11,3.41666666666667,11,4.25,5,"SIL2_300"
8,2.58333333333333,14,5.08333333333333,7,"SIL2_301"
10,3.16666666666667,12,4.5,5,"SIL2_302"
12,4.41666666666667,10,3.25,5,"SIL2_303"
13,4.66666666666667,9,3,7,"SIL2_304"
6,1.83333333333333,16,5.83333333333333,7,"SIL2_305"
7,2.33333333333333,15,5.33333333333333,7,"SIL2_306"
8,2.58333333333333,14,5.08333333333333,7,"SIL2_307"
9,2.91666666666667,13,4.75,8,"SIL2_308"
9,2.91666666666667,13,4.75,7,"SIL2_309"
11,4.25,11,3.41666666666667,6,"SIL2_31"
9,2.91666666666667,13,4.75,9,"SIL2_310"
13,4.91666666666667,9,2.75,4,"SIL2_311"
11,3.58333333333333,11,4.08333333333333,8,"SIL2_312"
8,2.58333333333333,14,5.08333333333333,7,"SIL2_313"
14,5.16666666666667,8,2.5,5,"SIL2_314"
14,4.5,8,3.16666666666667,6,"SIL2_315"
8,2.58333333333333,14,5.08333333333333,8,"SIL2_316"
9,2.91666666666667,13,4.75,7,"SIL2_317"
13,4.08333333333333,9,3.58333333333333,6,"SIL2_318"
11,4.25,11,3.41666666666667,5,"SIL2_319"
10,4,12,3.66666666666667,7,"SIL2_32"
5,1.41666666666667,17,6.25,7,"SIL2_320"
8,2.66666666666667,14,5,7,"SIL2_321"
8,2.58333333333333,14,5.08333333333333,7,"SIL2_322"
8,2.58333333333333,14,5.08333333333333,8,"SIL2_323"
15,4.75,7,2.91666666666667,5,"SIL2_324"
11,3.41666666666667,11,4.25,7,"SIL2_325"
11,3.5,11,4.16666666666667,6,"SIL2_326"
13,4.75,9,2.91666666666667,3,"SIL2_327"
12,3.66666666666667,10,4,6,"SIL2_328"
10,3,12,4.66666666666667,6,"SIL2_329"
10,3.16666666666667,12,4.5,7,"SIL2_33"
9,2.91666666666667,13,4.75,6,"SIL2_330"
10,3.16666666666667,12,4.5,5,"SIL2_331"
14,5.08333333333333,8,2.58333333333333,5,"SIL2_332"
16,5.75,6,1.91666666666667,4,"SIL2_333"
10,3.83333333333333,12,3.83333333333333,7,"SIL2_334"
11,4.16666666666667,11,3.5,6,"SIL2_335"
4,2,18,5.66666666666667,9,"SIL2_336"
9,2.83333333333333,13,4.83333333333333,7,"SIL2_337"
13,4.83333333333333,9,2.83333333333333,7,"SIL2_338"
11,3.5,11,4.16666666666667,8,"SIL2_339"
10,3.16666666666667,12,4.5,6,"SIL2_34"
12,3.83333333333333,10,3.83333333333333,7,"SIL2_340"
5,1.5,17,6.16666666666667,9,"SIL2_341"
11,3.5,11,4.16666666666667,6,"SIL2_342"
8,2.58333333333333,14,5.08333333333333,8,"SIL2_343"
13,4.75,9,2.91666666666667,6,"SIL2_344"
11,3.66666666666667,11,4,7,"SIL2_345"
11,3.33333333333333,11,4.33333333333333,6,"SIL2_346"
5,1.58333333333333,17,6.08333333333333,9,"SIL2_347"
9,2.91666666666667,13,4.75,8,"SIL2_348"
11,3.5,11,4.16666666666667,6,"SIL2_349"
10,3.16666666666667,12,4.5,7,"SIL2_35"
12,4,10,3.66666666666667,5,"SIL2_350"
12,3.83333333333333,10,3.83333333333333,6,"SIL2_351"
12,3.75,10,3.91666666666667,8,"SIL2_352"
8,2.66666666666667,14,5,7,"SIL2_353"
14,5.16666666666667,8,2.5,4,"SIL2_354"
5,1.5,17,6.16666666666667,8,"SIL2_355"
13,4,9,3.66666666666667,6,"SIL2_356"
9,3.58333333333333,13,4.08333333333333,6,"SIL2_357"
11,4.16666666666667,11,3.5,8,"SIL2_358"
11,3.58333333333333,11,4.08333333333333,5,"SIL2_359"
12,3.83333333333333,10,3.83333333333333,6,"SIL2_36"
13,4.25,9,3.41666666666667,5,"SIL2_360"
10,3.75,12,3.91666666666667,6,"SIL2_361"
9,2.83333333333333,13,4.83333333333333,9,"SIL2_362"
12,3.83333333333333,10,3.83333333333333,6,"SIL2_363"
10,3.83333333333333,12,3.83333333333333,5,"SIL2_364"
11,3.5,11,4.16666666666667,9,"SIL2_365"
12,3.91666666666667,10,3.75,6,"SIL2_366"
14,4.5,8,3.16666666666667,6,"SIL2_367"
14,5,8,2.66666666666667,6,"SIL2_368"
16,5.75,6,1.91666666666667,3,"SIL2_369"
8,2.41666666666667,14,5.25,7,"SIL2_37"
11,3.5,11,4.16666666666667,7,"SIL2_370"
9,2.91666666666667,13,4.75,8,"SIL2_371"
9,2.83333333333333,13,4.83333333333333,7,"SIL2_372"
10,3,12,4.66666666666667,6,"SIL2_373"
13,4.16666666666667,9,3.5,6,"SIL2_374"
12,4.5,10,3.16666666666667,6,"SIL2_375"
14,5.16666666666667,8,2.5,4,"SIL2_376"
12,3.83333333333333,10,3.83333333333333,5,"SIL2_377"
12,3.75,10,3.91666666666667,4,"SIL2_378"
10,3.75,12,3.91666666666667,5,"SIL2_379"
10,3.16666666666667,12,4.5,6,"SIL2_38"
6,2.58333333333333,16,5.08333333333333,7,"SIL2_380"
9,2.83333333333333,13,4.83333333333333,8,"SIL2_381"
7,2.91666666666667,15,4.75,7,"SIL2_382"
9,2.91666666666667,13,4.75,5,"SIL2_383"
10,3.91666666666667,12,3.75,6,"SIL2_384"
10,3.25,12,4.41666666666667,7,"SIL2_385"
9,3.58333333333333,13,4.08333333333333,7,"SIL2_386"
12,3.83333333333333,10,3.83333333333333,7,"SIL2_387"
10,3.91666666666667,12,3.75,6,"SIL2_388"
8,2.5,14,5.16666666666667,6,"SIL2_389"
13,4.33333333333333,9,3.33333333333333,6,"SIL2_39"
16,5.83333333333333,6,1.83333333333333,5,"SIL2_390"
13,4.83333333333333,9,2.83333333333333,4,"SIL2_391"
10,3.33333333333333,12,4.33333333333333,7,"SIL2_392"
10,3,12,4.66666666666667,6,"SIL2_393"
13,4.83333333333333,9,2.83333333333333,4,"SIL2_394"
12,4.41666666666667,10,3.25,5,"SIL2_395"
7,2.25,15,5.41666666666667,7,"SIL2_396"
10,3,12,4.66666666666667,7,"SIL2_397"
10,3,12,4.66666666666667,7,"SIL2_398"
10,3.08333333333333,12,4.58333333333333,8,"SIL2_399"
11,3.58333333333333,11,4.08333333333333,6,"SIL2_4"
10,3.08333333333333,12,4.58333333333333,7,"SIL2_40"
9,2.75,13,4.91666666666667,8,"SIL2_400"
7,2.33333333333333,15,5.33333333333333,7,"SIL2_401"
13,4.16666666666667,9,3.5,6,"SIL2_402"
15,4.75,7,2.91666666666667,4,"SIL2_403"
11,4.25,11,3.41666666666667,7,"SIL2_404"
12,3.83333333333333,10,3.83333333333333,6,"SIL2_405"
9,2.75,13,4.91666666666667,7,"SIL2_406"
8,2.58333333333333,14,5.08333333333333,8,"SIL2_407"
12,3.83333333333333,10,3.83333333333333,6,"SIL2_408"
8,2.58333333333333,14,5.08333333333333,6,"SIL2_409"
15,4.91666666666667,7,2.75,4,"SIL2_41"
13,4.08333333333333,9,3.58333333333333,5,"SIL2_410"
9,2.75,13,4.91666666666667,6,"SIL2_411"
12,4.5,10,3.16666666666667,6,"SIL2_412"
13,4.75,9,2.91666666666667,5,"SIL2_413"
14,5,8,2.66666666666667,6,"SIL2_414"
10,3.66666666666667,12,4,5,"SIL2_415"
14,4.5,8,3.16666666666667,5,"SIL2_416"
9,2.66666666666667,13,5,6,"SIL2_417"
10,3.08333333333333,12,4.58333333333333,7,"SIL2_418"
10,3.16666666666667,12,4.5,5,"SIL2_419"
10,3.91666666666667,12,3.75,5,"SIL2_42"
11,4.08333333333333,11,3.58333333333333,6,"SIL2_420"
9,2.75,13,4.91666666666667,7,"SIL2_421"
12,3.83333333333333,10,3.83333333333333,9,"SIL2_422"
14,5.16666666666667,8,2.5,5,"SIL2_423"
13,4.75,9,2.91666666666667,6,"SIL2_424"
10,3.91666666666667,12,3.75,5,"SIL2_425"
10,3.16666666666667,12,4.5,7,"SIL2_426"
13,4.91666666666667,9,2.75,7,"SIL2_427"
14,4.33333333333333,8,3.33333333333333,5,"SIL2_428"
10,3.83333333333333,12,3.83333333333333,5,"SIL2_429"
13,4.16666666666667,9,3.5,6,"SIL2_43"
11,3.5,11,4.16666666666667,5,"SIL2_430"
11,4.16666666666667,11,3.5,6,"SIL2_431"
11,4.25,11,3.41666666666667,7,"SIL2_432"
13,4,9,3.66666666666667,6,"SIL2_433"
9,2.91666666666667,13,4.75,8,"SIL2_434"
10,3.91666666666667,12,3.75,6,"SIL2_435"
9,3.41666666666667,13,4.25,5,"SIL2_436"
10,3.25,12,4.41666666666667,7,"SIL2_437"
13,4.83333333333333,9,2.83333333333333,5,"SIL2_438"
11,4.16666666666667,11,3.5,6,"SIL2_439"
11,3.41666666666667,11,4.25,7,"SIL2_44"
12,3.83333333333333,10,3.83333333333333,5,"SIL2_440"
10,3.16666666666667,12,4.5,6,"SIL2_441"
13,4.25,9,3.41666666666667,6,"SIL2_442"
10,3.16666666666667,12,4.5,6,"SIL2_443"
11,3.5,11,4.16666666666667,8,"SIL2_444"
9,2.75,13,4.91666666666667,6,"SIL2_445"
9,2.83333333333333,13,4.83333333333333,8,"SIL2_446"
12,3.83333333333333,10,3.83333333333333,5,"SIL2_447"
11,3.58333333333333,11,4.08333333333333,6,"SIL2_448"
12,3.66666666666667,10,4,6,"SIL2_449"
12,3.75,10,3.91666666666667,6,"SIL2_45"
17,6.08333333333333,5,1.58333333333333,2,"SIL2_450"
12,3.83333333333333,10,3.83333333333333,7,"SIL2_451"
13,4.16666666666667,9,3.5,5,"SIL2_452"
7,2.25,15,5.41666666666667,7,"SIL2_453"
15,5.5,7,2.16666666666667,4,"SIL2_454"
10,3.91666666666667,12,3.75,7,"SIL2_455"
10,3.16666666666667,12,4.5,6,"SIL2_456"
9,3.58333333333333,13,4.08333333333333,6,"SIL2_457"
11,3.58333333333333,11,4.08333333333333,7,"SIL2_458"
8,2.5,14,5.16666666666667,6,"SIL2_459"
13,4.75,9,2.91666666666667,6,"SIL2_46"
12,4.41666666666667,10,3.25,5,"SIL2_460"
11,3.5,11,4.16666666666667,7,"SIL2_461"
11,3.41666666666667,11,4.25,8,"SIL2_462"
10,3.16666666666667,12,4.5,7,"SIL2_463"
9,2.66666666666667,13,5,8,"SIL2_464"
12,4.58333333333333,10,3.08333333333333,4,"SIL2_465"
11,3.41666666666667,11,4.25,7,"SIL2_466"
13,4.91666666666667,9,2.75,5,"SIL2_467"
9,2.83333333333333,13,4.83333333333333,6,"SIL2_468"
16,5,6,2.66666666666667,3,"SIL2_469"
13,4.75,9,2.91666666666667,2,"SIL2_47"
12,4.5,10,3.16666666666667,6,"SIL2_470"
12,4.5,10,3.16666666666667,5,"SIL2_471"
11,3.41666666666667,11,4.25,7,"SIL2_472"
9,2.83333333333333,13,4.83333333333333,6,"SIL2_473"
12,3.83333333333333,10,3.83333333333333,5,"SIL2_474"
10,3.16666666666667,12,4.5,7,"SIL2_475"
8,3.16666666666667,14,4.5,5,"SIL2_476"
6,1.91666666666667,16,5.75,7,"SIL2_477"
7,2.25,15,5.41666666666667,8,"SIL2_478"
11,3.5,11,4.16666666666667,5,"SIL2_479"
14,4.5,8,3.16666666666667,6,"SIL2_48"
13,4.83333333333333,9,2.83333333333333,4,"SIL2_480"
4,1.25,18,6.41666666666667,8,"SIL2_481"
12,3.75,10,3.91666666666667,5,"SIL2_482"
8,3.33333333333333,14,4.33333333333333,7,"SIL2_483"
10,3.91666666666667,12,3.75,5,"SIL2_484"
8,2.58333333333333,14,5.08333333333333,6,"SIL2_485"
10,3.91666666666667,12,3.75,5,"SIL2_486"
13,4.91666666666667,9,2.75,4,"SIL2_487"
15,5.33333333333333,7,2.33333333333333,3,"SIL2_488"
9,3.5,13,4.16666666666667,6,"SIL2_489"
15,4.66666666666667,7,3,3,"SIL2_49"
12,3.75,10,3.91666666666667,7,"SIL2_490"
11,3.58333333333333,11,4.08333333333333,8,"SIL2_491"
10,3.08333333333333,12,4.58333333333333,8,"SIL2_492"
15,5.41666666666667,7,2.25,6,"SIL2_493"
8,3.08333333333333,14,4.58333333333333,5,"SIL2_494"
11,3.58333333333333,11,4.08333333333333,9,"SIL2_495"
12,3.75,10,3.91666666666667,5,"SIL2_496"
7,2.33333333333333,15,5.33333333333333,9,"SIL2_497"
8,3.16666666666667,14,4.5,6,"SIL2_498"
14,5.25,8,2.41666666666667,5,"SIL2_499"
11,4.25,11,3.41666666666667,5,"SIL2_5"
5,1.5,17,6.16666666666667,6,"SIL2_50"
4,1,18,6.66666666666667,7,"SIL2_500"
12,3.83333333333333,10,3.83333333333333,6,"SIL2_51"
7,2.16666666666667,15,5.5,9,"SIL2_52"
11,3.41666666666667,11,4.25,8,"SIL2_53"
15,5.58333333333333,7,2.08333333333333,4,"SIL2_54"
10,3.91666666666667,12,3.75,5,"SIL2_55"
11,3.33333333333333,11,4.33333333333333,6,"SIL2_56"
13,4.83333333333333,9,2.83333333333333,5,"SIL2_57"
13,4.75,9,2.91666666666667,7,"SIL2_58"
6,1.91666666666667,16,5.75,8,"SIL2_59"
10,3.25,12,4.41666666666667,9,"SIL2_6"
13,4.33333333333333,9,3.33333333333333,5,"SIL2_60"
15,5.5,7,2.16666666666667,5,"SIL2_61"
11,4.16666666666667,11,3.5,5,"SIL2_62"
10,3.08333333333333,12,4.58333333333333,4,"SIL2_63"
11,3.5,11,4.16666666666667,8,"SIL2_64"
13,4.66666666666667,9,3,4,"SIL2_65"
10,4,12,3.66666666666667,7,"SIL2_66"
10,3.16666666666667,12,4.5,6,"SIL2_67"
5,2.25,17,5.41666666666667,5,"SIL2_68"
11,3.41666666666667,11,4.25,7,"SIL2_69"
12,3.83333333333333,10,3.83333333333333,6,"SIL2_7"
9,2.83333333333333,13,4.83333333333333,9,"SIL2_70"
11,3.5,11,4.16666666666667,5,"SIL2_71"
12,3.75,10,3.91666666666667,6,"SIL2_72"
7,2.83333333333333,15,4.83333333333333,6,"SIL2_73"
8,2.58333333333333,14,5.08333333333333,9,"SIL2_74"
13,4,9,3.66666666666667,6,"SIL2_75"
11,3.33333333333333,11,4.33333333333333,4,"SIL2_76"
14,4.58333333333333,8,3.08333333333333,6,"SIL2_77"
7,2.08333333333333,15,5.58333333333333,9,"SIL2_78"
12,4.41666666666667,10,3.25,6,"SIL2_79"
13,4.66666666666667,9,3,6,"SIL2_8"
8,3.25,14,4.41666666666667,7,"SIL2_80"
13,4.75,9,2.91666666666667,6,"SIL2_81"
12,4.41666666666667,10,3.25,5,"SIL2_82"
11,3.5,11,4.16666666666667,8,"SIL2_83"
9,2.83333333333333,13,4.83333333333333,7,"SIL2_84"
14,4.33333333333333,8,3.33333333333333,4,"SIL2_85"
10,4,12,3.66666666666667,7,"SIL2_86"
11,4.08333333333333,11,3.58333333333333,4,"SIL2_87"
9,2.91666666666667,13,4.75,7,"SIL2_88"
13,4.16666666666667,9,3.5,6,"SIL2_89"
11,4.08333333333333,11,3.58333333333333,7,"SIL2_9"
13,4.16666666666667,9,3.5,8,"SIL2_90"
14,5.16666666666667,8,2.5,4,"SIL2_91"
11,3.33333333333333,11,4.33333333333333,6,"SIL2_92"
