"","Ecadherin","Iext","KEAP1","NRF2","SNAIL","ZEB","miR200","miR34"
"Ecadherin",1,-0.0196303307621437,-0.111767491969202,0.111767491969202,-0.111767491969202,-1,0.111767491969202,0.111767491969202
"Iext",-0.0196303307621437,1,0.389192787836102,-0.389192787836102,0.389192787836102,0.0196303307621437,-0.389192787836102,-0.389192787836102
"KEAP1",-0.111767491969202,0.389192787836102,1,-1,1,0.111767491969202,-1,-1
"NRF2",0.111767491969202,-0.389192787836102,-1,1,-1,-0.111767491969202,1,1
"SNAIL",-0.111767491969202,0.389192787836102,1,-1,1,0.111767491969202,-1,-1
"ZEB",-1,0.0196303307621437,0.111767491969202,-0.111767491969202,0.111767491969202,1,-0.111767491969202,-0.111767491969202
"miR200",0.111767491969202,-0.389192787836102,-1,1,-1,-0.111767491969202,1,1
"miR34",0.111767491969202,-0.389192787836102,-1,1,-1,-0.111767491969202,1,1
