"","Ecadherin","Iext","KEAP1","NRF2","SNAIL","ZEB","miR200","miR34"
"Ecadherin",1,-0.000198719686250974,-0.402508918808652,-0.597084848292256,0.197147657909661,-0.596308473060023,0.195799041221391,0.102924521128642
"Iext",-0.000198719686250974,1,0.00240591553299397,-0.003610393508558,-0.0064176951960658,0.011632864472257,-0.00300933788969194,0.0072195748915805
"KEAP1",-0.402508918808652,0.00240591553299397,1,0.097066844583684,0.254721620336131,0.605306703962035,-0.628389680846974,-0.431228072308701
"NRF2",-0.597084848292256,-0.003610393508558,0.097066844583684,1,-0.600079436376623,0.193343707903256,0.207176130575797,0.253105638222891
"SNAIL",0.197147657909661,-0.0064176951960658,0.254721620336131,-0.600079436376623,1,0.206576855720121,-0.607100193127162,-0.631768461079426
"ZEB",-0.596308473060023,0.011632864472257,0.605306703962035,0.193343707903256,0.206576855720121,1,-0.599478771674327,-0.409143602302544
"miR200",0.195799041221391,-0.00300933788969194,-0.628389680846974,0.207176130575797,-0.607100193127162,-0.599478771674327,1,0.619128155431697
"miR34",0.102924521128642,0.0072195748915805,-0.431228072308701,0.253105638222891,-0.631768461079426,-0.409143602302544,0.619128155431697,1
