"","Ecadherin","Iext","KEAP1","NRF2","SNAIL","ZEB","miR200","miR34"
"Ecadherin",1,0.00131487871505721,-0.373664778620722,-0.778893946870438,-0.0653548730496784,-0.751653669453838,0.268043461904728,0.167314415820823
"Iext",0.00131487871505721,1,-0.00454210056934552,0.00332841013297543,-0.00635715570776327,0.00232251949393589,0.00555341915467822,0.0134254087339302
"KEAP1",-0.373664778620722,-0.00454210056934552,1,0.26160519207775,0.124673294044791,0.476627307220777,-0.564466930157209,-0.223415689558218
"NRF2",-0.778893946870438,0.00332841013297543,0.26160519207775,1,0.0255881809824001,0.549134621395484,-0.142649806219298,-0.0916026457181973
"SNAIL",-0.0653548730496784,-0.00635715570776327,0.124673294044791,0.0255881809824001,1,0.194546592872379,-0.344186659880832,-0.343948380309919
"ZEB",-0.751653669453838,0.00232251949393589,0.476627307220777,0.549134621395484,0.194546592872379,1,-0.480466216622597,-0.269458632793851
"miR200",0.268043461904728,0.00555341915467822,-0.564466930157209,-0.142649806219298,-0.344186659880832,-0.480466216622597,1,0.333881477972559
"miR34",0.167314415820823,0.0134254087339302,-0.223415689558218,-0.0916026457181973,-0.343948380309919,-0.269458632793851,0.333881477972559,1
