"","Ecadherin","Iext","KEAP1","NRF2","SNAIL","ZEB","miR200","miR34"
"Ecadherin",1,-0.180640720528211,-1,-1,0.411084394125693,-1,1,1
"Iext",-0.180640720528211,1,0.180640720528211,0.180640720528211,0.408282852074489,0.180640720528211,-0.180640720528211,-0.180640720528211
"KEAP1",-1,0.180640720528211,1,1,-0.411084394125693,1,-1,-1
"NRF2",-1,0.180640720528211,1,1,-0.411084394125693,1,-1,-1
"SNAIL",0.411084394125693,0.408282852074489,-0.411084394125693,-0.411084394125693,1,-0.411084394125693,0.411084394125693,0.411084394125693
"ZEB",-1,0.180640720528211,1,1,-0.411084394125693,1,-1,-1
"miR200",1,-0.180640720528211,-1,-1,0.411084394125693,-1,1,1
"miR34",1,-0.180640720528211,-1,-1,0.411084394125693,-1,1,1
