"","Ecadherin","Iext","KEAP1","NRF2","SNAIL","ZEB","miR200","miR34"
"Ecadherin",1,-0.0521195173024347,-1,1,-0.0521195173024347,-1,1,0.0521195173024347
"Iext",-0.0521195173024347,1,0.0521195173024347,-0.0521195173024347,1,0.0521195173024347,-0.0521195173024347,-1
"KEAP1",-1,0.0521195173024347,1,-1,0.0521195173024347,1,-1,-0.0521195173024347
"NRF2",1,-0.0521195173024347,-1,1,-0.0521195173024347,-1,1,0.0521195173024347
"SNAIL",-0.0521195173024347,1,0.0521195173024347,-0.0521195173024347,1,0.0521195173024347,-0.0521195173024347,-1
"ZEB",-1,0.0521195173024347,1,-1,0.0521195173024347,1,-1,-0.0521195173024347
"miR200",1,-0.0521195173024347,-1,1,-0.0521195173024347,-1,1,0.0521195173024347
"miR34",0.0521195173024347,-1,-0.0521195173024347,0.0521195173024347,-1,-0.0521195173024347,0.0521195173024347,1
