"","Ecadherin","Iext","KEAP1","NRF2","SNAIL","ZEB","miR200","miR34"
"Ecadherin",1,0.000421446454043845,-0.424761801627112,-0.568729533251109,-0.0745880176992921,-0.545793138203732,0.565542754538021,0.318766056660099
"Iext",0.000421446454043845,1,-0.00507195339275493,-0.00465830048259849,-0.000811008447872101,-0.00543732366252422,0.00140845130536544,0.00302022510641207
"KEAP1",-0.424761801627112,-0.00507195339275493,1,0.387855144509188,-0.0199788167506396,0.280284448956526,-0.64642221739413,-0.168977819593571
"NRF2",-0.568729533251109,-0.00465830048259849,0.387855144509188,1,-0.30828713947073,0.123004139529843,-0.346791538635103,-0.00283319006718428
"SNAIL",-0.0745880176992921,-0.000811008447872101,-0.0199788167506396,-0.30828713947073,1,0.478432795226386,-0.162300306580259,-0.660689277483779
"ZEB",-0.545793138203732,-0.00543732366252422,0.280284448956526,0.123004139529843,0.478432795226386,1,-0.585483372638918,-0.562902040789554
"miR200",0.565542754538021,0.00140845130536544,-0.64642221739413,-0.346791538635103,-0.162300306580259,-0.585483372638918,1,0.362095896102254
"miR34",0.318766056660099,0.00302022510641207,-0.168977819593571,-0.00283319006718428,-0.660689277483779,-0.562902040789554,0.362095896102254,1
