"","Ecadherin","Iext","KEAP1","NRF2","SNAIL","ZEB","miR200","miR34"
"Ecadherin",1,-0.0174372785361059,-0.00275730149189652,-1,0.0102516443763935,-1,-0.0032646703055742,1
"Iext",-0.0174372785361059,1,-0.00619347725845474,0.0174372785361059,0.0100240938007643,0.0174372785361059,0.0021842012834008,-0.0174372785361059
"KEAP1",-0.00275730149189652,-0.00619347725845474,1,0.00275730149189652,0.114707073430042,0.00275730149189652,-0.558247237421037,-0.00275730149189652
"NRF2",-1,0.0174372785361059,0.00275730149189652,1,-0.0102516443763935,1,0.0032646703055742,-1
"SNAIL",0.0102516443763935,0.0100240938007643,0.114707073430042,-0.0102516443763935,1,-0.0102516443763935,-0.335774276526247,0.0102516443763935
"ZEB",-1,0.0174372785361059,0.00275730149189652,1,-0.0102516443763935,1,0.0032646703055742,-1
"miR200",-0.0032646703055742,0.0021842012834008,-0.558247237421037,0.0032646703055742,-0.335774276526247,0.0032646703055742,1,-0.0032646703055742
"miR34",1,-0.0174372785361059,-0.00275730149189652,-1,0.0102516443763935,-1,-0.0032646703055742,1
