"","ZEB","SNAIL","OVOL2","OCT4","miR200","miR145","GRHL2"
"ZEB",0.60181732116144,0,-0.33089167807825,0.650584170658447,-0.36078680009872,-0.684134829153687,-0.668713695550743
"SNAIL",0.689305231064227,0,-0.350099406396046,0.62333806084841,-0.480171705320559,-0.668567645671066,-0.653852479474663
"OVOL2",-0.182620627122975,0,0.0124474176299869,-0.170460902337029,0.0198306366306209,0.18568414063719,0.179432097270632
"OCT4",0.650584170658447,0,-0.301800723249856,0.672299964874275,-0.426447304621345,-0.715703406556875,-0.604251697381631
"miR200",-0.668713695550743,0,0.318215893065728,-0.604251697381631,0.345715156723521,0.650584170658447,0.63631932935356
"miR145",-0.696324574761317,0,0.334142896392936,-0.724759626400965,0.362268464799792,0.675189918999932,0.661866294765972
"GRHL2",-0.668713695550743,0,0.318215893065728,-0.604251697381631,0.345715156723521,0.650584170658447,0.63631932935356
