"","OCT4","GRHL2","miR200","OVOL2","ZEB","miR145"
"miR200",0.358392929877888,0.336810959323084,0.191205534766402,0.167515305206822,-0.338011848870897,-0.362852937249801
"GRHL2",0.358392929877888,0.336810959323084,0.191205534766402,0.167515305206822,-0.338011848870897,-0.362852937249801
"miR145",0.10457318936691,0.304133795049825,0.0578677388149158,0.152478748460279,-0.305076422770063,-0.208015530158648
"OVOL2",0.106332185360818,0.100574050311858,-0.0221643820432016,-0.0276527000757299,-0.099996263023178,-0.108501810607367
"OCT4",0.141119465115981,0,0.139395236600998,0,0,-0.141119465115981
"ZEB",-0.362852937249801,-0.338011848870897,-0.191559329211829,-0.167515305206822,0.239261527451509,0.364430717925248
